Cluster,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Pmemb
NGC_1027,465776387069101568,40.718622996,61.75042487208,0.979,-1.754,1.855,18.58412,20.01208,17.446661,0.93
NGC_1027,465776563174959360,40.6090616044,61.75367837401,0.6964,-1.472,2.689,19.230362,20.574728,18.175074,0.12
NGC_1027,465776734971901312,40.66542193005,61.78688298333,0.9391,-1.783,1.949,15.063801,15.554559,14.399295,1.0
NGC_1027,465775253197693952,40.79234700695,61.69239708181,0.8132,-1.804,2.119,16.998539,17.834425,16.096851,1.0
NGC_1027,464853209622364928,41.41835384788,61.02614987946,0.7097,-2.249,1.473,19.96173,21.05466,18.777996,0.06
NGC_1027,465775223143436160,40.74916806466,61.69683320874,0.7987,-1.671,2.137,18.35789,19.286266,17.39014,0.87
NGC_1027,465775154423959936,40.76706551005,61.69007918542,0.8894,-1.69,2.211,14.8479395,15.310367,14.211817,1.0
NGC_1027,465772229540707200,40.82068095985,61.66510637455,0.7728,-1.918,1.927,18.379677,19.420736,17.414724,0.82
NGC_1027,465772302565854848,40.80615709916,61.68196552995,0.8451,-1.494,1.746,16.636774,17.284271,15.869277,0.99
NGC_1027,465772302565856512,40.80113909234,61.67525176747,0.8886,-1.866,2.072,15.323049,15.816672,14.658179,1.0
NGC_1027,465772332619932416,40.80721148688,61.69253822381,0.8955,-1.679,2.078,18.484043,19.515562,17.506155,0.93
NGC_1027,464853660598221568,41.38713464526,61.06923305735,0.8285,-1.825,1.784,17.16206,17.907494,16.24749,0.97
NGC_1027,465772165120997376,40.7648054053,61.65421358562,0.774,-1.546,1.857,19.3987,20.625408,18.219578,0.52
NGC_1027,465772440004803712,40.86962340672,61.69169037527,0.8893,-1.672,1.751,15.184522,15.679311,14.516417,1.0
NGC_1027,465772474364538752,40.89562264258,61.70375471524,0.8763,-1.736,1.813,13.671949,13.972997,13.19858,1.0
NGC_1027,465772366982135040,40.88327932851,61.67167935419,0.8946,-1.729,2.053,15.995631,16.558783,15.2724495,1.0
NGC_1027,465772371285331456,40.89222565805,61.67083062118,0.8292,-1.701,2.042,15.937858,16.505686,15.21567,1.0
NGC_1027,465772646163232896,40.85489309539,61.69866465847,0.9078,-2.135,1.746,14.710314,15.204568,14.044705,1.0
NGC_1027,465772783602183040,40.88676804633,61.71251803941,0.8611,-1.889,1.766,15.232609,15.72979,14.5586605,1.0
NGC_1027,465772921035682432,41.04155806786,61.68012024152,0.9033,-2.236,1.461,19.628231,20.835102,18.590425,0.13
NGC_1027,465773127199562240,41.05158369439,61.70746882043,0.9014,-2.117,1.539,10.74255,10.889881,10.463934,1.0
NGC_1027,465773161559294080,41.06750089688,61.72442947917,1.012,-1.801,2.312,16.825901,17.550734,15.988687,1.0
NGC_1027,464855893981200768,41.53358670993,61.18132790941,0.5578,-1.267,1.577,17.429022,18.25911,16.395346,0.06
NGC_1027,465773986192989056,41.09723544382,61.80133614984,0.8053,-1.962,2.347,16.666687,17.35462,15.784938,0.95
NGC_1027,465774020552759552,40.97072835245,61.72091780171,0.8648,-1.767,2.065,13.000316,13.234422,12.622148,1.0
NGC_1027,465774192351438080,41.00906086014,61.7560538603,0.9053,-1.887,2.114,16.127655,16.68295,15.351335,1.0
NGC_1027,465774261070913664,40.98186913606,61.76247423728,0.8131,-1.832,2.191,15.61882,16.184406,14.8998575,1.0
NGC_1027,465774295430712192,40.92316161267,61.75184567671,0.8982,-1.861,2.046,14.998067,15.459086,14.360448,1.0
NGC_1027,465774359844544512,40.88339510852,61.75513613724,0.9373,-1.879,1.88,18.31233,19.334888,17.359116,0.98
NGC_1027,465774535948878464,40.94545141035,61.79891337986,0.9255,-1.759,1.823,13.257395,13.546574,12.794403,1.0
NGC_1027,465774737804510208,41.075182737,61.80067386203,1.1822,-2.058,1.786,18.83753,20.05336,17.806835,0.36
NGC_1027,465774772163491200,41.03323583561,61.80691413237,1.3449,-2.089,2.458,20.162426,21.141636,18.992815,0.06
NGC_1027,465775016985129472,41.04598716477,61.83160835576,0.9088,-1.865,2.0,12.752641,12.962236,12.403663,1.0
NGC_1027,465775120064223232,40.74179331512,61.6819281617,0.9431,-1.492,2.033,15.980385,16.5556,15.242364,1.0
NGC_1027,465775223143434624,40.75260951729,61.70213486957,0.8816,-1.86,1.996,9.749821,9.884574,9.481258,1.0
NGC_1027,466497945878386048,42.7177759604,61.95942053769,0.7417,-1.434,1.573,19.667925,20.740793,18.535694,0.06
NGC_1027,465757734028315136,41.61964089744,61.89286287878,0.9036,-1.705,2.198,19.38518,20.34271,18.459671,0.18
NGC_1027,465757592295312512,41.59309771585,61.86888584148,1.0226,-1.983,1.768,19.171438,20.34666,18.111986,0.41
NGC_1027,465726187493765760,41.1811154521,61.66755377812,0.584,-1.632,1.832,19.03285,20.246447,18.013369,0.23
NGC_1027,465726187496587392,41.1932986624,61.67849521056,0.3735,-1.602,2.322,19.633957,20.901047,18.455425,0.18
NGC_1027,464776522984070400,41.86202337729,60.57908576321,0.9698,-1.68,2.227,16.261225,16.926405,15.315152,0.08
NGC_1027,465726397953431424,41.19234469509,61.71425487336,0.7634,-1.866,2.214,13.54823,13.890135,12.993312,0.87
NGC_1027,465726397953435776,41.20511170534,61.70646608949,0.9078,-2.115,2.062,17.486755,18.149057,16.523825,0.99
NGC_1027,465726462371764608,41.1392352235,61.69837998715,1.0672,-1.745,1.829,17.881641,18.762203,16.972494,0.82
NGC_1027,465726565451051904,41.13965909795,61.72018466409,0.6194,-2.28,1.838,19.356236,20.190493,18.460428,0.07
NGC_1027,465726672822595840,41.14665116585,61.7321351471,0.9067,-1.647,2.031,15.604994,16.161406,14.888306,1.0
NGC_1027,465727531824787712,41.58761368429,61.67538511124,0.8329,-2.314,2.019,14.1094265,14.650123,13.407009,0.98
NGC_1027,465727841053812608,41.41654405833,61.61716159491,0.9139,-1.889,2.03,18.485544,19.455502,17.484755,0.93
NGC_1027,465727944132987904,41.40647061444,61.64504729208,0.8731,-2.508,1.189,19.974112,21.58135,18.675253,0.06
NGC_1027,465728042919646976,41.4273189534,61.66745209829,0.7667,-2.12,2.44,19.766062,20.430107,18.447746,0.1
NGC_1027,465728283443515392,41.43678450574,61.68463797908,0.9488,-1.601,1.472,19.47815,20.297419,18.566996,0.05
NGC_1027,465728322091068800,41.37788644871,61.69079773076,1.1438,-2.48,2.26,20.325405,21.385323,18.93371,0.06
NGC_1027,465728489596371968,41.4782522616,61.70545467976,0.8081,-2.098,2.071,18.048079,18.974386,17.104385,0.77
NGC_1027,465728493901144064,41.47344647263,61.70484984248,0.4588,-1.663,2.577,19.603434,20.317486,18.206337,0.08
NGC_1027,465728523956091136,41.50650962244,61.70030907468,0.8715,-1.653,2.029,18.364487,19.430138,17.386541,0.81
NGC_1027,465728970632641792,41.64554498462,61.68256902552,0.879,-1.313,1.779,16.672638,17.190662,15.924157,0.41
NGC_1027,464784322644637952,42.22701437488,60.72810778182,0.8655,-1.45,1.721,13.61975,13.943905,13.122254,0.43
NGC_1027,464784494437171456,42.10157706675,60.69016998644,1.1923,-1.446,1.977,20.058863,21.360481,18.818129,0.08
NGC_1027,465730070144402048,41.56018835623,61.72526020885,0.5536,-1.169,1.796,18.753473,19.8888,17.687183,0.06
NGC_1027,465730379382147328,41.48868277392,61.75606704382,1.1412,-1.7,2.029,17.139313,17.914373,16.296494,0.74
NGC_1027,465730418042762496,41.52335814101,61.76703689605,0.4835,-1.708,2.024,19.65457,20.570473,18.640842,0.12
NGC_1027,465730448101668608,41.54737569367,61.76854478917,0.9874,-1.322,1.925,19.23439,20.317434,17.982023,0.28
NGC_1027,464785658376046336,41.11089561124,60.0937480413,0.7375,-2.002,2.393,18.473555,19.528288,17.447285,0.05
NGC_1027,465730722979642496,41.65902468827,61.78503054031,0.739,-1.631,2.678,18.831995,19.75101,17.635864,0.13
NGC_1027,465730864711648256,41.57739055332,61.7932577788,1.0269,-2.477,1.871,20.25457,21.169088,19.124817,0.07
NGC_1027,464776037646911104,41.77382584609,60.54037372501,0.8545,-1.799,2.16,17.921892,18.85336,16.956484,0.79
NGC_1027,465730967789693568,41.58706678506,61.81312954096,0.5372,-1.243,2.089,19.873564,21.017342,18.793299,0.06
NGC_1027,465725710758727424,41.09175683053,61.63224907422,0.8,-1.622,2.039,16.91273,17.691364,15.992147,1.0
NGC_1027,465725023563950848,41.16535503211,61.63708011948,0.8744,-1.849,2.159,13.797722,14.127262,13.2975855,1.0
NGC_1027,466509520809006336,43.19052571616,62.29554315472,0.9527,-1.544,1.684,19.601896,21.184908,18.4019,0.09
NGC_1027,467251935976632704,42.75453160846,62.13395310911,0.6937,-1.83,2.512,17.13082,17.824894,16.237535,0.1
NGC_1027,467252103475242496,42.62500285016,62.13255866512,0.5162,-2.07,2.048,18.806887,19.333136,17.775068,0.09
NGC_1027,467252240914244480,42.67282888626,62.16215917986,0.9654,-1.7,2.186,16.238014,16.906803,15.442007,1.0
NGC_1027,467253924541420288,42.54293597526,62.16252166743,0.6233,-2.002,1.586,18.49018,19.701578,17.386995,0.2
NGC_1027,467258150791208704,42.9212645139,62.22529610725,1.2598,-1.731,2.115,19.47553,20.896,18.333305,0.09
NGC_1027,467261281828335360,43.08528058848,62.36751955148,0.8682,-1.68,2.006,18.891026,20.122658,17.832926,0.23
NGC_1027,467276743707324160,42.63685261291,62.47424262995,0.8191,-1.716,1.491,18.42705,19.495438,17.362839,0.1
NGC_1027,466088549598141952,40.03795295759,62.76589005214,0.9435,-2.224,2.19,17.248451,18.074322,16.363726,0.16
NGC_1027,466091362794183552,40.29133294335,62.92512133294,0.8526,-1.975,2.382,18.895466,20.261953,17.79677,0.14
NGC_1027,464770097713053696,41.89693221867,60.41526712697,0.6313,-1.977,2.385,19.490335,20.436571,18.405127,0.05
NGC_1027,465723065050315648,41.18074508692,61.56368339668,0.5935,-1.775,2.079,19.887955,20.917786,18.962223,0.06
NGC_1027,465723099410053248,41.1426385316,61.57055363827,0.4528,-1.947,2.119,19.644846,20.885195,18.557793,0.2
NGC_1027,465723099410057216,41.13456554788,61.56939819158,0.8809,-1.711,2.03,16.883118,17.554436,16.087263,1.0
NGC_1027,464772193657054848,42.0035787051,60.4936231396,0.9389,-1.337,1.906,17.73401,18.606928,16.83365,0.06
NGC_1027,465723614814967936,41.02974186309,61.56742513372,0.8627,-1.741,2.043,15.851207,16.39761,15.143051,1.0
NGC_1027,465723747954743552,40.96374183913,61.55944518636,0.6337,-2.134,2.169,19.151775,20.400179,18.076733,0.38
NGC_1027,465723786604885376,40.93008200095,61.56050686975,1.1264,-1.33,2.173,20.048552,21.229322,18.938574,0.1
NGC_1027,465723889684034688,40.99926839881,61.59102994566,0.8222,-1.756,2.335,16.535875,17.183992,15.6044,1.0
NGC_1027,465723889692626688,40.99075112364,61.58965875356,0.9111,-1.722,2.122,13.802278,14.128141,13.303386,1.0
NGC_1027,465723924045027328,40.96074155824,61.58173363693,0.8496,-2.255,1.799,20.559927,21.167397,19.266356,0.05
NGC_1027,465724027131571584,41.06999559268,61.59269114928,0.7285,-1.734,2.133,15.850971,16.406942,15.131738,1.0
NGC_1027,465724198930251904,41.07463992611,61.61238307689,0.8607,-1.735,2.242,14.861914,15.335998,14.212507,1.0
NGC_1027,465724267649741312,40.99775737842,61.60130150331,0.8419,-1.757,2.616,16.558578,17.21274,15.770444,0.92
NGC_1027,465724508167878016,41.05587749532,61.64818840598,0.5129,-1.491,1.778,19.901293,20.170067,18.756678,0.09
NGC_1027,465724817405538048,41.17329614631,61.60480636468,0.8819,-1.637,2.003,14.0490885,14.421359,13.5005,1.0
NGC_1027,465724847466531968,41.17134385539,61.61567532821,0.7717,-1.803,2.129,17.712666,18.527807,16.816753,0.98
NGC_1027,465725057927322496,41.18300906176,61.64593488333,1.1913,-2.213,2.255,19.901306,20.87899,18.90199,0.07
NGC_1027,465757596596717696,41.57414556386,61.87282512218,0.9361,-1.517,1.942,17.740503,18.603155,16.841906,0.92
NGC_1027,465731375814421760,41.3745334249,61.71590416722,0.9236,-1.555,2.01,17.211615,17.947062,16.343555,0.99
NGC_1027,465732028649562368,41.3311029891,61.75113704499,1.0771,-1.462,2.18,19.009838,20.323397,17.957167,0.29
NGC_1027,465479828168422272,38.24461202147,61.30269035258,0.7216,-1.799,2.293,18.67879,19.668222,17.741945,0.15
NGC_1027,464811806134580864,40.75896353631,60.57882988927,0.6514,-1.848,2.284,19.505264,20.6653,18.473974,0.09
NGC_1027,465480652801913472,38.66046621499,61.2450068964,0.8815,-1.875,1.774,18.04455,19.08593,17.07392,0.74
NGC_1027,465750101872597248,42.07406806325,61.93825374942,0.5561,-1.712,2.3,18.491009,19.335657,17.633923,0.09
NGC_1027,465750209253106176,42.06969824753,61.96004351629,0.9044,-2.058,2.389,15.140483,15.753974,14.363997,0.95
NGC_1027,465481000701290496,38.71453309938,61.24546610595,0.7101,-1.775,1.948,17.67953,18.575031,16.751835,0.63
NGC_1027,465750793361436160,42.18534688765,61.9947989028,0.5914,-1.63,1.989,19.567446,20.241995,18.458668,0.14
NGC_1027,464814657992261376,41.19548894028,60.61250998742,0.8871,-1.707,1.98,19.680803,20.975311,18.614038,0.15
NGC_1027,465481962773938944,38.55981891825,61.30428422588,1.0698,-2.168,1.855,16.371538,17.167128,15.418839,0.11
NGC_1027,465482783105956992,38.81538752538,61.31376395995,0.5255,-1.773,1.662,19.103832,20.05078,18.123465,0.05
NGC_1027,465483504660685952,38.82097105176,61.37208881571,0.9722,-2.462,1.701,18.311533,19.524559,17.181871,0.05
NGC_1027,465752476995767936,42.26891836806,62.05839871675,0.6844,-1.909,2.011,19.128296,20.389494,18.04663,0.31
NGC_1027,464817204907590912,40.95462472379,60.61550071816,0.814,-1.585,2.041,19.55079,20.86512,18.423569,0.18
NGC_1027,464817514152747904,40.79736631018,60.60100281229,1.0588,-1.492,1.637,18.538895,19.715443,17.465,0.2
NGC_1027,465752992391824384,42.33572524006,62.09465233634,0.9117,-1.552,2.176,13.808748,14.211461,13.227769,1.0
NGC_1027,465484539748443264,38.77763827182,61.44612906698,0.8798,-1.868,1.551,19.962116,20.893158,18.907448,0.05
NGC_1027,464818957254208896,41.02678930806,60.67892314863,1.0026,-1.798,2.19,19.771,21.007746,18.69568,0.08
NGC_1027,464819605794855552,41.10215250515,60.75188483733,0.616,-1.443,1.92,17.73438,18.559717,16.872322,0.05
NGC_1027,465754912235816960,41.78438954529,61.8958725444,0.5818,-1.822,1.815,19.128477,19.90771,18.079481,0.16
NGC_1027,464819915032423680,40.93392086667,60.70779828244,0.9722,-1.492,1.755,18.265734,19.336851,17.237455,0.44
NGC_1027,465486425239491200,38.37380424532,61.40990160934,1.0066,-2.235,1.868,17.361782,18.290892,16.430687,0.16
NGC_1027,465755741171022720,41.8970448785,61.91818175394,0.8028,-1.714,1.749,17.201607,17.986118,16.337637,0.9
NGC_1027,465487425975053824,38.55819065702,61.44658047984,0.9946,-2.152,2.025,18.509516,19.54087,17.496582,0.29
NGC_1027,464821117622776064,41.57795494137,60.49538177323,0.8496,-1.573,2.087,19.338934,20.476372,18.24902,0.09
NGC_1027,465166123759422848,39.60036304977,60.18049215732,0.8887,-2.223,1.907,18.315845,19.410564,17.273792,0.07
NGC_1027,465756424064355200,41.83342993158,61.90909669987,0.3931,-1.822,2.087,19.025736,20.007643,18.102606,0.09
NGC_1027,465756875034753536,41.82577456516,61.96444848894,0.7132,-1.512,1.722,19.639746,20.564621,18.720242,0.06
NGC_1027,465748628697842944,42.49728020734,62.00517304785,0.5586,-1.684,1.856,18.189436,18.83352,17.085022,0.13
NGC_1027,465731478893630208,41.26829636776,61.71578830864,0.8959,-1.741,2.121,17.73346,18.605669,16.825256,0.99
NGC_1027,465478492440410240,38.40136843237,61.24555534826,0.8935,-1.856,1.718,17.692461,18.70138,16.720724,0.63
NGC_1027,465747421813034496,42.50128950497,61.93936874576,1.1202,-1.172,1.871,18.71326,20.024645,17.57659,0.06
NGC_1027,465732513986840832,41.21419507328,61.74226807107,0.8532,-1.486,2.062,16.829603,17.600603,15.96726,1.0
NGC_1027,465732617066046848,41.20596037266,61.76132113403,0.7546,-1.768,2.079,17.762142,18.647137,16.82509,0.91
NGC_1027,465733059441837568,41.27927558538,61.78875532913,0.7637,-1.798,1.928,18.882305,20.069185,17.83235,0.63
NGC_1027,465734300684278656,41.51985733845,61.86486638272,1.2814,-1.672,1.992,20.108309,21.329998,18.916786,0.08
NGC_1027,465734438132132864,41.38977385154,61.81723820967,0.9063,-1.655,2.022,13.236144,13.522821,12.77766,1.0
NGC_1027,465734438132133504,41.3864845003,61.81708075842,0.8594,-1.723,2.139,14.968605,15.462275,14.2937155,1.0
NGC_1027,465462377723163776,38.66556446033,61.12102508204,0.9549,-2.019,2.163,16.952963,17.76707,16.058432,0.92
NGC_1027,464792392882907520,41.11454689819,60.29694302195,1.2753,-1.917,2.12,19.741642,20.810114,18.587978,0.08
NGC_1027,465463133637427968,38.94368501564,61.03678737399,0.6878,-1.626,1.877,19.324158,20.710756,18.161428,0.15
NGC_1027,464794248309163392,41.07972937561,60.40445202835,0.7296,-1.975,1.583,19.776833,21.01926,18.577497,0.07
NGC_1027,465464233149042176,38.85978758288,61.08261421131,0.8453,-1.678,1.436,16.941435,17.853987,16.004688,0.09
NGC_1027,465736671516358272,42.01006346107,61.63858508273,0.9457,-1.781,1.898,12.481189,12.694,12.126891,1.0
NGC_1027,465466771467490176,39.06688862937,61.21181951459,0.6466,-1.736,1.543,18.573599,19.52424,17.609089,0.1
NGC_1027,465738831877703552,42.12395912645,61.71924762398,0.9013,-1.528,1.779,18.841446,19.28337,17.665382,0.32
NGC_1027,464797963461759488,41.39197350179,60.44097184339,0.8665,-1.793,1.868,15.092919,15.710403,14.297459,0.99
NGC_1027,465740210572203904,41.87554437554,61.69668629248,0.6905,-1.42,2.049,19.448574,20.696568,18.22701,0.25
NGC_1027,465740618584176256,42.0200154855,61.74487501152,1.0679,-1.573,2.416,18.62096,19.654902,17.6373,0.28
NGC_1027,465469490188936960,38.9655801696,61.21529334371,0.9114,-1.988,1.954,8.198196,9.203873,7.214017,1.0
NGC_1027,465469142289572864,38.81469950782,61.24930832711,0.9992,-1.77,1.953,18.583485,19.633928,17.47674,0.32
NGC_1027,465742474011411584,42.00991689692,61.80437466922,0.6075,-1.686,1.713,19.698442,20.771168,18.675344,0.07
NGC_1027,465146852243791360,39.81131709158,59.93904897587,0.757,-1.806,1.935,17.549683,18.43178,16.640957,0.3
NGC_1027,465743612176348032,41.93429100485,61.86994854706,1.2053,-1.92,1.893,19.980583,21.366772,18.653116,0.12
NGC_1027,465743955780752256,42.10847039219,61.9025640632,0.8903,-1.516,2.157,17.217442,17.988798,16.36209,0.94
NGC_1027,465744604315190016,42.30529744239,61.78996445287,0.7995,-1.789,1.611,18.806076,19.59294,17.77864,0.33
NGC_1027,465745566386847360,42.31477291866,61.84331140731,0.5878,-1.795,2.027,18.00889,18.686777,17.226177,0.12
NGC_1027,464807201929565696,40.93284348324,60.48901267953,1.0426,-1.834,1.78,19.874968,21.066967,18.732695,0.06
NGC_1027,464807992205195904,40.65395242609,60.41078168524,1.1187,-1.628,2.037,19.444702,20.724215,18.381834,0.05
NGC_1027,465477770885760000,38.18761967667,61.21111156879,0.7957,-2.071,2.017,17.234262,18.04562,16.355417,0.71
NGC_1027,465795800321883904,40.56791943535,62.03850802275,1.0445,-1.999,2.48,18.837103,20.007708,17.790998,0.45
NGC_1027,465716571068484864,41.8188844528,61.65208116667,0.78,-1.453,1.529,16.367977,16.71204,15.4179945,0.16
NGC_1027,465676679413679232,40.76863784945,61.56215889769,0.8455,-1.887,2.158,11.949958,11.925768,11.347441,0.75
NGC_1027,465659259025148544,40.03374685281,61.36938679336,0.8752,-1.89,2.072,14.612106,15.14433,13.913819,1.0
NGC_1027,465658876764018176,39.89865277038,61.33447480267,1.0966,-1.955,1.182,18.794943,20.125301,17.698261,0.06
NGC_1027,465658674901247616,39.9203741336,61.3220057808,1.0281,-1.927,2.141,20.112799,21.07757,18.939608,0.15
NGC_1027,465658601886684288,39.94582110183,61.30668431852,1.0847,-2.241,2.39,19.793877,20.991428,18.777027,0.07
NGC_1027,465658327008207104,39.76550929374,61.33701782089,1.1542,-1.829,1.758,19.969288,20.845154,18.66338,0.12
NGC_1027,465658193873280512,39.84367739404,61.32866045987,0.8438,-1.719,1.654,14.015757,14.387356,13.4671335,1.0
NGC_1027,465657541032821888,39.70304883365,61.26308380377,0.9882,-1.04,2.702,20.10123,21.271868,18.956743,0.05
NGC_1027,465657364935490048,39.87466198369,61.30443881552,0.7534,-1.32,2.038,20.27419,20.912016,19.00624,0.07
NGC_1027,465657364935486720,39.87991815085,61.30068911831,0.804,-1.311,1.992,17.628347,18.475765,16.744774,0.65
NGC_1027,465656578965634560,39.802559946,61.23605935721,0.9236,-1.619,1.791,16.42428,17.127474,15.597912,1.0
NGC_1027,465992307968003456,40.53548679474,62.25026270417,0.8556,-1.561,1.511,15.49913,16.115688,14.738516,0.78
NGC_1027,465656338447412352,39.47895872361,61.36697476421,0.5032,-1.899,1.96,19.309177,20.787405,18.088846,0.19
NGC_1027,465656231064169728,39.49240681977,61.34039688066,0.7921,-1.908,2.297,17.700739,18.437641,16.858784,0.73
NGC_1027,465656127985531648,39.48596822377,61.33004376847,0.9208,-1.938,1.504,19.549358,20.72469,18.37777,0.17
NGC_1027,465938088301600768,38.514381859,62.00345664162,0.8414,-1.774,1.445,15.243363,15.817763,14.50132,0.08
NGC_1027,465655548167858304,39.38751458622,61.27402072657,1.088,-1.932,2.044,20.485271,21.575352,19.428932,0.05
NGC_1027,465655410734534144,39.47754153565,61.26927430899,0.8278,-1.923,1.972,16.011288,16.672972,15.213632,1.0
NGC_1027,465654551741088640,39.46267435153,61.25284551038,0.611,-1.729,1.537,17.582842,18.3947,16.693277,0.05
NGC_1027,465434958651055360,38.54730471279,60.8885400298,0.803,-2.023,1.641,15.65547,16.320072,14.857076,0.26
NGC_1027,465434374535528192,38.43375272824,60.84748559815,0.6649,-1.438,2.08,17.750572,18.646606,16.831284,0.08
NGC_1027,465935751839426560,38.18536416918,61.98025071405,0.8094,-2.112,1.982,12.83023,13.157177,12.329247,0.56
NGC_1027,465933754672907392,38.02374739763,61.89913049605,0.8605,-1.896,1.558,18.52507,19.623161,17.493778,0.09
NGC_1027,465651283266186112,39.59842874705,61.20122884325,0.8868,-1.884,2.179,19.070047,20.541965,17.843292,0.56
NGC_1027,465659460879611648,39.92972493291,61.37353301265,0.8625,-1.766,2.009,16.096418,16.812597,15.259454,1.0
NGC_1027,465659740061498496,39.83376798497,61.34914741189,0.8444,-1.591,1.531,16.177649,16.941673,15.326575,0.97
NGC_1027,465660044995176064,39.80748359025,61.38557475475,1.1398,-1.453,2.167,19.659107,21.100098,18.515194,0.25
NGC_1027,465661419389030528,39.70562665903,61.3598884214,1.0721,-1.586,1.898,20.430672,21.29398,19.124836,0.1
NGC_1027,465667952040072064,40.59993703272,61.35992521532,0.9047,-1.906,2.001,12.839987,13.1499405,12.357528,1.0
NGC_1027,465667775939703168,40.51127346338,61.3449384851,0.8628,-1.721,2.297,15.330261,15.925641,14.538334,1.0
NGC_1027,465667745872026496,40.47687173534,61.34727626501,1.166,-1.963,2.606,20.263006,21.316116,19.098457,0.08
NGC_1027,465667741579968256,40.46644778485,61.34748439821,0.9034,-1.954,2.193,18.458227,19.591291,17.471142,0.91
NGC_1027,465667642792847744,40.47751346589,61.3185079328,1.3368,-2.102,1.775,19.280201,20.320944,18.206667,0.18
NGC_1027,465667466702705280,40.5097343946,61.31530882288,1.1876,-1.381,1.547,20.250916,21.194317,19.223097,0.07
NGC_1027,465667363622739840,40.51807921861,61.30257564624,0.7864,-1.813,2.08,18.083035,19.058037,17.124943,0.94
NGC_1027,465947880828116096,39.02143853234,62.03718644896,0.7573,-1.672,1.772,17.27469,18.116598,16.379217,0.75
NGC_1027,465666504629246976,40.31952018088,61.29420809275,1.026,-1.576,1.026,19.812689,21.066824,18.699808,0.06
NGC_1027,465666435907822336,40.34388635148,61.28504949064,0.9442,-1.856,2.011,12.463967,12.7585125,11.998183,1.0
NGC_1027,465666096604658176,40.40359887856,61.29974431795,1.0361,-0.857,1.885,20.209192,21.31362,18.949316,0.08
NGC_1027,464740647118930560,41.35783569533,60.15473077599,0.8043,-1.533,2.033,17.76188,18.644672,16.83283,0.31
NGC_1027,465665959175274880,40.47485109736,61.28913620269,0.8482,-1.828,1.809,14.927585,15.503132,14.184635,1.0
NGC_1027,465665753016853632,40.45381133631,61.25979103016,0.8291,-1.753,2.116,17.411364,18.274986,16.50934,0.99
NGC_1027,465665753016852864,40.45141389693,61.26306788404,0.9108,-1.7,1.977,14.697015,15.240524,13.985876,1.0
NGC_1027,465665061517217792,39.76890269453,61.53697464384,0.8546,-1.775,1.368,17.26213,18.09255,16.369316,0.46
NGC_1027,465664722214945024,39.7518140343,61.51306124478,0.5704,-2.019,2.4,19.310436,20.541864,18.205246,0.16
NGC_1027,465664649200288000,39.76855138335,61.50236585811,0.5883,-1.346,1.644,18.806368,19.852356,17.833218,0.07
NGC_1027,465663622703379072,39.83385488492,61.46170666344,0.6727,-1.664,2.006,19.970036,20.9336,18.918116,0.08
NGC_1027,465994056012322816,40.61076463468,62.31638744999,0.7535,-2.183,2.443,18.705412,19.557,17.71741,0.21
NGC_1027,465662626271042560,39.63746536242,61.43038382451,0.5432,-2.07,1.656,18.677853,19.727018,17.61412,0.11
NGC_1027,465661698566578048,39.67186845965,61.39042078796,0.486,-1.457,1.26,19.417667,20.714027,18.280312,0.05
NGC_1027,465662110878897280,39.58149934435,61.38701013511,0.6963,-2.368,2.297,20.494436,21.345882,19.335585,0.05
NGC_1027,465661831701593216,39.69269274066,61.40465351752,0.6931,-1.712,2.265,18.366018,19.212915,17.451458,0.49
NGC_1027,465665817434428288,40.4409753962,61.27477393344,0.4205,-1.957,2.309,19.309015,20.127941,18.26485,0.11
NGC_1027,465667952040076032,40.59129609893,61.35039174997,0.8782,-1.789,1.854,13.533263,13.872727,13.018444,1.0
NGC_1027,465990383818083840,40.1947200867,62.2705458029,0.9141,-1.726,2.309,19.595133,20.0297,18.459831,0.2
NGC_1027,465649603938843904,39.49322290016,61.1465705604,0.8005,-1.64,1.895,17.03423,17.826866,16.16444,0.99
NGC_1027,465921660044742400,38.71367239874,61.84609420951,0.5866,-1.931,2.171,18.540438,19.381023,17.602213,0.19
NGC_1027,465986050197723136,40.3413775948,62.19423594111,0.7077,-1.763,2.082,18.303926,19.706156,17.202972,0.72
NGC_1027,465641937416033280,40.30733605344,61.19717656336,0.6598,-2.162,2.068,18.761148,19.746325,17.793613,0.37
NGC_1027,465920083798749312,38.442524624,61.91016328712,0.8299,-1.944,1.639,15.653497,16.316977,14.856265,0.82
NGC_1027,465985298577014656,40.37173279711,62.1365664845,0.4233,-2.066,1.949,19.326393,19.751688,18.319767,0.11
NGC_1027,465641112783490560,40.28552079117,61.12259288569,0.4731,-1.727,1.498,19.553968,20.858347,18.498066,0.07
NGC_1027,465918155354119680,38.53303272792,61.79385074903,0.9251,-1.963,2.079,18.370346,19.461143,17.366201,0.7
NGC_1027,465917811753831040,38.345754259,61.79971096516,0.8253,-1.673,1.778,19.156921,20.21841,18.203909,0.05
NGC_1027,465917536875805952,38.3992021966,61.77463862427,0.7851,-1.948,1.681,18.522373,19.413736,17.622534,0.11
NGC_1027,465640292444841728,40.02757396358,61.10319153972,1.193,-1.965,1.178,20.403471,20.137722,18.985912,0.05
NGC_1027,465984748825655424,40.51655995822,62.13537218873,0.8318,-2.007,2.251,14.682241,15.133806,14.042489,1.0
