Cluster,RA_ICRS,DE_ICRS,GLON,GLAT,pmRA,pmDE,Plx,SimbadName,_RA_icrs,_DE_icrs,Source,RV,Gmag,BP-RP,Proba
NGC_1027,41.05325654151,61.40280797109,136.00597393778,1.42720332376,-1.756,2.161,0.916,Gaia DR2  465625105444425344,41.05327233868,61.40279866659,465625105444425344,,15.1092,1.1929,1.0
NGC_1027,40.33106012818,61.60126369454,135.60995856925,1.46447323159,-1.811,2.071,0.9177,Gaia DR2  465691660259396864,40.33107652019,61.60125477643,465691660259396864,,14.6278,1.1316,1.0
NGC_1027,40.5836364613,61.52418542272,135.75136348714,1.44386145918,-1.753,1.858,0.9077,Gaia DR2  465675992218741120,40.58365229512,61.52417742394,465675992218741120,,15.7615,1.4796,1.0
NGC_1027,40.79290782569,61.47790020216,135.8614549277,1.44326223143,-1.732,2.061,0.8376,Gaia DR2  465629228613014016,40.79292344689,61.47789132939,465629228613014016,,16.0366,1.358,1.0
NGC_1027,40.76911992949,61.56204093339,135.81605206063,1.51501379365,-2.121,2.031,0.8316,Gaia DR2  465676675109844864,40.76913910953,61.56203218917,465676675109844864,,13.3168,,0.7
NGC_1027,40.40191026115,61.59436082003,135.64352765069,1.47203790948,-1.846,2.411,0.8829,Gaia DR2  465679909228873088,40.40192696557,61.59435043944,465679909228873088,,16.6006,1.4421,1.0
NGC_1027,40.453811862,61.25979074297,135.80403320618,1.17741084399,-1.62,2.306,0.7137,Gaia DR2  465665753016853632,40.45382637076,61.25978081487,465665753016853632,,17.4298,1.7518,0.9
NGC_1027,40.45141439633,61.26306758545,135.80163140204,1.17992087823,-1.636,2.045,0.9113,Gaia DR2  465665753016852864,40.45142904789,61.26305878096,465665753016852864,,14.7082,1.2611,1.0
NGC_1027,40.30575518698,61.59950806384,135.59970135961,1.45793156619,-1.988,2.041,0.9283,Gaia DR2  465691660259401088,40.3057731806,61.59949927789,465691660259401088,,16.2825,1.42,1.0
NGC_1027,40.5711408875,61.4884233306,135.76074861062,1.40884094043,-1.665,2.71,0.7618,Gaia DR2  465675506877596416,40.57115590379,61.48841166161,465675506877596416,,16.426,1.5494,0.9
NGC_1027,40.87954397801,61.45373394839,135.90916537156,1.43858819563,-1.624,2.159,0.8121,Gaia DR2  465628919375371776,40.87955860834,61.45372465114,465628919375371776,,17.1575,1.6097,1.0
NGC_1027,40.7018540129,61.53980964516,135.79616360005,1.4814613673,-1.769,1.792,0.7841,Gaia DR2  465677297888769280,40.70186999137,61.53980192763,465677297888769280,,16.526,1.6299,0.7
NGC_1027,40.713386358,61.54329072272,135.79971471605,1.48691255518,-1.842,1.853,0.8862,Gaia DR2  465677293585136000,40.71340300451,61.54328274358,465677293585136000,,13.4636,0.7537,1.0
NGC_1027,40.66840745637,61.54658576411,135.77884604667,1.48100166311,-1.687,2.113,0.8836,Gaia DR2  465677327944874240,40.66842269952,61.546576667,465677327944874240,,11.8376,0.5459,1.0
NGC_1027,41.56200810569,61.26620913562,136.28500098456,1.40699370725,-1.463,1.971,0.8814,Gaia DR2  465701173606246400,41.56202120588,61.26620064907,465701173606246400,,12.0703,0.4685,0.7
NGC_1027,40.7002090809,61.41034875326,135.84929251091,1.36339444238,-1.651,2.061,0.8791,Gaia DR2  465627201388487296,40.70022393514,61.41033987743,465627201388487296,,15.8933,1.4242,1.0
NGC_1027,40.49922800747,61.50889316333,135.72102805764,1.4132896261,-1.838,2.131,0.8647,Gaia DR2  465678569199138176,40.49924459411,61.50888398803,465678569199138176,,17.7387,1.7411,1.0
NGC_1027,40.81414410871,61.45144614795,135.88171716292,1.42345242944,-1.762,2.324,0.9733,Gaia DR2  465629159893544960,40.81415998731,61.45143614299,465629159893544960,,17.4412,1.6795,0.9
NGC_1027,40.76561031685,61.5145804223,135.83431468973,1.47117316784,-1.82,2.078,0.8831,Gaia DR2  465676267096827904,40.76562674707,61.5145714741,465676267096827904,,13.305,0.7509,1.0
NGC_1027,41.26829692162,61.71578802427,135.96668708792,1.75416252912,-1.729,2.338,0.8468,Gaia DR2  465731478893630208,41.26831263184,61.71577795585,465731478893630208,,17.7572,1.7745,0.9
NGC_1027,41.17329664928,61.60480607771,135.97276608827,1.6345224284,-1.619,1.931,0.8226,Gaia DR2  465724817405538048,41.17331130604,61.60479776161,465724817405538048,,14.0605,0.9272,0.9
NGC_1027,41.41902472533,61.56727431466,136.09462620677,1.65010500402,-1.737,2.131,0.8936,Gaia DR2  465721003474582528,41.41904043208,61.56726514155,465721003474582528,,14.4421,1.0503,1.0
NGC_1027,41.09175729967,61.63224878031,135.92602998339,1.6430591805,-1.466,2.034,0.8237,Gaia DR2  465725710758727424,41.09177058881,61.63224002282,465725710758727424,,16.9248,1.7102,0.8
NGC_1027,41.38648505274,61.81708045261,135.97432324495,1.86960915015,-1.753,2.206,0.8689,Gaia DR2  465734438132133504,41.38650103804,61.81707095252,465734438132133504,,14.9785,1.1741,1.0
NGC_1027,41.98031819807,61.87015358022,136.2047488219,2.03784701348,-2.594,2.323,0.9603,,41.98034188599,61.87014357719,465743680902875008,,16.5048,1.5653,0.2
NGC_1027,41.16535561323,61.63707980717,135.95571027304,1.66218430731,-1.865,2.17,0.885,Gaia DR2  465725023563950848,41.16537251921,61.63707046509,465725023563950848,,13.8089,0.8347,1.0
NGC_1027,41.38977434892,61.81723791047,135.97566299757,1.87041233264,-1.645,2.102,0.8088,Gaia DR2  465734438132132864,41.38978934989,61.81722885984,465734438132132864,,13.2471,0.7527,1.0
NGC_1027,41.06999612822,61.59269082987,135.93330354118,1.60282227753,-1.677,2.204,0.7887,Gaia DR2  465724027131571584,41.07001130816,61.59268134165,465724027131571584,,15.864,1.2864,1.0
NGC_1027,41.2672864417,61.36978501583,136.11286736954,1.44052851218,-1.742,1.902,0.8871,Gaia DR2  465706121408521600,41.26730209817,61.36977682648,465706121408521600,,17.5217,1.6408,0.9
NGC_1027,40.99075164618,61.58965844313,135.90035626964,1.58422382875,-1.68,2.224,0.947,Gaia DR2  465723889692626688,40.99076684619,61.58964886684,465723889692626688,,13.8129,0.8314,1.0
NGC_1027,41.43595429437,61.3657974942,136.1877571496,1.47124368153,-2.274,2.219,0.8275,,41.43597472367,61.36578793917,465705404153475712,,17.2296,1.6009,0.4
NGC_1027,41.25249069335,61.58900353271,136.01360172446,1.63613042611,-1.744,2.213,0.8972,Gaia DR2  465721725029358976,41.25250647112,61.58899400283,465721725029358976,,15.2233,1.1775,1.0
NGC_1027,41.56286870743,61.4940636431,136.18791331825,1.6131450782,-1.841,2.01,0.9261,Gaia DR2  465707976834708992,41.56288531338,61.49405498706,465707976834708992,,17.7864,1.8731,1.0
NGC_1027,41.94713589161,61.55642580882,136.32652639796,1.74826316382,-1.511,2.245,0.87,Gaia DR2  465711863784356224,41.94714954738,61.55641614139,465711863784356224,,14.8077,1.1793,0.9
NGC_1027,41.50473791069,61.94785090831,135.96901918537,2.0116608128,-1.18,1.729,0.7772,,41.50474871381,61.94784346216,465758936626486912,,16.3908,1.5235,0.2
NGC_1027,41.79399843369,61.4376336445,136.31190225034,1.60956116119,-1.436,1.868,0.9017,,41.79401136728,61.4376256032,465709561682024448,,16.286,1.5187,0.2
NGC_1027,41.26047067419,61.4365073411,136.08164490093,1.49959043368,-1.12,1.735,0.7482,,41.26048076358,61.43649987117,465718185976128512,,16.4605,1.3383,0.1
NGC_1027,41.21480544411,61.42636036284,136.06614709641,1.4811561905,-1.544,2.337,0.8767,Gaia DR2  465718254695612160,41.21481934678,61.42635030275,465718254695612160,,12.382,0.5711,0.9
NGC_1027,41.30813930884,61.59764269302,136.03392824301,1.65517396523,-1.717,1.969,0.8707,Gaia DR2  465722064327681920,41.30815484848,61.59763421645,465722064327681920,,15.2432,1.1974,1.0
NGC_1027,41.92867523114,61.65538282165,136.27576374056,1.83367525412,-1.589,2.032,0.8677,Gaia DR2  465713513051918976,41.9286896431,61.65537407292,465713513051918976,,17.0874,1.5728,0.9
NGC_1027,41.61969131311,61.98876123468,136.00037456652,2.07174640303,-1.684,1.627,0.9155,Gaia DR2  465759383303063808,41.61970675497,61.98875422993,465759383303063808,,15.7632,1.3746,0.6
NGC_1027,41.1345660733,61.56939789699,135.97100118339,1.59464449077,-1.686,2.046,0.8496,Gaia DR2  465723099410057216,41.13458131703,61.56938908967,465723099410057216,,16.9052,1.4869,0.9
NGC_1027,41.42461657583,61.42768102691,136.15648659017,1.5249265798,-1.932,2.242,0.9262,Gaia DR2  465706572384552704,41.42463396843,61.42767137338,465706572384552704,,14.7768,1.1517,1.0
NGC_1027,41.09948862793,61.46856345027,135.99834466181,1.49615456501,-1.321,1.942,0.8403,Gaia DR2  465719319847489536,41.09950053377,61.46855508965,465719319847489536,,12.6182,0.7927,0.6
NGC_1027,41.27340122764,61.43027789733,136.08988731905,1.49656618485,-1.625,2.296,0.8553,Gaia DR2  465718117256653056,41.27341585539,61.43026801085,465718117256653056,,13.3582,0.7369,1.0
NGC_1027,41.89704540939,61.91818149193,136.14856013853,2.06416324174,-1.798,1.887,0.8007,Gaia DR2  465755741171022720,41.89706185316,61.91817336665,465755741171022720,,17.2211,1.6343,0.5
NGC_1027,41.99136258984,61.63532053794,136.31130547927,1.82848490675,-1.533,1.307,0.946,,41.99137647943,61.6353149119,465736705876098304,,15.4797,1.2839,0.2
NGC_1027,40.99926890943,61.59102959208,135.90345962779,1.58716959843,-1.684,2.537,0.872,Gaia DR2  465723889684034688,40.99928415172,61.59101866986,465723889684034688,,16.5509,1.5432,1.0
NGC_1027,42.01006410898,61.63858479291,136.31789904019,1.83527867117,-1.644,1.979,0.9021,Gaia DR2  465736671516358272,42.01007900858,61.63857627226,465736671516358272,,12.495,0.5708,1.0
NGC_1027,41.37453384045,61.71590385336,136.01224220799,1.77562896247,-1.431,2.196,0.9241,,41.37454684697,61.71589439752,465731375814421760,,17.233,1.6459,0.4
NGC_1027,41.48868328229,61.75606675255,136.04406140592,1.83498728076,-1.635,2.069,1.0383,Gaia DR2  465730379382147328,41.48869816053,61.75605784556,465730379382147328,,17.1526,1.618,0.7
NGC_1027,41.27894516605,61.4787450755,136.07174620707,1.54159081147,-1.686,2.191,0.9007,Gaia DR2  465718907530610816,41.27896036484,61.47873564265,465718907530610816,,16.7449,1.4662,1.0
NGC_1027,41.05256052899,61.5136715241,135.95902580349,1.52764323842,-1.834,2.018,0.8507,Gaia DR2  465722652742090752,41.05257708581,61.5136628354,465722652742090752,,14.691,1.0728,1.0
NGC_1027,41.02974240428,61.56742484085,135.92654663714,1.57184200682,-1.717,2.041,0.8259,Gaia DR2  465723614814967936,41.02975793094,61.56741605272,465723614814967936,,15.8616,1.258,1.0
NGC_1027,41.17134439045,61.6156750176,135.96733270275,1.64398276424,-1.704,2.234,0.7903,Gaia DR2  465724847466531968,41.17135981933,61.61566539731,465724847466531968,,17.7401,1.6959,0.9
NGC_1027,41.13923573196,61.69837970599,135.91858640743,1.7125266735,-1.652,1.941,1.0017,Gaia DR2  465726462371764608,41.13925073291,61.69837134908,465726462371764608,,17.9071,1.7927,0.5
NGC_1027,41.57414598687,61.87282482376,136.0306665663,1.95779879349,-1.285,2.159,1.0269,,41.57415772612,61.87281552598,465757596596717696,,17.7609,1.766,0.4
NGC_1027,41.34565894171,61.3961471604,136.13568933622,1.48032128437,-1.719,2.048,0.9081,Gaia DR2  465706469305358080,41.34567440063,61.39613834328,465706469305358080,,15.2047,1.1645,1.0
NGC_1027,41.20695123875,61.54694823013,136.0117467999,1.58885123783,-1.706,2.156,0.8824,Gaia DR2  465720110121416704,41.20696665544,61.546938949,465720110121416704,,15.859,1.2715,1.0
NGC_1027,41.74111194448,61.6978640458,136.1771045607,1.83361450759,-1.938,2.137,0.9406,,41.74112954403,61.69785484299,465717670579849472,,17.9954,1.6025,0.2
NGC_1027,41.16715130529,61.4256976891,136.0457619525,1.47092559311,-1.749,2.085,0.8645,Gaia DR2  465718289055353088,41.1671670468,61.42568871147,465718289055353088,,16.0471,1.3199,1.0
NGC_1027,41.20511231063,61.70646576077,135.94349057142,1.73304419905,-2.221,1.663,0.8015,Gaia DR2  465726397953435776,41.2051324853,61.7064586016,465726397953435776,,17.5051,1.6193,0.5
NGC_1027,41.20596093999,61.76132084986,135.92065339842,1.78292602644,-1.694,1.708,0.7907,Gaia DR2  465732617066046848,41.20597635618,61.76131349566,465732617066046848,,17.789,1.8243,0.6
NGC_1027,40.99775794468,61.60130114115,135.89849246258,1.5961899983,-1.805,2.649,0.8941,Gaia DR2  465724267649741312,40.99777428771,61.60128973675,465724267649741312,,16.5513,1.4515,1.0
NGC_1027,41.07464045323,61.61238275266,135.9270161718,1.62161458386,-1.721,2.198,0.8693,Gaia DR2  465724198930251904,41.07465603688,61.61237328997,465724198930251904,,14.8738,1.1304,1.0
NGC_1027,41.81730478053,61.44090042277,136.32055292117,1.61731055337,-1.507,2.111,0.86,Gaia DR2  465709591742328576,41.81731835563,61.44089133431,465709591742328576,,16.9029,1.7264,0.9
NGC_1027,41.35881975336,61.48693695719,136.1028137162,1.56518781668,-1.545,2.14,0.9341,Gaia DR2  465720144481181568,41.35883368983,61.48692774304,465720144481181568,,16.8382,1.5269,0.7
NGC_1027,41.83307127716,61.54276168362,136.2834051847,1.71246072005,-1.698,2.045,1.0099,Gaia DR2  465712516619396352,41.83308661799,61.54275287742,465712516619396352,,17.5827,1.7253,0.7
NGC_1027,41.5876143749,61.67538479608,136.12095899945,1.78207428505,-2.132,2.543,0.774,,41.58763372098,61.67537384558,465727531824787712,,14.122,1.2525,0.4
NGC_1027,41.04656244198,61.55021316094,135.94105661699,1.55959332963,-1.705,2.081,0.914,Gaia DR2  465722824540758912,41.04657784994,61.55020420153,465722824540758912,,12.9862,0.8494,1.0
NGC_1027,41.21419549438,61.74226775973,135.93224695234,1.76730783012,-1.348,2.305,0.8793,Gaia DR2  465732513986840832,41.21420775771,61.74225783679,465732513986840832,,16.8431,1.6418,0.8
NGC_1027,41.14665169814,61.73213485452,135.90752614074,1.74461312924,-1.662,2.135,0.9098,Gaia DR2  465726672822595840,41.14666680988,61.73212566249,465726672822595840,,15.6194,1.2835,1.0
NGC_1027,41.02895844684,61.66633196215,135.88461921625,1.66143133876,-1.697,2.166,0.8753,Gaia DR2  465771443572391808,41.02897383868,61.66632263431,465771443572391808,,16.3636,1.3863,1.0
NGC_1027,40.86962392439,61.69169011862,135.80532852926,1.65276384104,-1.619,1.756,0.9313,Gaia DR2  465772440004803712,40.86963862021,61.69168255827,465772440004803712,,15.1964,1.1707,0.7
NGC_1027,40.81594465809,61.85653587832,135.71335129028,1.79192734586,-1.647,2.344,0.8408,Gaia DR2  465778624757458944,40.81595968982,61.85652578708,465778624757458944,,16.0612,1.3081,1.0
NGC_1027,40.89562317934,61.70375444344,135.81148088956,1.66887841271,-1.694,1.876,0.9042,Gaia DR2  465772474364538752,40.89563856265,61.70374636774,465772474364538752,,13.6854,0.7814,1.0
NGC_1027,40.88676864083,61.71251778833,135.80399913718,1.67508161761,-1.812,1.946,0.8688,Gaia DR2  465772783602183040,40.88678510165,61.71250941039,465772783602183040,,15.245,1.1803,1.0
NGC_1027,40.86124824624,61.63679021152,135.82467725792,1.60123004426,-1.608,2.216,0.9628,Gaia DR2  465771095671761536,40.86126281722,61.63678066857,465771095671761536,,17.3315,1.5812,0.9
NGC_1027,40.67498737154,62.05813831765,135.56906360228,1.94761353231,-2.214,2.716,1.037,,40.6750077194,62.05812662256,465801577062572544,,16.3702,1.4674,0.3
NGC_1027,41.26058974298,62.01669790677,135.83585884041,2.02520233668,-1.761,2.917,1.0267,,41.26060590145,62.01668534794,465783847437792768,,16.4557,1.4815,0.2
NGC_1027,41.06750144803,61.72442914233,135.87676092039,1.7218265173,-1.746,2.204,0.9796,Gaia DR2  465773161559294080,41.06751731785,61.72441965405,465773161559294080,,16.8464,1.5426,1.0
NGC_1027,40.88327986952,61.67167905588,135.81958782246,1.6372962365,-1.738,2.12,0.9185,Gaia DR2  465772366982135040,40.88329563992,61.67166992696,465772366982135040,,16.0044,1.2896,1.0
NGC_1027,40.8299596469,61.96954068567,135.67214166619,1.89736525361,-1.213,2.175,0.8426,Gaia DR2  465797174711250816,40.82997076193,61.96953131916,465797174711250816,,16.4346,1.41,0.8
NGC_1027,40.8893101675,61.62493167152,135.84175483671,1.59603447184,-1.89,1.867,0.9287,Gaia DR2  465771134334760960,40.88932728764,61.62492363497,465771134334760960,,15.6742,1.2388,1.0
NGC_1027,40.83546682115,61.81620345996,135.73857721147,1.75912687512,-1.798,2.38,0.8834,Gaia DR2  465777697044547328,40.83548321283,61.81619321287,465777697044547328,,16.3943,1.4048,1.0
NGC_1027,40.90523608304,61.63593785457,135.84402230505,1.60919740573,-1.751,1.867,0.8619,Gaia DR2  465771168694496768,40.90525195295,61.63592981663,465771168694496768,,16.8983,1.4934,1.0
NGC_1027,40.84676530844,61.64727971386,135.81403982647,1.60788476242,-1.694,2.141,0.8887,Gaia DR2  465771958968478720,40.84678066846,61.64727049402,465771958968478720,,14.6516,1.0506,1.0
NGC_1027,40.85765345862,61.6554068844,135.81534108787,1.61742880343,-1.923,1.971,0.8998,Gaia DR2  465771958968475904,40.85767089379,61.6553983991,465771958968475904,,15.6553,1.2404,1.0
NGC_1027,41.00426381622,61.64458067291,135.88311814108,1.63676704883,-1.57,2.026,0.8837,Gaia DR2  465771409212659840,41.00427804978,61.6445719503,465771409212659840,,15.9728,1.3086,0.9
NGC_1027,40.90876459482,61.66053177498,135.83524444307,1.63223388633,-1.595,2.016,1.0316,,40.90877906118,61.66052309502,465771615371089280,,17.07,1.5127,0.4
NGC_1027,40.80113966781,61.67525146271,135.78266921302,1.62425984362,-1.824,2.253,0.9038,Gaia DR2  465772302565856512,40.80115622091,61.67524176297,465772302565856512,,15.3357,1.1643,1.0
NGC_1027,40.80615755562,61.68196526551,135.78203124756,1.63135460181,-1.44,1.533,0.8858,,40.80617062206,61.6819586649,465772302565854848,,16.6527,1.4199,0.2
NGC_1027,41.16559433545,62.22477550027,135.70751283499,2.19496426689,-1.704,1.944,0.9601,Gaia DR2  465824357570342272,41.16561007878,62.22476712993,465824357570342272,,17.0834,1.638,0.8
NGC_1027,41.01082818699,61.6624934094,135.87842088883,1.65433219731,-1.866,2.111,0.8435,Gaia DR2  465771443572394112,41.0108451128,61.66248432018,465771443572394112,,13.5403,0.7396,1.0
NGC_1027,40.68003079754,61.80163398487,135.67786535855,1.71528964211,-1.803,2.016,0.8264,Gaia DR2  465777108623670784,40.68004722332,61.80162530493,465777108623670784,,17.2782,1.6096,0.9
NGC_1027,40.4443116236,62.01310340202,135.48919402015,1.86184309571,-1.784,2.221,0.8887,Gaia DR2  465796079504479232,40.4443279964,62.01309383777,465796079504479232,,15.408,1.2607,1.0
NGC_1027,40.59746586779,61.99213418921,135.56336644573,1.87247053506,-1.433,1.67,0.8018,,40.59747901095,61.99212699911,465795083072067200,,13.4917,0.725,0.1
NGC_1027,40.700522129,61.74556898761,135.70999914966,1.66832658402,-1.837,2.075,0.7192,Gaia DR2  465776357014791936,40.70053883621,61.74556005252,465776357014791936,,16.7802,1.4497,1.0
NGC_1027,40.71989231364,61.71095427657,135.73275000138,1.64066461205,-1.742,2.069,0.9347,Gaia DR2  465775429301863808,40.71990814111,61.71094536991,465775429301863808,,15.6736,1.2328,1.0
NGC_1027,40.76559005994,61.99379336858,135.63452201941,1.90679089732,-2.196,1.771,0.9302,,40.76561019684,61.99378574153,465792329988201344,,16.6838,1.493,0.3
NGC_1027,41.04598781397,61.83160805248,135.82241259996,1.81477754196,-1.692,2.107,0.8879,Gaia DR2  465775016985129472,41.04600324606,61.83159898144,465775016985129472,,12.7667,0.5625,1.0
NGC_1027,40.39231679678,61.87460860819,135.52398235738,1.72557199571,-1.49,2.305,0.7975,Gaia DR2  465792776664493056,40.3923304064,61.87459868569,465792776664493056,,17.6015,1.839,0.9
NGC_1027,40.58824139959,61.77261496899,135.65041176266,1.67088196882,-1.678,2.429,0.7687,Gaia DR2  465788314203740544,40.58825667316,61.7726045129,465788314203740544,,17.0283,1.5254,1.0
NGC_1027,40.64976352682,61.89493355176,135.62609902183,1.79422946897,-1.677,1.655,0.8361,Gaia DR2  465790852518896384,40.6497788525,61.89492642736,465790852518896384,,13.1764,0.7104,0.8
NGC_1027,40.91314271819,61.80291578868,135.777483918,1.76240360938,-2.289,2.529,0.894,Gaia DR2  465777490886311040,40.91316357482,61.80290490006,465777490886311040,,12.7537,0.5804,0.7
NGC_1027,40.7214497291,62.15567967606,135.54825456606,2.04535956053,-1.909,2.247,0.8524,Gaia DR2  465802539135190400,40.72146732892,62.15567000031,465802539135190400,,14.8864,1.1718,1.0
NGC_1027,41.06881877497,61.83918283955,135.82900491292,1.8261833524,-1.136,1.603,0.8452,,41.06882914145,61.83917593839,465780892500384896,,17.4638,1.5671,0.1
NGC_1027,40.81211978951,61.62787027932,135.80718736512,1.58337597742,-1.881,2.193,0.9273,Gaia DR2  465771821529529728,40.81213683621,61.62786083853,465771821529529728,,13.741,0.8244,1.0
NGC_1027,40.74179376069,61.68192786832,135.75428242962,1.61859431639,-1.394,1.983,0.9747,,40.74180641203,61.6819193283,465775120064223232,,15.994,1.3115,0.4
NGC_1027,40.78013879206,61.66626002942,135.77735925337,1.61193150477,-1.694,2.025,0.8625,Gaia DR2  465772199486462464,40.78015416403,61.66625130879,465772199486462464,,13.6883,0.8364,1.0
NGC_1027,40.89014135768,61.80916299408,135.76499367637,1.76352813415,-1.518,2.215,0.8401,Gaia DR2  465777525246048896,40.89015519311,61.80915345713,465777525246048896,,17.9367,1.7681,0.8
NGC_1027,40.7222474268,61.6960039269,135.73998886482,1.6275344641,-1.805,2.121,0.8903,Gaia DR2  465775394942128640,40.72226382067,61.69599479462,465775394942128640,,13.6479,0.8111,1.0
NGC_1027,40.76706604255,61.6900788565,135.76178743785,1.63099755573,-1.711,2.219,0.8882,Gaia DR2  465775154423959936,40.76708157351,61.69006930336,465775154423959936,,14.8598,1.1038,1.0
NGC_1027,40.70900140272,61.69960278065,135.73277779877,1.62819441797,-1.785,1.879,0.7567,Gaia DR2  465775394942128256,40.7090176122,61.69959469012,465775394942128256,,17.1431,1.5268,0.8
NGC_1027,40.75261012094,61.70213455752,135.75052908612,1.6391014643,-1.653,2.089,0.9293,Gaia DR2  465775223143434624,40.75262513823,61.70212556151,465775223143434624,,9.7454,0.4112,1.0
NGC_1027,40.40171088081,61.94770312152,135.49791076869,1.79400652744,-2.256,2.024,0.7874,Gaia DR2  465793983560482048,40.40173153095,61.94769440769,465793983560482048,,15.1524,1.3087,0.5
NGC_1027,40.76430761089,61.69605780437,135.75810541883,1.63588759884,-1.615,2.068,0.8669,Gaia DR2  465775257503173888,40.76432227314,61.69604890238,465775257503173888,,16.5734,1.4105,1.0
NGC_1027,40.79234756315,61.6923967928,135.77172263663,1.63810268633,-1.757,2.0,0.8176,Gaia DR2  465775257503173760,40.79236351762,61.6923881828,465775257503173760,,17.018,1.7299,0.9
NGC_1027,40.67198497981,61.71524726178,135.71030843196,1.6351303797,-1.655,2.094,0.9617,Gaia DR2  465776219575846656,40.67200001873,61.7152382477,465776219575846656,,16.8385,1.4792,1.0
NGC_1027,41.09723620116,61.80133589921,135.85712820491,1.79750664578,-2.464,1.969,0.7907,,41.09725865647,61.80132742242,465773986192989056,,16.6601,1.5298,0.3
NGC_1027,40.75497458923,61.74412012281,135.73405148683,1.67773769751,-1.648,2.162,0.856,Gaia DR2  465776013417406848,40.75498957429,61.74411081632,465776013417406848,,14.9471,1.1597,1.0
NGC_1027,41.1074248605,61.91187775829,135.81488545687,1.89978081565,-2.506,1.734,0.7822,,41.10744778122,61.91187029268,465781545335377664,,15.9735,1.4814,0.3
NGC_1027,40.79690578874,61.97678958383,135.65499272977,1.8974692376,-1.723,2.254,0.9384,Gaia DR2  465791509659269504,40.79692157763,61.97677987872,465791509659269504,,16.0749,1.3443,1.0
NGC_1027,40.5096010697,61.95572148204,135.54083953907,1.8222368012,-1.808,2.125,0.8875,Gaia DR2  465793498219208704,40.50961763008,61.9557123316,465793498219208704,,17.2632,1.5797,0.9
NGC_1027,40.59974280549,61.81151406979,135.63923646855,1.70853719273,-1.767,2.112,0.8895,Gaia DR2  465788520362154624,40.59975891126,61.81150497731,465788520362154624,,14.698,1.0965,1.0
NGC_1027,41.00906144276,61.75605354632,135.83834158434,1.73888548285,-1.936,2.181,0.9328,Gaia DR2  465774192351438080,41.00907906138,61.75604415662,465774192351438080,,16.1399,1.3441,1.0
NGC_1027,40.48335298774,62.00166795725,135.51061548365,1.85898716804,-1.828,2.144,0.8013,Gaia DR2  465796006480220672,40.48336975244,62.00165872706,465796006480220672,,17.4694,1.6956,0.9
NGC_1027,41.389306998,61.9638544118,135.91306916325,2.0030129944,-1.674,1.959,0.8817,Gaia DR2  465782713566439936,41.38932232941,61.96384597909,465782713566439936,,16.7551,1.5092,0.9
NGC_1027,40.98186972999,61.76247392423,135.82396179915,1.7393100795,-1.88,2.202,0.8054,Gaia DR2  465774261070913664,40.98188684168,61.76246444488,465774261070913664,,15.63,1.2908,1.0
NGC_1027,40.88833860093,61.83841885684,135.75197265676,1.7897435137,-1.553,1.888,0.9328,Gaia DR2  465778208135362048,40.88835276445,61.83841072982,465778208135362048,,16.9198,1.6355,0.7
NGC_1027,40.55253434794,61.84333291456,135.60575714239,1.72826933825,-1.839,2.18,1.0046,Gaia DR2  465789581208764288,40.55255112458,61.84332353018,465789581208764288,,17.5045,1.6794,0.8
NGC_1027,40.82021528285,61.73107112763,135.76758535214,1.67876002368,-1.512,2.055,0.9246,Gaia DR2  465775699874317824,40.82022902406,61.73106227974,465775699874317824,,17.493,1.6302,0.5
NGC_1027,40.78868785147,61.70454398851,135.76507690647,1.64841944781,-1.672,2.239,0.8772,Gaia DR2  465775287557372928,40.78870303805,61.70453434644,465775287557372928,,12.4611,0.4988,1.0
NGC_1027,40.84704982981,61.78252948666,135.75762707664,1.730818984,-1.629,1.99,0.8355,Gaia DR2  465777589659840512,40.84706466164,61.78252091836,465777589659840512,,10.8636,0.4434,1.0
NGC_1027,40.85489375671,61.698664404,135.79606423911,1.65617972092,-2.149,1.938,0.8318,Gaia DR2  465772646163232896,40.85491327135,61.69865606053,465772646163232896,,14.7218,1.1701,0.9
NGC_1027,40.84511791779,61.83897162072,135.73320288634,1.78171659339,-2.254,1.947,0.8482,Gaia DR2  465778551732745984,40.84513847872,61.83896323688,465778551732745984,,16.6591,1.4772,0.7
NGC_1027,40.80208557617,61.84772546312,135.71108565079,1.78119232005,-1.691,2.033,0.8721,Gaia DR2  465778624757465728,40.80210100639,61.84771671125,465778624757465728,,13.8234,0.8632,1.0
NGC_1027,40.8231530497,61.81701773378,135.73295017652,1.75743805571,-1.975,2.442,0.9185,Gaia DR2  465777692739054592,40.82317105509,61.81700721871,465777692739054592,,12.3191,0.5879,1.0
NGC_1027,40.92079624292,61.65539167957,135.84258676301,1.62995800434,-1.655,2.174,0.8136,Gaia DR2  465771615371090176,40.92081125289,61.65538232108,465771615371090176,,15.6943,1.2547,1.0
NGC_1027,40.89222617497,61.67083033011,135.82380050805,1.63830151938,-1.662,1.98,0.8099,Gaia DR2  465772371285331456,40.89224125597,61.6708218053,465772371285331456,,15.9487,1.294,1.0
NGC_1027,40.94347648032,61.64100391299,135.85840094836,1.62140674965,-1.83,1.789,0.8191,Gaia DR2  465771340493186176,40.94349307103,61.64099620842,465771340493186176,,16.7524,1.487,1.0
NGC_1027,40.84911924289,61.81246845671,135.74599985115,1.75842752098,-1.691,2.095,0.8604,Gaia DR2  465777697044547840,40.8491346545,61.8124594346,465777697044547840,,13.3234,0.6596,1.0
