RA_ICRS,DE_ICRS,Source,Plx,e_Plx,PM,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,aux,pert_class,BPmag-RPmag,min,max,std,avg,mode,median,Q1,Q3,excl
40.45086074553,61.65201515202,465680523400155008,0.933,0.0827,2.797,-1.837,2.109,31,1.398,,1.022,17.386282,18.158888,16.548527,1.610361,,43.22904817003,40.45087794035,61.6520057787,0.963824,0.1888581206427276,1,1.610361000000001,7.723992452579598e-12,0.9649611711502075,0.17427241802215576,0.904541552066803,0.9599999785423279,0.9649611711502075,0.9649611711502075,0.9649611711502075,0.060051821172237396
40.60957984785,61.58625655387,465680562063882752,0.9579,0.0625,2.717,-1.843,1.997,31,1.409,,1.062,17.04738,17.775988,16.226503,1.549484,,43.13792707516,40.60959705857,61.58624768007,0.988002,0.07289390691689407,1,1.5494850000000007,0.016681130975484848,0.99470055103302,0.19713985919952393,0.8918426036834717,0.9800000190734863,0.99470055103302,0.8645802140235901,0.99470055103302,0.04039018601179123
40.62407179111,61.58356802317,465680562063883392,0.887,0.0278,2.715,-1.713,2.106,31,1.472,,1.017,15.431856,15.957903,14.729981,1.227922,,43.13262610185,40.6240877912,61.58355866343,0.919785,0.06842613335018354,1,1.2279219999999995,2.2475289322523476e-23,0.9953287839889526,0.34085458517074585,0.43324336409568787,0.9800000190734863,0.39388221502304077,0.10915589332580566,0.7129030823707581,0.494589239358902
40.63502241315,61.58179585017,465680596423622016,0.923,0.0211,2.927,-1.976,2.159,31,1.489,,0.977,14.840691,15.320115,14.183127,1.136988,,43.12885695778,40.6350408663,61.5817862541,0.955949,0.06600874370290248,1,1.1369879999999988,0.0,0.9956523180007935,0.3436027765274048,0.1644551306962967,0.0,1.1648104191408493e-05,7.969657919715267e-12,0.04771408438682556,0.8396586179733276
40.60196506634,61.60211872441,465680660838835840,1.0435,0.1002,2.699,-1.839,1.976,31,1.38,,0.992,17.85711,18.698214,16.954563,1.74365,,43.15386606288,40.60198224778,61.60210994321,1.071401,0.06380545238067238,1,1.7436509999999998,0.3583976924419403,0.995937168598175,0.05565487965941429,0.9822221398353577,0.9800000190734863,0.995937168598175,0.995937168598175,0.995937168598175,0.0001524157851235941
40.60378672945,61.62277413382,465680974370710784,0.9617,0.5429,2.657,-1.74,2.008,95,,1.4178,1.036,20.244404,21.329723,19.27854,2.051184,,43.17230919673,40.60380300217,61.62276520834,0.994423,0.05908899561672727,1,2.0511830000000018,7.976559517064441e-12,0.9965145587921143,0.08218328654766083,0.9896849393844604,0.9800000190734863,0.9965145587921143,0.9965145587921143,0.9965145587921143,0.006858710665255785
40.61063073705,61.63130694666,465680974380700672,0.9547,0.0642,2.865,-2.012,2.04,31,1.408,,1.029,17.048304,17.786942,16.207668,1.579273,,43.17872922938,40.61064955639,61.63129788171,0.984834,0.05843433840050293,1,1.579273999999998,0.0,0.9965912699699402,0.3295631408691406,0.8304301500320435,0.9800000190734863,0.9965912699699402,0.9965912699699402,0.9965912699699402,0.15089163184165955
40.68481334989,61.62748487607,465681111820993024,0.929,0.0263,3.0,-1.645,2.509,95,,1.5299,1.351,14.146092,13.842165,13.029568,0.812597,-76.73,43.16066310937,40.68482873158,61.62747372631,0.962117,0.02011724499611617,1,0.8125970000000002,4.203895392974451e-45,0.9995954036712646,0.17835967242717743,0.9666869044303894,0.9800000190734863,0.9995954036712646,0.9995954036712646,0.9995954036712646,0.03292180970311165
40.65999831083,61.62784848154,465681180539128064,0.9143,0.0914,2.558,-1.678,1.931,31,1.383,,0.987,17.650263,18.511662,16.76722,1.744442,,43.16587153093,40.66001400466,61.62783990035,0.944297,0.02390281766510009,1,1.744442000000003,7.999887211007639e-12,0.9994288086891174,0.17461788654327393,0.9554198980331421,0.9800000190734863,0.9994288086891174,0.9994288086891174,0.9994288086891174,0.0347508005797863
40.7161778789,61.66275484251,465681283618304128,0.9636,0.0705,2.658,-1.768,1.984,31,1.401,,0.985,17.23428,17.974758,16.385094,1.589665,,43.18661675224,40.71619443792,61.66274602546,0.994162,0.08387087927518594,1,1.5896640000000026,1.1616962183325086e-05,0.9929903745651245,0.28436464071273804,0.8194316625595093,0.9800000190734863,0.9929903745651245,0.6972008943557739,0.9929903745651245,0.13153482973575592
40.6764999414,61.66091657948,465681317978049536,0.9066,0.0176,3.026,-1.611,2.561,31,1.513,,1.034,14.348477,14.772078,13.74728,1.024797,,43.19273375248,40.67651502736,61.66090519703,0.939635,0.07486201268592452,1,1.0247980000000005,4.203895392974451e-45,0.9944113492965698,0.11244970560073853,0.9815284609794617,0.9800000190734863,0.9944113492965698,0.9944113492965698,0.9944113492965698,0.012955342419445515
40.66216758741,61.66632941513,465681421057261696,0.8889,0.0135,2.18,-1.197,1.823,31,1.593,,0.92,12.98915,13.239675,12.584996,0.654678,,43.20047668368,40.66217879702,61.6663213151,0.917421,0.08470022207929477,1,0.6546789999999998,4.203895392974451e-45,0.9928515553474426,0.13354548811912537,0.9745461344718933,0.9800000190734863,0.9928515553474426,0.9928515553474426,0.9928515553474426,0.018442310392856598
40.66841970152,61.66822992197,465681524136473216,0.8755,0.0356,2.784,-1.918,2.018,31,1.461,,1.0,15.941475,16.4945,15.213209,1.28129,,43.20097858814,40.66843766371,61.66822095228,0.907223,0.08731447026290275,1,1.2812909999999977,4.203895392974451e-45,0.9924051761627197,0.2644202411174774,0.163940891623497,0.0,0.02982032299041748,0.00010043579823104665,0.2170531004667282,0.851242184638977
40.65812553509,61.69261976676,465681592845814400,0.9145,0.0355,2.568,-1.664,1.956,31,1.464,,1.029,15.934658,16.462547,15.194801,1.267746,,43.2252017901,40.65814113036,61.69261107129,0.946328,0.12857007822374977,1,1.2677460000000007,0.0,0.9836056232452393,0.23189565539360046,0.1094517856836319,0.0,0.0006861758301965892,1.6791260604165359e-09,0.07186578959226608,0.9122084975242615
40.5793904477,61.65432511887,465681833374141824,0.9169,0.0223,2.693,-1.711,2.079,31,1.472,,0.995,14.954094,15.482734,14.256557,1.226176,,43.20582638028,40.57940646527,61.65431587778,0.949922,0.1002669579895749,1,1.2261769999999999,0.0,0.9899969100952148,0.30816614627838135,0.30861231684684753,0.0,0.20048971474170685,0.019793476909399033,0.5407428741455078,0.7128486633300781
40.47296949027,61.65380902147,465682005172847488,0.8779,0.0221,2.822,-1.946,2.045,31,1.492,,0.962,14.885021,15.356849,14.236008,1.120841,,43.22631979181,40.47298770198,61.65379993401,0.910761,0.1734087921406721,1,1.1208410000000004,0.0,0.9703770279884338,0.27101320028305054,0.14575015008449554,0.0,0.0016322004375979304,1.656543346939543e-09,0.12052858620882034,0.9082456827163696
40.52708617499,61.68423248426,465682103948024320,0.8644,0.0171,2.979,-2.316,1.874,31,1.631,,1.285,11.910837,12.088751,11.595915,0.492836,-63.53,43.24333509081,40.52710787644,61.68422415476,0.912236,0.16434457634306202,1,0.4928360000000005,0.0,0.9733523726463318,0.34709763526916504,0.8278167843818665,0.9599999785423279,0.9733523726463318,0.9733523726463318,0.9733523726463318,0.1495198905467987
40.51912026422,61.69184057787,465682176971499520,0.8494,0.0249,2.861,-1.979,2.066,31,1.652,,1.182,11.375448,11.51923,11.100998,0.418232,,43.25182500539,40.51913881496,61.69183139511,0.903475,0.17772393479297888,1,0.4182319999999997,0.0,0.9689078330993652,0.23687097430229187,0.9057857990264893,0.9599999785423279,0.9689078330993652,0.9689078330993652,0.9689078330993652,0.06660570204257965
40.57080525627,61.69017608813,465682275746896128,0.8605,0.09,2.72,-1.856,1.988,31,1.397,,1.023,17.528337,18.328,16.671108,1.656891,,43.24013961499,40.57082264948,61.69016725177,0.891181,0.14948510968528725,1,1.6568919999999991,0.23765499889850616,0.9779019951820374,0.07946284860372543,0.9551166892051697,0.9599999785423279,0.9779019951820374,0.9779019951820374,0.9779019951820374,0.005639384035021067
40.60862504198,61.69851042994,465682310106654720,0.9387,0.1045,2.711,-1.86,1.973,31,1.373,,0.955,17.882551,18.745426,16.983618,1.761808,,43.24028772023,40.60864247887,61.69850166163,0.966616,0.1477767057388132,1,1.7618079999999985,0.4811440408229828,0.9783987402915955,0.04589032009243965,0.9682521820068359,0.9599999785423279,0.9783987402915955,0.9783987402915955,0.9783987402915955,0.0
40.61935303953,61.7174751034,465682451849376896,0.8492,0.0403,2.838,-1.38,2.48,31,1.45,,1.076,16.06338,16.654871,15.320876,1.333995,,43.25543820298,40.6193659804,61.71746408254,0.8783219999999999,0.1751643712048084,1,1.3339949999999998,4.203895392974451e-45,0.969783365726471,0.15755310654640198,0.9434731602668762,0.9599999785423279,0.969783365726471,0.969783365726471,0.969783365726471,0.027130011469125748
40.54166696636,61.69797468956,465682550628175872,0.9111,0.1121,2.764,-1.821,2.08,31,1.371,,1.041,17.916336,18.797394,17.001577,1.795816,,43.25296788416,40.54168403374,61.6979654444,0.938728,0.17358798530042405,1,1.7958169999999996,7.766860071756199e-12,0.9703166484832764,0.1907595545053482,0.9081140160560608,0.9599999785423279,0.9703166484832764,0.9703166484832764,0.9703166484832764,0.06203322485089302
40.577551057,61.73713878275,465682692367536384,0.8596,0.0193,2.827,-1.899,2.094,31,1.346,,1.045,8.076518,9.079157,7.095086,1.984071,-44.05,43.2815434564,40.57756888158,61.73712947495,0.89164,0.21667221634687614,1,1.9840710000000001,0.9541381001472473,0.9541381001472473,4.440892098500626e-16,0.9541381001472473,0.9399999976158142,0.9541381001472473,0.9541381001472473,0.9541381001472473,0.0
39.96362681206,61.51007251354,465684375994978304,0.8843,0.0953,2.693,-1.886,1.922,31,1.382,,1.058,17.5348,18.362276,16.655594,1.706682,,43.19667794972,39.96364438873,61.51006397104,0.915582,0.5930541931547682,1,1.7066820000000007,0.08737806230783463,0.7034817934036255,0.04974786192178726,0.6938007473945618,0.699999988079071,0.7034817934036255,0.7034817934036255,0.7034817934036255,0.05182136967778206
40.15049636488,61.51631307238,465685234988413696,0.8864,0.0146,2.6,-1.798,1.878,31,1.584,,0.966,12.984966,13.247961,12.563036,0.684925,,43.16513484535,40.15051312238,61.51630472476,0.914483,0.4496391774921873,1,0.6849249999999998,0.0,0.8169516324996948,0.24292638897895813,0.10356650501489639,0.0,9.557490557199344e-06,8.57026744891819e-17,0.02785276621580124,0.9083980917930603
40.29496954929,61.57453250046,465685750384425984,0.9165,0.0358,2.84,-1.953,2.062,31,1.428,,1.015,15.925976,16.589544,15.134325,1.455219,,43.18939534883,40.29498778419,61.57452333575,0.949151,0.31066902747431446,1,1.4552189999999996,0.0,0.9079960584640503,0.2986328601837158,0.1885005235671997,0.0,0.015227096155285835,1.0622616173350252e-05,0.2570989727973938,0.8751714825630188
40.26430311522,61.59954989479,465685952238289280,0.8578,0.0392,2.709,-1.871,1.959,31,1.439,,1.014,16.144718,16.761812,15.379853,1.381959,,43.21821646659,40.26432059805,61.59954118934,0.886318,0.3282121713806243,1,1.3819589999999984,3.51355103474341e-29,0.8978760838508606,0.2863505780696869,0.2831156253814697,0.0,0.18183381855487823,0.030611766502261162,0.49042585492134094,0.848651111125946
40.08216178191,61.58514062908,465686536353808640,0.9754,0.3982,2.606,-1.616,2.044,95,,1.2876,1.046,19.788664,20.738855,18.629295,2.10956,,43.24126766391,40.08217687567,61.58513154268,1.003528,0.47431879450366987,1,2.109560000000002,0.79853355884552,0.79853355884552,1.1102230246251565e-16,0.79853355884552,0.7799999713897705,0.79853355884552,0.79853355884552,0.79853355884552,0.0
40.18674954589,61.63812899765,465687056054438528,0.9225,0.0418,2.827,-1.845,2.141,31,1.451,,0.999,16.167458,16.757483,15.428297,1.329185,,43.2686520035,40.18676681167,61.63811948076,0.950836,0.39003216704566773,1,1.329186,6.874876102430649e-12,0.8588808178901672,0.34323984384536743,0.5369870662689209,0.8399999737739563,0.6652214527130127,0.17393667995929718,0.8588808178901672,0.5262917280197144
40.17514605156,61.63463251961,465687056054444416,0.9196,0.1016,2.626,-1.773,1.937,31,1.368,,1.025,17.932634,18.843805,17.016102,1.827703,,43.26777531064,40.17516263374,61.63462390932,0.947178,0.39870820620340774,1,1.8277029999999996,0.0014348085969686508,0.8530234694480896,0.1140320897102356,0.822877049446106,0.8399999737739563,0.8530234694480896,0.8530234694480896,0.8530234694480896,0.07925621420145035
39.9967442727,61.55749461647,465687846328512640,1.0441,0.0238,2.749,-2.343,1.438,31,1.472,,1.399,14.198569,14.720958,13.50318,1.217778,,43.23315152538,39.99676613309,61.55748822673,1.077527,0.5482129449010938,1,1.2177779999999991,0.0,0.7404201626777649,0.2328311949968338,0.6580384373664856,0.7400000095367432,0.7404201626777649,0.7404201626777649,0.7404201626777649,0.11126352846622467
40.00700415526,61.57026958503,465687880688238592,0.9459,0.0431,2.622,-1.825,1.883,31,1.43,,1.016,16.373032,17.028296,15.583885,1.44441,,43.24271198924,40.00702119257,61.57026121772,0.974793,0.5366653719955173,1,1.4444110000000006,8.080084699132306e-26,0.7497543096542358,0.30202439427375793,0.34073349833488464,0.7400000095367432,0.2698063850402832,0.043848611414432526,0.7497543096542358,0.7354061603546143
40.07089663554,61.64676491418,465689972328188032,0.8935,0.1028,2.539,-1.799,1.792,31,1.371,,1.019,17.85305,18.732609,16.934715,1.797894,,43.29948804092,40.07091347039,61.64675694756,0.921831,0.4827048474130384,1,1.7978939999999994,9.267342647945043e-06,0.7921504378318787,0.07556909322738647,0.7820265293121338,0.7799999713897705,0.7921504378318787,0.7921504378318787,0.7921504378318787,0.024996189400553703
40.08101250932,61.65198603669,465690010991937920,0.8064,0.0752,2.636,-1.705,2.01,31,1.395,,0.999,17.31807,18.073555,16.463673,1.609882,,43.30222152241,40.08102847215,61.65197710468,0.837279,0.4757192048217633,1,1.609881999999999,9.3295975602814e-06,0.797471821308136,0.22102026641368866,0.688953697681427,0.7799999713897705,0.797471821308136,0.7217203974723816,0.797471821308136,0.24676115810871124
40.13126739711,61.6546606696,465690045351933056,0.9012,0.0158,2.758,-2.215,1.644,31,1.602,,1.029,12.916321,13.147526,12.536429,0.611096,,43.29467644444,40.13128813314,61.65465336411,0.92681,0.4368889366265238,1,0.6110969999999991,0.0,0.8262383937835693,0.13712981343269348,0.8028150796890259,0.8199999928474426,0.8262383937835693,0.8262383937835693,0.8262383937835693,0.028349336236715317
40.07752437735,61.66602200995,465690212846399360,0.8554,0.051,2.676,-1.805,1.976,31,1.422,,0.996,16.674763,17.335865,15.874823,1.461042,,43.31566332065,40.07754127581,61.66601322991,0.8847510000000001,0.4818447315816373,1,1.461041999999999,2.802596928649634e-45,0.7928078770637512,0.2828291356563568,0.5380761027336121,0.7799999713897705,0.6535235047340393,0.30442193150520325,0.7928078770637512,0.5764365196228027
40.07785263305,61.68193479873,465690388949030656,0.9954,0.035,2.672,-1.616,2.128,31,1.463,,1.218,15.502363,16.05525,14.783927,1.271323,,43.33005133185,40.07786777144,61.68192534235,1.02819,0.48676220134437725,1,1.2713230000000006,0.0,0.7890406250953674,0.28697556257247925,0.20905865728855133,0.0,0.0217085313051939,6.240679084612566e-08,0.3880240023136139,0.8713610768318176
40.28798932251,61.59287167233,465691625899670400,0.9185,0.013,2.707,-1.977,1.85,31,1.627,,0.889,10.694064,10.882345,10.355472,0.526874,,43.2074531221,40.2880077879,61.59286345042,0.938254,0.3107271113564696,1,0.5268730000000001,0.0,0.9079632759094238,0.2526476979255676,0.8303361535072327,0.8999999761581421,0.9079632759094238,0.9079632759094238,0.9079632759094238,0.08641975373029709
40.33105956362,61.60126399998,465691660259396864,0.9001,0.0199,2.733,-1.85,2.012,31,1.491,,1.05,14.616358,15.091016,13.967484,1.123532,,43.20655836813,40.33107684881,61.60125505851,0.93314,0.2752505740866644,1,1.123531999999999,9.725112830949193e-17,0.9270359873771667,0.34808075428009033,0.5039390325546265,0.9200000166893005,0.5063531994819641,0.16907855868339539,0.9270359873771667,0.6084438562393188
40.27127908013,61.61080218828,465691896473382016,0.8598,0.1294,2.687,-1.703,2.078,31,1.335,,0.978,18.292784,19.26056,17.332367,1.928192,,43.22706447926,40.2712950014,61.61079295078,0.884567,0.3215948671726431,1,1.9281930000000003,0.0015167598612606525,0.9017452001571655,0.07462503015995026,0.8929328322410583,0.8999999761581421,0.9017452001571655,0.9017452001571655,0.9017452001571655,0.01600365713238716
40.37583856704,61.62785680059,465692106935963520,0.9572,0.1009,2.792,-1.934,2.014,31,1.381,,0.975,17.65993,18.434656,16.778778,1.655878,,43.22188735408,40.37585665396,61.62784785068,0.987184,0.23938062588363318,1,1.6558780000000013,0.055226873606443405,0.944307804107666,0.11476101726293564,0.9124029874801636,0.9399999976158142,0.944307804107666,0.944307804107666,0.944307804107666,0.0405425988137722
40.40034916978,61.63975799956,465692141295687808,0.8421,0.0631,2.816,-1.826,2.143,31,1.413,,1.038,17.04477,17.73649,16.231445,1.505045,,43.22786906612,40.40036625757,61.63974847297,0.8720629999999999,0.2226546936504877,1,1.505044999999999,4.203895392974451e-45,0.9516336917877197,0.3125743567943573,0.7746886610984802,0.9399999976158142,0.9516336917877197,0.7370604872703552,0.9516336917877197,0.2248132973909378
40.35990887416,61.67371133795,465692480589154432,0.9477,0.1023,2.842,-1.75,2.239,31,1.385,,1.121,17.603403,18.41669,16.733234,1.683456,,43.26673185507,40.35992526874,61.67370138887,0.978106,0.2687947899103002,1,1.6834559999999996,0.0,0.9302976727485657,0.3023800849914551,0.7861657738685608,0.9200000166893005,0.9302976727485657,0.9302976727485657,0.9302976727485657,0.18549001216888428
40.35660052109,61.68196594608,465692583668388480,0.9323,0.1015,2.707,-1.972,1.855,31,1.389,,1.106,17.544037,18.361359,16.678852,1.682507,,43.27489060703,40.35661899333,61.68195770251,0.963155,0.2763887711557902,1,1.682507000000001,0.001558320946060121,0.9264541268348694,0.03961265832185745,0.9233667850494385,0.9200000166893005,0.9264541268348694,0.9264541268348694,0.9264541268348694,0.00381039478816092
40.33015794137,61.67738439391,465693236510878720,0.8278,0.1538,2.46,-1.647,1.828,31,1.33,,0.995,18.528164,19.566525,17.526026,2.040499,,43.27594882077,40.33017336735,61.67737626953,0.849719,0.29297279267572274,1,2.040498999999997,0.917747437953949,0.917747437953949,1.1102230246251565e-16,0.917747437953949,0.8999999761581421,0.917747437953949,0.917747437953949,0.917747437953949,0.0
40.4299709997,61.71318887121,465694061137199232,0.9459,0.1256,2.777,-1.898,2.027,31,1.318,,1.071,18.093403,19.223888,17.047207,2.176681,,43.28880499016,40.42998879932,61.71317986041,0.974261,0.25381914689165325,1,2.1766809999999985,0.0548349991440773,0.9376072287559509,0.036328960210084915,0.9354408383369446,0.9200000166893005,0.9376072287559509,0.9376072287559509,0.9376072287559509,0.002895900048315525
