Cluster,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Pmemb
NGC_5822,5887671912515890048,226.188611038,-54.26330872804,1.1827,-8.079,-5.299,19.190767,19.702042,17.886288,0.12
NGC_5822,5887500697889061888,228.01407553566,-54.5272535521,0.8424,-6.7,-5.72,19.799292,20.961273,18.617329,0.08
NGC_5822,5887501041486400512,227.89380001291,-54.56766875294,1.5154,-8.021,-4.81,19.864841,20.985847,18.602606,0.05
NGC_5822,5887500697889049856,228.01278115613,-54.53074195805,0.7957,-7.743,-4.754,20.006594,21.144388,18.824596,0.05
NGC_5822,5887672530954137984,226.22411853442,-54.21643749792,0.8375,-7.803,-4.828,19.533506,20.268633,18.279312,0.08
NGC_5822,5887672565350881408,226.1147335203,-54.28429848968,1.2048,-7.492,-5.268,13.593896,13.906644,13.11211,1.0
NGC_5822,5887673424307386368,226.15543893104,-54.1920610901,0.8179,-6.673,-5.646,19.270454,20.111473,18.188423,0.11
NGC_5822,5887673385634026752,226.12826707382,-54.20701119478,0.8196,-7.145,-5.599,18.792282,20.0484,17.662506,0.25
NGC_5822,5887635147544527872,225.66232771522,-54.68727746339,1.2704,-7.024,-4.964,20.171942,21.053759,19.14342,0.05
NGC_5822,5887673115106754176,226.15956555483,-54.23675260312,1.2677,-7.333,-5.482,15.527603,16.15238,14.772726,1.0
NGC_5822,5887672973321270784,226.11134471899,-54.23999134815,1.4239,-7.835,-5.109,18.088892,19.164055,17.104599,0.54
NGC_5822,5887672943312560512,226.09094410463,-54.2342221282,0.9612,-7.277,-5.072,19.938341,20.82582,18.663977,0.16
NGC_5822,5887501866120446720,227.91028856566,-54.48667733805,0.9616,-7.151,-4.922,19.025059,20.237091,18.005264,0.13
NGC_5822,5887672938961637760,226.08595460711,-54.22801441062,1.0315,-7.314,-5.709,17.452255,18.341343,16.544436,0.82
NGC_5822,5887501419487365248,227.85434849081,-54.51836750479,0.7703,-7.15,-4.918,19.118925,20.037836,18.046814,0.08
NGC_5822,5887501831760695168,227.9709372623,-54.47496095446,0.776,-7.333,-5.759,18.582644,19.455503,17.450539,0.11
NGC_5822,5887501793108454528,227.95692031699,-54.47457192823,0.7425,-7.91,-5.368,18.931046,19.74727,17.772715,0.1
NGC_5822,5887672874551279488,226.10606296666,-54.2456703302,1.3328,-7.34,-5.775,20.090485,21.18049,19.004965,0.09
NGC_5822,5887537600262080512,228.13279170848,-54.21164227495,1.1795,-7.294,-4.984,19.560408,20.402233,18.496593,0.13
NGC_5822,5887589277344310016,228.03706861606,-53.97336310619,1.2126,-7.096,-5.526,14.229987,14.591818,13.698093,1.0
NGC_5822,5887634769586238848,225.68463161911,-54.73679958694,1.1029,-7.582,-5.085,19.78834,20.582111,18.854195,0.05
NGC_5822,5887672737112403200,226.15830341518,-54.24010671783,1.1446,-7.203,-4.386,19.395212,20.107386,18.326183,0.05
NGC_5822,5887672634070370176,226.09967142193,-54.27364430331,1.1519,-7.492,-5.322,16.128838,16.34843,15.243521,1.0
NGC_5822,5887672634070369792,226.09783842326,-54.27396264228,1.223,-7.678,-5.586,11.379564,11.5238905,11.122453,1.0
NGC_5822,5887672908948377216,226.07066945465,-54.24144368628,1.3196,-7.531,-5.277,17.58014,18.501713,16.656023,0.94
NGC_5822,5887632978589316352,225.76706275674,-54.76862767961,1.518,-7.668,-5.406,17.959856,18.9485,16.942596,0.53
NGC_5822,5887671878118694016,226.16022932074,-54.27788990475,0.9138,-7.459,-5.261,18.742413,19.699226,17.854939,0.26
NGC_5822,5887633910640611584,225.79119460492,-54.66580355932,1.2136,-8.03,-5.134,15.5642395,16.104597,14.867071,0.99
NGC_5822,5887671324053601024,226.05554642833,-54.27303047237,1.1972,-7.577,-5.457,13.763872,14.082928,13.26904,1.0
NGC_5822,5887500079457481344,227.97847878104,-54.581568992,1.5046,-6.915,-5.348,19.707584,20.587505,18.460665,0.08
NGC_5822,5887671259680596608,226.00481343119,-54.29955106291,1.3857,-7.11,-5.598,11.365172,11.533491,11.070534,0.92
NGC_5822,5887633326524978304,225.73742249749,-54.72591827744,1.0593,-7.471,-5.969,18.007992,19.042877,17.04574,0.61
NGC_5822,5887671255327574144,226.01383013068,-54.28559621509,1.214,-7.555,-5.632,12.054375,12.251726,11.727159,1.0
NGC_5822,5887671225320855552,226.0368465444,-54.30132811671,1.2014,-7.599,-5.5,13.0127325,13.280566,12.585204,1.0
NGC_5822,5887536324643209216,228.33308778393,-54.16243598397,0.86,-7.312,-5.807,18.782358,19.598854,17.7434,0.16
NGC_5822,5887633189039384064,225.78431986326,-54.71358580649,1.1057,-7.215,-6.458,19.795822,20.533073,18.731297,0.05
NGC_5822,5887671358413317632,226.06845479019,-54.27567035397,1.1951,-7.176,-5.52,16.174759,16.744867,15.411156,1.0
NGC_5822,5887670984807358976,226.04282458173,-54.32056368388,1.0756,-7.746,-5.113,13.069872,13.308753,12.565228,0.86
NGC_5822,5887670950443310336,226.06757315502,-54.30649094961,1.181,-7.668,-5.455,15.20196,15.647745,14.569194,1.0
NGC_5822,5887587623735304576,228.00328550562,-54.01544136482,1.5612,-7.119,-5.458,18.57657,19.890507,17.478432,0.17
NGC_5822,5887670911732586240,226.05537805108,-54.32158461705,1.3873,-7.762,-5.423,18.923492,20.19979,17.869251,0.59
NGC_5822,5887670847363731840,225.97641428058,-54.31922043998,1.1992,-7.471,-5.505,14.300732,14.66484,13.765008,1.0
NGC_5822,5887670847325062784,225.98480532909,-54.30897495117,1.3746,-6.857,-5.105,20.29246,21.118484,19.085806,0.07
NGC_5822,5887633047298134400,225.75327409192,-54.74499555129,1.5333,-7.957,-6.176,19.405115,20.275421,18.205334,0.13
NGC_5822,5887670843016867584,225.98154100822,-54.32747561543,1.2103,-7.351,-5.58,15.314633,15.783619,14.678061,1.0
NGC_5822,5887632982927526528,225.76511753601,-54.76786235698,1.1871,-7.278,-5.671,14.516578,14.9846325,13.881786,1.0
NGC_5822,5887670984763869056,226.05194221057,-54.31817245519,1.2899,-6.905,-5.56,19.375797,20.045042,18.263575,0.11
NGC_5822,5887671873809379328,226.16499326538,-54.2740588148,0.789,-6.959,-6.086,19.489382,20.223125,18.331528,0.07
NGC_5822,5887500148133088512,227.9703855266,-54.57562844349,1.2072,-7.71,-5.221,18.92866,19.837332,17.875467,0.36
NGC_5822,5887671397119901440,226.04774842586,-54.27146659299,1.0622,-6.874,-5.698,13.883582,14.220187,13.369161,0.87
NGC_5822,5887671843758842624,226.13400486622,-54.28704038096,1.6788,-7.202,-5.149,19.695368,20.671587,18.441334,0.13
NGC_5822,5887671809436623872,226.11763495831,-54.2949072463,1.2289,-7.94,-5.354,10.844323,11.027072,10.520444,1.0
NGC_5822,5887671805089810816,226.12231741016,-54.28722382185,1.2799,-7.564,-4.516,19.262007,20.08837,18.242485,0.05
NGC_5822,5887671775076892416,226.14703552824,-54.29378704084,1.2282,-7.399,-5.513,14.30627,14.66965,13.75372,1.0
NGC_5822,5887633837572879360,225.8140883023,-54.67832367458,1.197,-7.311,-4.555,17.991804,18.860044,17.006626,0.13
NGC_5822,5887633768853069312,225.85473849222,-54.67113025211,1.2026,-7.598,-5.477,12.755681,13.003555,12.349212,1.0
NGC_5822,5887633768853068416,225.85312000801,-54.65858573843,1.1637,-7.407,-5.222,13.457483,13.759629,12.990372,1.0
NGC_5822,5887671667655069184,226.18842859969,-54.30061084616,0.9188,-6.985,-5.98,19.057756,19.928076,17.851171,0.15
NGC_5822,5887671397119565312,226.03417593301,-54.26324364307,1.2371,-7.622,-5.584,12.714282,13.013597,12.2461605,1.0
NGC_5822,5887633734493698432,225.83586196583,-54.67298991104,1.1709,-7.623,-5.246,15.71913,16.241245,15.030011,1.0
NGC_5822,5887633631414465024,225.82907329417,-54.67990183392,1.3804,-7.649,-5.514,18.421583,19.572838,17.42494,0.66
NGC_5822,5887671534558688640,226.14509352065,-54.31820832788,1.2052,-7.257,-5.435,12.774037,13.024606,12.3717,1.0
NGC_5822,5887633567043143424,225.84373870597,-54.70612556708,1.3114,-7.332,-5.537,16.586735,17.255821,15.727762,1.0
NGC_5822,5887633566995459712,225.83505977992,-54.69730072674,1.4958,-6.764,-4.947,19.798834,20.822628,18.563717,0.08
NGC_5822,5887671495851987456,226.18976351206,-54.31001543056,1.4317,-7.208,-5.754,17.817545,19.002337,16.764048,0.62
NGC_5822,5887633532683401984,225.82885717436,-54.71109513871,1.2105,-7.698,-5.384,9.436174,10.052272,8.683395,1.0
NGC_5822,5887588109095995648,228.15344802518,-53.99654970348,1.3671,-7.466,-5.731,19.817719,20.831476,18.708973,0.05
NGC_5822,5887671431479631360,226.04706732995,-54.24931499731,1.1806,-7.515,-5.484,12.739753,12.989147,12.33952,1.0
NGC_5822,5887671568918451712,226.17934153798,-54.30592313851,1.2482,-7.561,-5.852,10.099286,10.592347,9.389615,1.0
NGC_5822,5887548797223137792,227.33329012086,-54.45256525844,0.8894,-7.736,-5.538,19.011295,20.153204,18.060696,0.07
NGC_5822,5887688400841796480,225.31215536125,-54.50228644902,1.4519,-6.402,-4.962,19.567442,20.262363,18.35123,0.05
NGC_5822,5887688199033228288,225.31859549423,-54.52297515956,1.1375,-7.046,-5.852,19.701366,20.370094,18.559921,0.23
NGC_5822,5887469602358062336,226.89464170796,-54.45774635324,1.0604,-8.098,-4.5,20.529848,21.187561,19.250835,0.05
NGC_5822,5887434074394623616,226.42724868213,-54.87429749281,1.1966,-7.212,-5.323,13.366242,13.6674795,12.899715,1.0
NGC_5822,5887434280553055104,226.40717661265,-54.86992338843,1.1964,-7.332,-5.576,13.364784,13.658469,12.906041,1.0
NGC_5822,5887434310577379072,226.37949170591,-54.86054660676,0.7215,-7.7,-5.631,19.009407,20.282997,18.05828,0.05
NGC_5822,5887469808515394304,226.93139651051,-54.44359842053,0.7846,-6.879,-5.11,19.856413,20.576555,18.664843,0.16
NGC_5822,5887381607039939328,227.63572697057,-55.05192180321,1.0523,-7.646,-5.956,20.015802,21.191078,18.9228,0.1
NGC_5822,5887434486711521920,226.42622081737,-54.83453797253,1.2406,-7.57,-5.607,13.392953,13.699326,12.922014,1.0
NGC_5822,5887470014674990592,226.93309519397,-54.43757414786,1.1925,-6.851,-5.694,20.609726,21.114876,19.359596,0.07
NGC_5822,5887434040034718464,226.40029052621,-54.89067457201,1.1346,-7.842,-5.038,19.721973,21.129131,18.690292,0.07
NGC_5822,5887470117754252032,226.93869300037,-54.4145104165,1.0553,-7.641,-5.242,20.302559,21.313866,19.07292,0.05
NGC_5822,5887435070826898048,226.36439766643,-54.85154371961,1.2332,-7.403,-5.648,13.070959,13.344093,12.63679,1.0
NGC_5822,5887470427000055936,226.86621189437,-54.44213791067,1.1028,-7.332,-5.489,10.954526,11.1575575,10.605588,1.0
NGC_5822,5887435139546377984,226.36307409416,-54.84426813448,1.2558,-7.364,-5.782,16.325443,16.95666,15.561646,1.0
NGC_5822,5887382667887493248,227.53516244729,-54.99068105315,0.7921,-6.66,-5.491,18.792933,20.000515,17.739931,0.05
NGC_5822,5887470564439036800,226.80945296945,-54.42769973655,1.2189,-7.301,-5.688,16.225657,16.838785,15.477021,1.0
NGC_5822,5887470667518248832,226.81607849058,-54.4309112705,1.1856,-7.505,-5.361,11.881008,12.060745,11.572423,1.0
NGC_5822,5887435380064554368,226.35815438214,-54.81942947737,1.1808,-7.311,-5.407,11.367668,11.607742,10.964751,0.97
NGC_5822,5887435513166728192,226.37661143968,-54.8009963109,1.2348,-7.454,-5.565,14.924883,15.349795,14.299093,1.0
NGC_5822,5887434761571660544,226.51789234309,-54.80234545987,0.9138,-6.347,-4.588,20.347277,21.406664,19.142017,0.05
NGC_5822,5887435551844064384,226.35217358965,-54.8047157459,1.1452,-7.748,-5.434,19.006517,20.331306,17.92414,0.43
NGC_5822,5887433902595801216,226.30262312709,-54.84479109661,1.1894,-7.293,-5.552,14.526859,14.914955,13.964289,1.0
NGC_5822,5887433868216846720,226.32796709978,-54.84424353637,1.466,-7.859,-4.619,20.2255,20.818794,19.109638,0.05
NGC_5822,5887431944071187584,226.35146916828,-54.95801749406,0.7001,-6.984,-5.06,19.821886,20.94274,18.74182,0.06
NGC_5822,5887432008472325248,226.33950134474,-54.96245920825,1.1147,-7.077,-5.813,18.94875,19.937511,18.040346,0.08
NGC_5822,5887432008474795648,226.333446744,-54.95203093751,1.1965,-7.47,-5.67,18.870544,20.01711,17.70509,0.52
NGC_5822,5887467609501958144,226.83549670668,-54.54379545999,0.7677,-7.089,-5.725,18.560911,19.60843,17.58189,0.09
NGC_5822,5887379098779726336,227.53048769117,-55.1682979859,0.7897,-8.026,-5.13,20.20322,21.397835,18.934381,0.07
NGC_5822,5887432287688056960,226.31103045442,-54.91781708277,1.0903,-6.904,-5.805,14.444024,14.896111,13.824982,0.87
NGC_5822,5887468154921600000,226.71381114498,-54.5392791301,1.037,-7.675,-5.153,19.80034,20.773085,18.591337,0.18
NGC_5822,5887432700009578624,226.3293292916,-54.90406290805,0.9468,-6.873,-4.654,20.212376,21.283424,19.033663,0.05
NGC_5822,5887433868216853760,226.32326033138,-54.8403919396,1.2171,-7.434,-5.585,17.612474,18.508526,16.662775,0.98
NGC_5822,5887468399775410304,226.65193795813,-54.53372771314,1.2703,-7.355,-5.634,18.699467,19.948242,17.663244,0.83
NGC_5822,5887379992129799808,227.58195035019,-55.08040349824,1.0671,-6.895,-5.531,19.353403,20.532955,18.361618,0.09
NGC_5822,5887468674643920768,226.74148674812,-54.50561455651,0.7581,-7.325,-5.221,20.051407,20.908024,18.814577,0.12
NGC_5822,5887468674653881984,226.74316896175,-54.51035517096,1.0655,-7.314,-4.66,19.581974,20.569489,18.482285,0.08
NGC_5822,5887468910835950208,226.74540986174,-54.48769624315,0.8865,-8.178,-5.751,19.249031,20.150764,18.148478,0.1
NGC_5822,5887433387180458880,226.25159657925,-54.88638177418,0.973,-7.259,-5.098,19.344622,20.822392,18.24441,0.15
NGC_5822,5887433662077621760,226.336270012,-54.86330760685,1.2425,-7.209,-5.73,10.259817,10.843982,9.531615,1.0
NGC_5822,5887380743748650880,227.5232713135,-55.07321687023,1.3122,-8.411,-5.428,19.754028,21.067543,18.544403,0.15
NGC_5822,5887379923410290560,227.54436375647,-55.09191201269,1.0475,-7.209,-5.172,18.725763,19.785812,17.577513,0.4
NGC_5822,5887467300263683584,226.72983080108,-54.57812559056,1.2187,-7.203,-5.617,16.295094,16.919321,15.538316,1.0
NGC_5822,5887471045466204416,226.91011147168,-54.38289106442,1.1043,-7.024,-6.106,20.06192,20.839384,18.827953,0.11
NGC_5822,5887435684965483264,226.40541975996,-54.78747123734,1.0613,-7.228,-5.583,17.835503,19.010342,16.72888,0.75
NGC_5822,5887438128827160960,226.89843456877,-54.95829388155,1.0624,-6.584,-5.502,18.655523,19.608196,17.501972,0.12
NGC_5822,5887438506784018432,227.06224608239,-54.97006988171,1.3003,-7.543,-4.801,19.89842,20.791029,18.70323,0.17
NGC_5822,5887438708623077632,226.98289993127,-54.96995888013,0.9653,-6.78,-4.755,19.802702,21.04727,18.656645,0.06
NGC_5822,5887386486120661760,227.27849590818,-55.1099283429,1.0684,-6.823,-6.105,19.916477,21.412743,18.617615,0.06
NGC_5822,5887439086578616192,227.13675853184,-54.91661372411,0.9784,-6.7,-5.434,18.79075,19.912172,17.770115,0.11
NGC_5822,5887386726642717952,227.23462921818,-55.12869452373,1.2281,-6.812,-5.112,20.321444,21.17386,18.965355,0.06
NGC_5822,5887386932797432192,227.23741793832,-55.09690562368,1.2284,-7.172,-6.132,19.909548,21.246756,18.794127,0.11
NGC_5822,5887385489721951232,227.16585826754,-55.13899007666,0.9496,-7.744,-5.259,20.01304,21.221132,18.897781,0.11
NGC_5822,5887440156052021632,227.0397697367,-54.87816128909,0.7009,-6.574,-5.506,20.127571,21.115328,18.885242,0.06
NGC_5822,5887388032308915712,227.0725211708,-55.15089707291,0.8767,-7.696,-5.622,18.28142,19.165203,17.28431,0.26
NGC_5822,5887388238467538304,227.0393664809,-55.13336636784,1.5263,-6.715,-5.688,20.059134,21.53193,18.815092,0.06
NGC_5822,5887388582067193472,227.12359845054,-55.10524545715,1.534,-8.163,-5.434,20.573795,21.657337,19.267698,0.05
NGC_5822,5887440877607320320,226.7658485795,-54.96804589487,1.105,-7.281,-5.061,20.197937,20.78801,18.95221,0.11
NGC_5822,5887440946325921536,226.76103238717,-54.95372499699,0.9029,-7.942,-5.324,19.280428,20.595541,18.284773,0.07
NGC_5822,5887388753865891072,227.09012287153,-55.09459347327,1.168,-7.831,-4.916,20.218096,21.57869,19.027824,0.08
NGC_5822,5887388960022191744,226.97220602023,-55.12996283932,1.1173,-6.391,-5.573,20.120253,21.22251,19.012768,0.06
NGC_5822,5887441216882409088,226.84662848196,-54.92405281461,1.3638,-7.318,-5.374,18.48262,19.639874,17.339716,0.85
NGC_5822,5887387929263372544,227.06439858516,-55.16295454186,1.3106,-7.659,-5.473,19.004217,20.127981,17.760519,0.19
NGC_5822,5887383320722946560,227.61765022188,-54.93802367126,0.7008,-7.391,-5.215,19.206343,20.861721,17.961157,0.1
NGC_5822,5887438060107641984,226.94804336355,-54.95426532482,0.7289,-7.75,-5.099,19.790623,21.171322,18.58024,0.07
NGC_5822,5887437750869968384,226.82825182425,-54.9854658201,1.2297,-7.142,-5.053,18.531673,19.74829,17.473093,0.57
NGC_5822,5887471114194865664,226.86621188151,-54.3914652441,1.1996,-7.289,-5.496,11.317811,11.529505,10.959939,1.0
NGC_5822,5887471212938545024,226.87775661964,-54.38082528591,0.8917,-7.895,-5.301,19.026554,20.163574,18.010468,0.2
NGC_5822,5887383565541798272,227.20634783765,-55.25856785483,0.7035,-7.732,-5.131,19.514486,20.846384,18.393877,0.11
NGC_5822,5887435929820596736,226.40652798421,-54.7789204859,1.2195,-7.242,-5.65,12.699273,12.943391,12.30221,1.0
NGC_5822,5887383599901714688,227.17589325541,-55.2441167658,1.2534,-7.651,-4.712,19.799286,20.909945,18.519703,0.06
NGC_5822,5887436067241838592,226.43036864793,-54.75123223561,0.9467,-7.596,-4.076,19.341585,20.505808,18.268476,0.05
NGC_5822,5887383703015396352,227.15025405857,-55.25479229184,0.9478,-7.318,-4.727,19.807499,20.997892,18.60322,0.06
NGC_5822,5887436101601570048,226.3995026234,-54.75071080539,1.5752,-7.068,-5.574,19.512943,20.459969,18.37551,0.22
NGC_5822,5887438025747827456,226.9219155028,-54.97302694658,0.7588,-6.561,-5.802,19.832561,20.983124,18.604189,0.08
NGC_5822,5887436204681388288,226.93365801277,-55.08684460358,0.7654,-8.102,-4.74,19.84269,20.930603,18.639406,0.05
NGC_5822,5887437063674982272,226.91933666251,-55.0076608199,0.6894,-7.726,-5.069,19.863924,21.305101,18.67579,0.11
NGC_5822,5887384665054000384,227.15203920523,-55.20153173022,0.968,-7.379,-5.064,19.23166,20.311264,18.27974,0.07
NGC_5822,5887437441633429760,226.89705975129,-55.00706865323,1.5609,-7.064,-5.527,20.348457,21.656515,19.184841,0.06
NGC_5822,5887384871246614272,227.0629125138,-55.19201527519,0.937,-6.934,-5.446,17.578302,18.43166,16.731028,0.06
NGC_5822,5887437647790729472,226.81415345538,-54.99273831804,0.9046,-7.419,-4.564,19.825483,21.002941,18.682556,0.05
NGC_5822,5887385111730816128,227.13494383925,-55.17950498447,1.2751,-8.287,-5.718,20.053652,21.181973,18.977654,0.05
NGC_5822,5887436239058324096,226.90226428478,-55.08592107782,0.9795,-6.991,-5.576,18.762852,19.718037,17.792593,0.21
NGC_5822,5887441388681057536,226.81754137717,-54.930207535,1.4042,-6.941,-5.429,17.027864,17.863533,16.119291,0.5
NGC_5822,5887431909711416832,226.34904717121,-54.97047931303,1.181,-7.182,-5.021,19.592634,20.64373,18.573044,0.06
NGC_5822,5887467025386367744,226.75594216068,-54.6036665234,1.1902,-7.465,-5.528,12.151505,12.390763,11.767016,1.0
NGC_5822,5887461596546595072,226.61954701118,-54.64021768848,1.3659,-7.133,-4.974,19.054358,20.234886,18.051805,0.2
NGC_5822,5887426515251586176,226.16200000031,-55.00520662047,1.2558,-7.534,-5.652,17.190222,18.028101,16.309092,1.0
NGC_5822,5887461660930750208,226.60912299987,-54.63628421799,1.1619,-7.467,-5.711,18.841824,20.181654,17.812992,0.82
NGC_5822,5887426583949820544,226.12352325239,-55.00748696652,0.9166,-8.176,-5.186,20.064796,20.408997,18.744352,0.06
NGC_5822,5887461768334875136,226.5773990906,-54.62528706096,0.691,-6.76,-5.766,20.40371,21.262552,19.22995,0.05
NGC_5822,5887426790109390592,226.12610490461,-54.97285966915,0.7665,-7.132,-5.312,20.328274,21.11262,19.192888,0.08
NGC_5822,5887372089392311680,227.31204323556,-55.2434819843,1.44,-6.861,-4.977,20.09207,21.100992,18.913162,0.06
NGC_5822,5887461970168048256,226.59458095731,-54.59561114868,0.7911,-7.58,-5.998,19.567898,20.475885,18.439024,0.07
NGC_5822,5887461596534717952,226.61612388348,-54.63698792334,0.791,-7.787,-5.749,19.921894,20.893286,18.918373,0.07
NGC_5822,5887461974491993728,226.59007506281,-54.58490072909,1.3972,-7.65,-5.444,19.741646,20.618368,18.39836,0.11
NGC_5822,5887426923230950272,226.19742739316,-54.97752996494,0.8337,-7.478,-5.444,18.658588,19.915787,17.559103,0.23
NGC_5822,5887427339864152960,226.18738742372,-54.93428710531,1.0917,-6.934,-5.135,19.596848,20.887768,18.499884,0.08
NGC_5822,5887372776617987456,227.36512908683,-55.24529449369,0.7501,-6.759,-5.627,19.672388,20.940214,18.471594,0.05
NGC_5822,5887373051464979840,227.47206928624,-55.21849326015,1.1846,-7.917,-5.642,20.098019,21.284378,18.795458,0.1
NGC_5822,5887462764778737664,226.90762408528,-54.68469013723,1.3199,-6.984,-5.207,20.035807,20.993706,18.731089,0.08
NGC_5822,5887427717823049088,226.38752478531,-55.06787543468,1.1118,-7.017,-6.324,19.7397,20.817383,18.699688,0.05
NGC_5822,5887462936577443584,226.87025464303,-54.66240319598,1.2052,-7.327,-5.57,18.433466,19.786041,17.296278,0.93
NGC_5822,5887463280164153088,227.0040478269,-54.62842812447,1.1161,-6.989,-5.14,19.347553,20.478327,18.37861,0.08
NGC_5822,5887461974503746432,226.5928209403,-54.60095067893,1.1255,-7.516,-4.667,16.243578,16.885744,15.476997,0.35
NGC_5822,5887463275838440832,227.00530577445,-54.62904816645,1.0066,-7.807,-5.422,18.73571,19.995798,17.693508,0.5
NGC_5822,5887371741488540928,227.23381262188,-55.26824385664,1.4303,-8.129,-6.271,19.010786,19.93849,17.866297,0.05
NGC_5822,5887461424747926016,226.7101732725,-54.58606650491,1.1645,-7.328,-5.576,12.42892,12.667602,12.041809,1.0
NGC_5822,5887631471050955136,225.74367035735,-54.78800933439,1.3651,-7.806,-5.482,19.333193,20.424414,17.990833,0.1
NGC_5822,5887631436739303936,225.71312159755,-54.77612187309,1.1597,-7.328,-5.499,13.772485,14.099627,13.270698,1.0
NGC_5822,5887669163699583744,226.29828515555,-54.26416554509,1.2336,-7.622,-5.623,12.238943,12.476336,11.851345,1.0
NGC_5822,5887669198096568960,226.27277907012,-54.26421269528,1.1723,-7.281,-5.05,12.021951,12.257489,11.635456,1.0
NGC_5822,5887498052188425216,227.82180640995,-54.67158029373,0.9758,-7.595,-5.308,19.901693,20.422388,18.581125,0.09
NGC_5822,5887668957541121152,226.31390959636,-54.27174842327,0.9352,-6.996,-5.666,19.045063,20.449095,17.949516,0.33
NGC_5822,5887668923218632576,226.29591877194,-54.2957202379,1.1952,-7.288,-5.497,16.655066,17.548473,15.744116,1.0
NGC_5822,5887668820139414400,226.28382515485,-54.29632082666,1.1347,-7.868,-4.813,11.3464575,11.521366,11.039833,0.81
NGC_5822,5887461454771912960,226.59950587734,-54.65762664169,0.7009,-6.887,-5.923,19.086054,20.063828,18.043514,0.06
NGC_5822,5887631024422407424,225.68104596296,-54.81327609303,1.502,-7.588,-5.132,18.870949,19.666306,17.63302,0.15
NGC_5822,5887668751419918720,226.30500078498,-54.31305302626,0.9817,-7.269,-5.362,17.16516,17.991173,16.27986,0.74
NGC_5822,5887497742950742912,227.84903459672,-54.71021338294,0.8821,-6.835,-5.494,19.829348,20.871498,18.581419,0.1
NGC_5822,5887534366135595776,228.17487983857,-54.24703696021,1.4881,-7.773,-4.794,19.881132,20.49499,18.616634,0.1
NGC_5822,5887668682700448768,226.23061278706,-54.2977449378,1.1964,-7.236,-5.321,14.167052,14.504037,13.638634,1.0
NGC_5822,5887586043184944128,227.97845354064,-54.10742506889,1.0907,-8.295,-5.617,15.528345,15.994253,14.842203,0.08
NGC_5822,5887668678347198464,226.22912507458,-54.29859359636,1.196,-7.558,-5.631,12.643902,12.873256,12.2651415,1.0
NGC_5822,5887668648340678784,226.21655995596,-54.31908295741,1.21,-7.508,-5.572,10.907758,11.076593,10.612509,1.0
NGC_5822,5887461424736077952,226.71554383009,-54.59831673906,0.8898,-6.468,-5.216,19.993195,21.10534,18.901917,0.06
NGC_5822,5887668785779642624,226.26681397828,-54.31903087292,1.242,-7.241,-6.372,10.714641,11.246321,10.025918,0.11
NGC_5822,5887431806656365312,226.33404862828,-54.99288647275,0.9608,-8.006,-5.357,19.679026,20.875286,18.597265,0.08
NGC_5822,5887463314533872896,226.95689293144,-54.63055556242,1.2574,-7.539,-5.734,10.439582,10.972561,9.749215,1.0
NGC_5822,5887463417613092480,226.93152902529,-54.63249574573,1.1917,-7.359,-5.527,11.097675,11.327047,10.708389,1.0
NGC_5822,5887465410468268544,227.06223446126,-54.54034549661,0.7113,-6.952,-4.764,19.606735,20.959856,18.401575,0.09
NGC_5822,5887376624878759168,227.61157435569,-55.14566588478,0.8029,-7.158,-5.121,20.137522,21.345387,18.92807,0.07
NGC_5822,5887465754065800064,227.06537231671,-54.50945704151,0.7609,-6.997,-5.133,19.163177,20.20012,18.115707,0.13
NGC_5822,5887465887180771968,226.95011536534,-54.55941002302,0.8916,-7.343,-4.839,19.356762,20.818527,18.248474,0.07
NGC_5822,5887465891504604672,226.95679991351,-54.56386562349,0.7696,-6.667,-5.169,19.15705,20.166752,18.081152,0.1
NGC_5822,5887430702802422272,226.49865301424,-54.93850797407,1.335,-7.89,-5.982,20.329905,21.536943,19.068687,0.09
NGC_5822,5887465960233869184,226.93843173042,-54.54162504617,1.2103,-7.361,-5.32,14.138885,14.492077,13.612063,1.0
NGC_5822,5887466058988585472,226.96134379896,-54.52649568669,0.7581,-7.778,-4.892,20.1572,21.023365,18.96338,0.05
NGC_5822,5887465238679318272,226.99439893422,-54.55744006952,1.1098,-7.448,-5.701,18.369164,19.492678,17.354685,0.83
NGC_5822,5887430844583742464,226.53557277298,-54.92093401361,0.8811,-7.617,-6.217,19.929934,20.501421,18.664455,0.08
NGC_5822,5887430981999736192,226.47393508339,-54.90835976182,0.8446,-6.933,-4.992,19.074888,20.484093,17.932495,0.11
NGC_5822,5887466333857369216,226.92773447154,-54.5022676122,0.7671,-7.353,-5.589,19.58416,20.538368,18.309343,0.21
NGC_5822,5887431359957226752,226.57109171945,-54.87288155434,0.8623,-7.927,-4.874,19.94218,21.25906,18.834156,0.09
NGC_5822,5887431463036543104,226.58467712701,-54.85828907668,0.735,-7.046,-5.15,19.767088,20.877703,18.618633,0.08
NGC_5822,5887466784867703936,226.96364935863,-54.46668933872,1.307,-7.839,-6.045,16.263351,16.921312,15.497014,0.81
NGC_5822,5887466853587747712,227.01954201582,-54.46001876786,1.4345,-7.606,-5.31,18.672144,19.9242,17.593046,0.52
NGC_5822,5887431630515916032,226.54471614223,-54.85661738091,0.9476,-7.715,-5.738,19.121033,20.087011,17.911404,0.32
NGC_5822,5887467025375972224,226.74931217734,-54.60923526841,1.087,-7.251,-5.552,19.809204,20.970976,18.836027,0.07
