RA_ICRS,DE_ICRS,Source,Plx,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr
225.3137468764,-56.26502736231,5881255918549442432,1.3536,-6.699,-3.993,95,,1.2715,1.006,20.214396,21.523083,19.252535,2.270548,,-37.2961375972,225.3138004847,-56.2650096153,1.3133849999999998
225.28503046641,-56.27174582048,5881256090334569600,1.0925,-6.623,-6.821,95,,1.5596,1.101,20.779804,21.387304,19.770493,1.616812,,-37.30803577492,225.28508347771,-56.27171550342,1.126756
225.28033363727,-56.25119607016,5881256193413840896,1.2854,-7.287,-4.001,95,,1.2526,1.016,20.251266,19.887487,18.495697,1.39179,,-37.28971774358,225.2803919317,-56.25117828967,1.238735
225.33375292351,-56.23504145705,5881256262133414016,1.2011,-7.679,-3.991,95,,1.3905,1.04,20.283745,21.637987,18.577168,3.06082,,-37.26415831927,225.33381432783,-56.23502371958,1.192125
225.31246836337,-56.22964984623,5881256262133426432,1.2317,-6.394,-5.947,95,,1.3271,1.009,20.34191,21.35428,19.181871,2.172409,,-37.26326807778,225.31251948517,-56.22962341404,1.206993
225.36574978618,-56.2507453569,5881256365212581504,1.1229,-7.66,-6.971,95,,1.4152,1.091,20.246252,,,,,-37.27261581037,225.36581106333,-56.25071437514,1.119209
225.39146425619,-56.19871191979,5881256605730951040,1.2318,-6.114,-6.417,95,,1.3965,1.136,20.372639,21.382727,19.471437,1.911289,,-37.2188751721,225.39151309772,-56.1986834003,1.224706
225.38736709233,-56.19423570836,5881256811889389952,1.2566,-6.644,-3.585,95,,1.2882,1.149,20.261475,21.811993,19.255608,2.556385,,-37.21548301858,225.38742016258,-56.19421977328,1.221106
225.38972037177,-56.18219905151,5881256811889419648,1.2212,-9.064,-4.01,95,,1.3932,0.987,20.703604,21.587336,19.864738,1.722597,,-37.20375178504,225.38979275425,-56.18218123009,1.215101
225.1330645568,-56.28820805368,5881257327298780544,1.0644,-8.456,-6.059,95,,1.6644,1.093,20.22938,21.013172,18.825262,2.18791,,-37.35317410462,225.13313227045,-56.28818112572,1.112346
225.12724244381,-56.26055133541,5881257430363435264,1.3472,-7.919,-5.347,95,,1.3766,0.946,20.070244,21.664158,18.924427,2.739731,,-37.32843859751,225.12730581189,-56.26052757194,1.33412
225.12353830014,-56.26012766879,5881257430363971584,1.301,-7.55,-5.809,95,,1.457,0.918,20.550167,21.325071,19.708244,1.616827,,-37.32876833807,225.12359871771,-56.2601018525,1.308989
225.18590575535,-56.28057056911,5881257464723039488,1.1187,-7.103,-3.847,95,,1.3033,0.92,18.855587,19.777218,17.804192,1.973026,,-37.3356795601,225.1859626202,-56.28055347165,1.14534
225.18444400528,-56.27738954347,5881257563485170944,1.131,-6.362,-5.389,95,,1.3959,0.905,20.198172,21.185816,19.263655,1.922161,,-37.33298898097,225.18449493877,-56.27736559285,1.122761
225.21700627316,-56.2649139438,5881257602163618176,1.2073,-5.881,-4.264,95,,1.3959,1.022,20.213652,21.235384,19.02895,2.206434,,-37.31494127378,225.21705333796,-56.26489499224,1.199153
