RA_ICRS,DE_ICRS,Source,Plx,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr
229.35423990748,-54.43487405185,5887129750178911872,1.2183,-5.565,-4.593,95,,1.2962,1.109,20.00197,19.44051,18.261368,1.179142,,-34.8051219208,229.35428243534,-54.43485363792,1.188179
229.31586388004,-54.30855500213,5887134423134097664,1.1994,-5.947,-5.134,95,,1.2892,1.042,20.077448,17.89062,14.295888,3.594731,,-34.69230530404,229.31590918153,-54.30853218472,1.167344
229.35397465451,-54.30744151751,5887134491856228224,1.2824,-7.403,-4.345,95,,1.564,0.94,13.333978,13.623284,12.868864,0.75442,-21.28,-34.68423936379,229.35403104884,-54.30742220721,1.323031
229.42431697958,-54.24100316639,5887136175450595712,1.1893,-7.318,-4.657,95,,1.6339,1.067,20.70969,18.940636,19.909588,-0.968952,,-34.60825034847,229.42437263247,-54.24098246753,1.236642
229.06332338399,-54.41388675238,5887138099626273408,1.1739,-6.089,-4.555,95,,1.5017,1.289,15.657694,15.936369,14.642755,1.293613,,-34.8387902851,229.06336988951,-54.41386650726,1.212993
229.00443709684,-54.42085157651,5887138786794158592,1.1798,-6.848,-4.511,95,,1.2742,0.992,20.392185,20.798117,17.670588,3.127529,,-34.85628240962,229.00448940371,-54.42083152693,1.141556
229.02541674039,-54.31377159751,5887140882765233792,1.2967,-6.135,-4.092,31,1.51,,1.144,13.732224,13.991577,12.966699,1.024879,,-34.75086758677,229.0254634787,-54.31375341045,1.337174
228.89933410639,-54.30711515967,5887143287919213824,1.1557,-7.642,-4.257,95,,1.2436,1.121,20.1652,19.684772,18.54519,1.139582,,-34.76793893644,228.89939232122,-54.30709624019,1.10999
228.91013933097,-54.27795325666,5887144799775494528,1.3137,-5.485,-7.346,31,1.616,,0.971,12.484143,12.693377,12.136976,0.5564,,-34.73828616467,228.91018108424,-54.27792060847,1.344643
229.28564499707,-54.26457793341,5887146483378206848,1.2796,-6.202,-5.007,95,,1.3205,1.03,20.423677,22.257895,19.484022,2.773872,,-34.65613647082,229.28569219353,-54.26455567849,1.2553
229.34746679428,-54.19515925507,5887148338804918784,1.2915,-7.311,-4.787,95,,1.4966,1.228,20.58728,22.86152,19.77206,3.08946,,-34.57886753313,229.34752233568,-54.19513798021,1.3084440000000002
229.04096618215,-54.17176054927,5887151431205458944,1.1176,-8.707,-5.889,31,1.594,,0.978,12.330298,12.578959,11.926139,0.65282,-46.55,-34.61330569378,229.04103229503,-54.17173437528,1.146393
226.97440588736,-55.83328473311,5887330823333520768,1.212,-7.104,-5.593,95,,1.2429,1.046,19.817389,20.46507,18.549822,1.915249,,-36.57111577009,226.97446210542,-55.83325987636,1.180467
226.92908333871,-55.83432822804,5887330892094996864,1.2172,-6.395,-4.132,31,1.58,,0.92,13.138825,13.413795,12.699456,0.714339,-39.42,-36.58070378537,226.92913395284,-55.83430986475,1.257835
226.90106809042,-55.75609076669,5887332159068374528,1.1418,-9.197,-5.088,95,,1.2496,1.053,18.536087,19.6868,17.508741,2.178059,,-36.51240350575,226.90114072804,-55.75606815405,1.180141
226.94580479402,-55.68462614338,5887332781842511744,1.1691,-7.133,-4.433,95,,1.2623,1.023,19.502089,20.866737,18.281094,2.585644,,-36.43662814647,226.94586102813,-55.68460644177,1.163093
227.13135881043,-55.69849743467,5887333469040564736,1.2144,-6.373,-5.056,95,,1.4354,1.211,20.211018,21.700186,18.940214,2.759972,,-36.41445210853,227.13140906968,-55.69847496357,1.2149409999999998
227.10226552687,-55.67189360005,5887333743917769600,1.1638,-5.929,-4.065,95,,1.4998,1.046,20.551636,21.818195,19.391375,2.426821,,-36.39491412864,227.10231225133,-55.67187553373,1.181252
227.05195834259,-55.63141890595,5887334774746683392,1.2131,-6.512,-4.555,95,,1.2935,1.006,18.127565,19.249731,17.126848,2.122883,,-36.3663499342,227.05200961506,-55.63139866276,1.2509400000000002
226.903328697,-55.69410807994,5887335702459230848,1.158,-7.721,-4.175,95,,1.4681,1.091,20.414896,21.878908,19.213844,2.665064,,-36.4536388593,226.90338958165,-55.69408952537,1.167207
226.80720327576,-55.68904728927,5887336286535792256,1.3137,-6.721,-4.446,95,,1.5628,1.01,20.368948,21.76835,19.313848,2.454502,,-36.46720120895,226.80725626605,-55.68902753125,1.342276
226.75647760433,-55.68371729842,5887336423977565056,1.2604,-8.983,-4.807,95,,1.2676,1.035,20.42287,20.589085,18.955666,1.633419,,-36.47187203115,226.75654842296,-55.68369593243,1.217766
226.75268442849,-55.68322897289,5887336424013735424,1.1982,-7.753,-5.672,31,1.575,,0.896,12.567406,12.855021,12.11957,0.735452,-10.59,-36.47213733022,226.75274555112,-55.68320376184,1.224208
226.81178572156,-55.66940118884,5887336664495663232,1.3264,-7.707,-4.564,95,,1.2591,0.989,20.696297,22.238106,19.838152,2.399954,,-36.44784027399,226.8118464582,-55.66938090259,1.277701
226.78366372775,-55.62987835754,5887337008128536448,1.182,-6.881,-4.741,95,,1.3609,1.043,20.400723,,,,,-36.41602055085,226.78371790285,-55.62985728522,1.16688
226.8247954069,-55.62108131932,5887337076809883264,1.2111,-8.901,-4.406,95,,1.3247,0.933,20.379593,,18.401863,,,-36.39988568129,226.82486546288,-55.62106173912,1.1864130000000002
226.90883625831,-55.63923273282,5887337489126729344,1.2605,-7.282,-4.576,95,,1.2775,1.043,20.474878,21.22402,19.327068,1.896952,,-36.40093910988,226.90889359963,-55.63921239688,1.220897
226.82724868566,-55.59226925796,5887338657395997184,1.2345,-6.281,-5.574,31,1.455,,1.08,16.004755,16.552885,15.272107,1.280778,,-36.37230162234,226.82729808927,-55.59224448359,1.271031
227.16276488264,-55.63256639425,5887339718219989632,1.323,-6.504,-5.219,95,,1.2902,1.058,20.151794,21.74598,18.90434,2.841639,,-36.34640251965,227.1628160921,-55.63254319959,1.289528
227.23386749115,-55.5835493049,5887340272303913984,1.1997,-7.364,-4.559,95,,1.2622,0.964,20.004385,21.33131,18.840061,2.491249,,-36.28675357897,227.23392539401,-55.58352904085,1.159848
227.17593202392,-55.58721846663,5887340684583824768,1.3701,-6.703,-5.29,95,,1.2528,1.037,20.060925,20.844114,18.574623,2.269491,,-36.30118904591,227.17598473804,-55.58719495612,1.3269730000000002
227.33500247617,-55.5611551585,5887341749730281856,1.1799,-7.387,-5.191,95,,1.3668,1.19,19.936472,19.375565,17.334772,2.040792,,-36.24651494341,227.33506053289,-55.5611320882,1.167172
227.38240179574,-55.51136108013,5887342196449284480,1.3515,-6.515,-4.796,95,,1.3149,1.013,20.189014,,,,,-36.19062170605,227.38245293109,-55.51133976259,1.324604
227.24818445216,-55.49233087773,5887342917962872960,1.3035,-6.018,-3.777,95,,1.3259,1.018,20.018942,21.366884,18.882765,2.484119,,-36.19808809318,227.24823166293,-55.49231409182,1.2794990000000002
227.29930691281,-55.43951089401,5887343673881444992,1.345,-6.351,-4.554,95,,1.2846,1.066,20.481659,21.497438,19.5084,1.989038,,-36.1386184442,227.29935667389,-55.43949065516,1.30806
227.05512529045,-55.56067033928,5887343880040341888,1.2646,-8.341,-4.692,95,,1.3814,1.015,20.422972,21.454197,19.450989,2.003208,,-36.29912301163,227.05519083813,-55.56064948739,1.254671
227.11732814935,-55.50296641238,5887344464155688960,1.2097,-6.148,-3.613,95,,1.4064,1.069,20.680628,21.208916,19.72654,1.482376,,-36.23294663976,227.11737639361,-55.50295035338,1.207326
227.09348370269,-55.46776382557,5887344837812377344,1.2774,-6.578,-4.933,95,,1.3076,1.023,19.65181,21.050756,18.551098,2.499659,,-36.20431969439,227.09353527538,-55.46774190244,1.267419
227.17885015445,-55.47426964664,5887346010343800576,1.2208,-6.224,-4.418,95,,1.2923,1.077,20.34771,21.475235,19.041124,2.434111,,-36.19422359226,227.17889896027,-55.47425001125,1.187014
227.14274459595,-55.44615387084,5887346285221658752,1.3171,-7.474,-5.043,95,,1.4242,1.01,20.519028,21.703573,19.20148,2.502092,,-36.17459323273,227.14280316124,-55.44613145756,1.317747
227.23315349432,-55.39982592577,5887346663179775488,1.2301,-6.934,-4.708,95,,1.3799,1.158,20.507034,21.592001,19.431011,2.16099,,-36.11376243684,227.23320776915,-55.39980500127,1.220323
227.10426929363,-55.42667280284,5887347109851207808,1.1504,-7.612,-5.174,95,,1.2406,1.115,19.28796,20.622248,17.909883,2.712364,,-36.16355786941,227.10432891302,-55.42664980666,1.158972
227.1881149368,-55.32218420477,5887348106287517312,1.2969,-8.095,-3.623,95,,1.3623,1.089,20.122538,21.63724,19.037739,2.599501,,-36.04914824832,227.18817816928,-55.32216810108,1.2814299999999998
226.70847171194,-55.66778031677,5887348205073168128,1.3653,-8.623,-4.1,95,,1.2523,1.136,19.649181,21.389654,18.314905,3.074749,,-36.46605614017,226.70853966172,-55.66776209602,1.347871
226.71479711065,-55.65451136034,5887348243723216000,1.207,-5.955,-5.195,95,,1.4157,1.215,20.513355,21.247011,19.506752,1.740259,,-36.45236345147,226.71484402172,-55.65448827261,1.205572
226.67464053052,-55.6124521594,5887348690397937152,1.2714,-7.957,-4.536,95,,1.3238,1.071,19.99494,20.747444,18.63767,2.109774,,-36.42048372654,226.67470314584,-55.61243199723,1.247044
226.77929838844,-55.59599260079,5887348892270201984,1.1836,-7.554,-5.483,95,,1.303,1.146,19.701736,20.971699,18.403624,2.568075,,-36.38496858374,226.77935780933,-55.5959682313,1.170247
226.60189664661,-55.5730925998,5887349686830473216,1.1585,-8.226,-5.01,31,1.298,,1.005,18.851204,19.997108,17.785845,2.211264,,-36.39740924952,226.6019613104,-55.5730703339,1.181164
226.67096910114,-55.5569285289,5887350133508932992,1.2038,-6.075,-3.941,95,,1.2457,1.034,19.975458,21.391718,18.874105,2.517612,,-36.36895300794,226.67101684246,-55.55691101122,1.161237
226.80964277116,-55.49777363376,5887350923822659840,1.1471,-7.557,-4.646,31,1.376,,1.063,17.3666,18.185366,16.437063,1.748303,,-36.28672886559,226.80970206849,-55.49775298696,1.1764
226.74746752608,-55.51962811516,5887351576657683584,1.2907,-6.814,-5.643,31,1.47,,1.002,15.550724,16.082645,14.86552,1.217126,,-36.31919806451,226.74752102133,-55.51960303434,1.331706
226.78564998429,-55.49722651069,5887351645337599360,1.2723,-5.492,-4.223,95,,1.5876,1.012,20.425,21.773108,19.362522,2.410585,,-36.29080524781,226.78569307606,-55.49720774178,1.306824
226.7863570917,-55.4178620314,5887352538691058176,1.1841,-5.752,-4.129,95,,1.2866,1.021,18.855143,20.167995,17.632805,2.535191,,-36.21596924179,226.78640212919,-55.41784367934,1.212166
226.57603323881,-55.54272255194,5887352710529058944,1.2384,-6.672,-5.658,31,1.56,,1.043,13.69875,14.015154,13.214322,0.800832,-16.66,-36.37381071017,226.57608564813,-55.54269740627,1.279177
226.5948826183,-55.52915204672,5887352847928298240,1.2251,-6.118,-3.615,95,,1.3403,1.118,20.335527,21.991972,19.14335,2.848621,,-36.35742488979,226.59493066023,-55.52913597891,1.204625
226.6704037652,-55.50433378228,5887353290316690304,1.3465,-6.79,-4.503,95,,1.2777,1.128,19.797537,21.481237,18.398617,3.082621,,-36.31957857128,226.67045705336,-55.50431376838,1.32338
226.57179067685,-55.48416125539,5887354256677673344,1.333,-5.815,-5.514,95,,1.3078,1.035,20.476353,21.706501,19.227697,2.478804,,-36.31954286092,226.57183628351,-55.48413674804,1.303285
226.73505336206,-55.4273298725,5887355424909024640,1.1877,-8.162,-3.57,95,,1.3726,0.944,20.697159,22.115473,19.555592,2.559881,,-36.23471564884,226.73511728652,-55.42731400726,1.176823
226.7949928978,-55.38501153537,5887355527988406656,1.1285,-5.601,-5.464,95,,1.6744,0.872,20.709455,22.447166,19.901518,2.545649,,-36.18339121177,226.79503672278,-55.38498725083,1.18668
226.72439682929,-55.40026055501,5887355631065633024,1.2004,-8.938,-4.953,95,,1.2663,1.081,19.263292,20.699108,18.2021,2.497007,,-36.21128368263,226.72446678934,-55.40023854098,1.210658
226.60135502901,-55.4150245391,5887356180821472768,1.2552,-5.525,-4.343,95,,1.275,1.007,19.569786,20.506582,18.19053,2.316051,,-36.24881713081,226.6013982906,-55.41500523733,1.246035
226.60764054006,-55.36966191316,5887356386981833216,1.3336,-7.553,-4.13,95,,1.2936,1.05,20.35752,21.617699,19.20152,2.416178,,-36.2049275401,226.60769960959,-55.36964355831,1.3001459999999998
226.70510491313,-55.37296027672,5887356490059166336,1.2434,-7.984,-4.206,95,,1.2764,1.066,19.076326,20.338781,17.848047,2.490734,,-36.18929350345,226.70516735934,-55.37294158428,1.2653910000000002
226.69724250117,-55.32329308868,5887356898089568128,1.1678,-8.741,-5.431,95,,1.5512,1.157,19.912773,,,,,-36.14405845854,226.69731078201,-55.3232689502,1.188387
226.98806843896,-55.41658165223,5887357623935327104,1.3023,-6.036,-3.766,95,,1.3384,1.021,19.71189,21.236124,18.612608,2.623516,,-36.17619512421,226.98811569943,-55.41656491609,1.293676
226.86709170494,-55.40781135234,5887358208049601536,1.3947,-9.296,-6.179,95,,1.2506,1.002,20.591494,20.818651,19.561426,1.257225,,-36.19104990674,226.86716447602,-55.40778389048,1.344216
226.8961206277,-55.37863664691,5887358341198604672,1.2388,-6.869,-6.049,95,,1.3826,1.045,19.866058,20.961506,18.366001,2.595505,,-36.15802688856,226.89617436371,-55.37860976102,1.2314079999999998
226.88301855203,-55.36715460026,5887358551647134976,1.1891,-6.365,-4.289,95,,1.3099,1.031,19.488527,21.160748,18.379866,2.780882,,-36.14972171005,226.88306832656,-55.36713553889,1.187895
226.96479091328,-55.34867752062,5887358826525149568,1.3115,-7.103,-5.303,95,,1.2401,1.107,19.984707,21.15427,19.067213,2.087057,,-36.11668565681,226.96484643774,-55.34865395116,1.266914
226.92607119406,-55.32257791616,5887359170122597248,1.1764,-7.832,-4.489,95,,1.5321,1.044,20.473715,21.767736,19.731506,2.03623,,-36.09950702067,226.92613237308,-55.32255796351,1.1997799999999998
227.04332275021,-55.32381950696,5887359685515721088,1.2969,-6.836,-4.582,95,,1.3643,1.047,19.90401,21.024548,18.75331,2.271238,,-36.07827538527,227.04337614834,-55.32379914076,1.284932
226.99554359306,-55.27230105579,5887360750667762944,1.3148,-5.852,-3.661,95,,1.3178,1.066,20.31996,21.531013,19.091736,2.439278,,-36.03886668041,226.9955892509,-55.2722847832,1.288586
226.97563747015,-55.28153122807,5887360785032683648,1.2145,-5.784,-4.687,95,,1.2841,1.034,20.722101,21.298954,19.772423,1.526531,,-36.05136688259,226.97568260541,-55.28151039702,1.175971
226.82698574036,-55.36982864328,5887361437863478528,1.2051,-5.871,-6.268,95,,1.5043,1.104,20.641336,20.593912,19.2958,1.298113,,-36.16296749626,226.82703165688,-55.36980078647,1.224523
226.82068289056,-55.35646832614,5887361609662222592,1.3676,-8.258,-5.735,95,,1.274,1.033,20.329784,19.235643,18.568356,0.667288,,-36.15159680823,226.82074745027,-55.35644283785,1.328296
226.77611262413,-55.34848024213,5887361678381707904,1.1894,-8.618,-4.834,95,,1.6805,1.057,20.582691,21.05572,19.490395,1.565325,,-36.15262210575,226.77617998546,-55.34845875814,1.246428
226.80831207509,-55.32639590597,5887361815820771456,1.1863,-5.984,-5.631,95,,1.2463,1.012,19.385975,20.644228,18.438465,2.205763,,-36.12565574395,226.80835882367,-55.32637087841,1.187632
226.86846605997,-55.28198616108,5887362365576790272,1.1073,-7.228,-4.025,95,,1.3362,1.044,19.56165,21.339123,18.411816,2.927307,,-36.07230900447,226.8685224628,-55.28196827033,1.105011
226.77300764772,-55.30452571369,5887362640456168960,1.2479,-5.562,-3.891,95,,1.3552,1.043,20.413431,22.151894,19.29534,2.856554,,-36.11183930446,226.77305107542,-55.30450841822,1.231584
226.74847182838,-55.29553610003,5887362915332488960,1.2848,-5.637,-4.798,95,,1.2752,1.099,18.573797,,,,,-36.10808772024,226.74851582867,-55.29551477521,1.318571
226.78639064063,-55.21690837041,5887363533808081024,1.3616,-5.922,-4.54,95,,1.308,1.261,19.83847,20.815649,18.457783,2.357866,,-36.02677716492,226.78643677449,-55.21688819309,1.341974
226.954767928,-55.1886335695,5887364530242009216,1.2714,-7.203,-4.682,95,,1.2836,1.076,20.24484,,,,,-35.96784978073,226.95482400321,-55.18861276229,1.235835
226.84241992435,-55.18680798363,5887365183075621888,1.2228,-7.491,-3.584,95,,1.3656,1.111,20.417074,21.761961,19.190838,2.571123,,-35.9876720927,226.84247823932,-55.18679205298,1.209192
226.84290276953,-55.18167730608,5887365183114736256,1.1522,-6.132,-5.907,31,1.451,,1.03,15.52308,16.107597,14.796012,1.311585,,-35.98274746077,226.8429504991,-55.18165105076,1.1930599999999998
226.88361243677,-55.1341672792,5887365629748457856,1.1885,-6.522,-4.909,95,,1.26,0.972,20.570381,22.81505,19.658842,3.156208,,-35.93018487482,226.88366314338,-55.13414545927,1.1423299999999998
227.4125945696,-55.4524535889,5887365904635151488,1.1687,-8.312,-4.854,95,,1.2476,1.189,18.865646,19.61038,17.381197,2.229183,,-36.12938073453,227.41265971687,-55.45243201714,1.2009880000000002
227.39322346601,-55.46173058467,5887366076440491904,1.1992,-6.616,-4.344,95,,1.3724,1.032,20.529318,21.568739,19.3996,2.16914,,-36.14178867629,227.39327532795,-55.46171127602,1.187635
227.41722295633,-55.41144739043,5887366316959848320,1.3274,-7.455,-4.365,95,,1.2472,1.018,20.665709,21.525837,19.714394,1.811443,,-36.08984248721,227.41728132084,-55.41142799131,1.2747
227.50239855268,-55.40203556964,5887366488757296000,1.2682,-6.697,-5.219,95,,1.3032,1.036,20.549896,,,,,-36.06487560832,227.50245097136,-55.40201237519,1.237089
227.41292072674,-55.38340507912,5887367450828324224,1.3085,-6.573,-5.269,95,,1.3364,1.073,20.049486,21.43707,19.000505,2.436565,,-36.06421465735,227.41297215191,-55.38338166156,1.286998
227.40119390067,-55.38440920349,5887367450829973504,1.2455,-5.884,-5.181,95,,1.5769,1.082,20.444937,21.62999,19.41178,2.21821,,-36.06738007289,227.40123993555,-55.38438617706,1.277934
227.38419861497,-55.35081676896,5887367760068572160,1.3329,-5.906,-4.753,95,,1.3767,1.154,20.491232,21.660948,19.168446,2.492502,,-36.03892281951,227.38424478088,-55.35079564292,1.322308
227.53323123337,-55.30616448283,5887368516016886016,1.3264,-5.859,-3.874,95,,1.4048,1.077,20.476429,21.508936,19.078989,2.429947,,-35.96862507588,227.53327698488,-55.3061472659,1.322427
227.50354461217,-55.26624880458,5887369924766196096,1.2966,-6.327,-5.076,95,,1.3796,1.038,19.278273,,,,,-35.93658178986,227.50359396209,-55.26622624472,1.307931
227.30138560058,-55.29943164319,5887371092956326144,1.2944,-7.13,-4.952,95,,1.5455,1.024,20.357607,,,,,-36.00617645724,227.30144126623,-55.29940963586,1.319039
227.34763415998,-55.29196116975,5887371157381230464,1.1691,-6.737,-4.037,95,,1.3326,1.076,20.242277,21.625395,19.021032,2.604363,,-35.9903575356,227.34768674275,-55.29194322684,1.146852
227.23708614954,-55.33854268442,5887371299119030016,1.2722,-5.918,-5.774,95,,1.3699,1.162,20.233686,21.599977,19.184464,2.415514,,-36.05525604213,227.23713239929,-55.3385170239,1.258864
227.17231440727,-55.30221483616,5887371642718000000,1.3301,-8.229,-5.541,95,,1.3015,0.998,19.938576,21.546465,18.832857,2.713608,,-36.03333493173,227.17237865946,-55.30219020882,1.303802
227.34123054537,-55.25112973816,5887372020669536000,1.3037,-8.736,-4.168,95,,1.3115,1.127,20.002005,21.67348,18.829588,2.843891,,-35.95307196202,227.34129866223,-55.25111121234,1.276498
227.24369878626,-55.25723597894,5887372192468343936,1.2023,-6.877,-5.027,95,,1.3021,1.044,19.97669,21.154127,18.894981,2.259146,,-35.97735818499,227.24375241682,-55.2572136364,1.174106
227.28628570231,-55.20469064784,5887373841742041984,1.2748,-5.503,-4.132,95,,1.2958,1.046,20.396435,21.941008,19.501328,2.43968,,-35.91972202054,227.2863285636,-55.20467228252,1.242127
227.65819938748,-55.27200751254,5887374632013694848,1.2163,-7.203,-5.328,95,,1.4218,1.005,20.136715,21.213938,18.907677,2.306261,,-35.91282023545,227.65825558079,-55.27198383126,1.213589
227.54309243425,-55.19317512942,5887376075122734208,1.3584,-6.323,-3.781,95,,1.2498,1.088,20.197071,21.528564,19.061567,2.466997,,-35.86016383401,227.54314166396,-55.19315832634,1.313082
227.66497035254,-55.14333288938,5887376483133226240,1.2014,-8.101,-4.503,31,1.281,,1.095,19.18588,20.425034,18.135326,2.289707,,-35.79010064228,227.66503334735,-55.14331287611,1.2185
227.61759751672,-55.17034848846,5887376521829741056,1.11,-5.537,-3.703,31,1.516,,1.071,14.572441,14.981846,13.98944,0.992406,9.04,-35.82454284013,227.61764060321,-55.17033203024,1.150924
227.79701708688,-55.14205784565,5887377037195629696,1.1926,-7.129,-4.222,95,,1.4193,1.072,20.372112,21.549486,19.301266,2.24822,,-35.76400869779,227.79707252469,-55.14203908301,1.191192
227.72191939663,-55.14930292445,5887377174634576512,1.2218,-6.43,-5.484,95,,1.3743,1.106,20.490108,21.632668,19.295996,2.336672,,-35.78499415075,227.72196940746,-55.14927855028,1.210775
227.70717114033,-55.10109104869,5887378102377934080,1.259,-6.181,-4.456,95,,1.4784,1.05,20.499853,21.380716,19.416534,1.964182,,-35.74226155031,227.70721915918,-55.10107124641,1.271267
227.79401144119,-55.05514607144,5887378617740078080,1.1833,-7.128,-4.087,95,,1.3719,1.052,20.134623,21.353846,18.974865,2.378981,,-35.68250585053,227.7940667459,-55.05512790805,1.170178
227.7278062516,-55.07481092844,5887378720853069184,1.2286,-8.499,-4.746,95,,1.3761,0.967,19.891079,21.408726,18.7023,2.706427,,-35.71355725622,227.72787222824,-55.0747898329,1.219377
227.54470428085,-55.12675527796,5887379820364684928,1.2132,-8.592,-5.119,31,1.524,,0.971,13.474956,13.868202,12.913506,0.954697,45.73,-35.79718720796,227.54477106563,-55.12673252616,1.25346
227.59993234111,-55.06716245851,5887381469601896064,1.2527,-6.757,-4.945,95,,1.3139,1.099,20.434706,21.773178,19.387066,2.386112,,-35.73049660208,227.59998478518,-55.06714048076,1.225494
227.66755654245,-54.99332533299,5887382225513328640,1.2415,-7.225,-4.195,95,,1.2717,1.002,19.999624,21.405117,18.797285,2.607832,,-35.64800509613,227.66761251809,-54.99330668806,1.204703
227.55302923924,-55.01398211942,5887382603470489856,1.1788,-5.929,-4.187,95,,1.3837,1.001,19.922527,21.46149,18.803514,2.657976,,-35.6891859558,227.55307519457,-55.0139635117,1.169953
227.62759397769,-54.99070704471,5887382843988721536,1.2921,-7.73,-3.596,95,,1.3752,1.177,19.894812,21.45002,18.595535,2.854485,,-35.65309395323,227.62765386037,-54.99069106238,1.282609
227.60314469205,-54.95672959553,5887383153265757312,1.266,-7.339,-4.353,95,,1.301,0.976,20.399527,21.450083,19.367216,2.082867,,-35.6256491532,227.60320149865,-54.95671024788,1.235186
227.24177850518,-55.20318871334,5887384149657731840,1.2363,-6.18,-4.033,95,,1.3368,1.14,19.821241,20.921043,18.608305,2.312738,,-35.92677226363,227.24182663566,-55.2031707889,1.222742
227.19399045477,-55.18612204162,5887384321496729728,1.3087,-7.248,-4.303,95,,1.3833,1.022,20.055624,21.580544,18.955719,2.624824,,-35.91978386014,227.19404688028,-55.1861029172,1.297537
227.23798711912,-55.17735030122,5887384390210236032,1.0961,-6.489,-4.612,31,1.555,,0.91,12.536727,12.863468,12.04387,0.819598,-2.65,-35.90313441129,227.23803762265,-55.17732980187,1.120071
227.07701439433,-55.18111818459,5887384974325842304,1.1843,-5.476,-5.28,95,,1.5028,1.101,20.233747,,,,,-35.93738601351,227.07705701573,-55.18109471577,1.198711
227.29883792338,-55.08724193251,5887386520484152960,1.2386,-7.928,-4.897,95,,1.3421,0.991,20.765291,,,,,-35.80658454564,227.29889948781,-55.08722016676,1.219691
227.23462921818,-55.12869452373,5887386726642717952,1.2281,-6.812,-5.112,95,,1.5603,1.034,20.321444,21.17386,18.965355,2.208506,,-35.85790087465,227.23468217128,-55.12867180354,1.255225
227.25277827284,-55.11979255067,5887386829721904256,1.1793,-7.612,-3.728,95,,1.3117,1.056,20.545187,21.919544,19.204763,2.714781,,-35.84605000946,227.25283743616,-55.11977598379,1.151116
227.29465871125,-55.07711812405,5887387379476700032,1.3099,-6.766,-4.927,95,,1.5168,1.012,20.24931,21.554401,19.169521,2.38488,,-35.79783289731,227.29471124321,-55.0770962267,1.3272810000000002
227.07229600087,-55.17128661278,5887387929263359232,1.199,-7.121,-6.776,31,1.719,,0.871,10.213183,10.248937,10.119106,0.12983,-41.19,-35.92902252712,227.07235141518,-55.1712564994,1.21893
227.04783934782,-55.15711388343,5887387997949176320,1.3232,-7.677,-3.541,95,,1.2548,1.021,19.583677,20.913183,18.14804,2.765142,,-35.92034170056,227.04789906529,-55.1570981442,1.310994
227.12817871931,-55.10349351361,5887388582065012096,1.2194,-6.717,-4.502,95,,1.3356,1.093,20.390009,22.084572,19.154026,2.930546,,-35.85445169784,227.12823090506,-55.10347350288,1.198133
227.06766559208,-55.11731353745,5887388616458209536,1.1524,-9.223,-4.145,31,1.452,,0.976,16.003231,16.58391,15.279418,1.304492,,-35.87904325866,227.06773726495,-55.11729511604,1.1890470000000002
226.9721232477,-55.13771376565,5887388891304792320,1.2781,-5.475,-4.409,95,,1.6626,1.059,20.729662,21.245213,19.648449,1.596764,,-35.91655353181,226.97216582148,-55.1376941705,1.333656
226.95852838012,-55.13334242412,5887388960024185856,1.2085,-7.444,-3.841,95,,1.2894,1.138,20.477661,21.870306,19.278515,2.591791,,-35.91503989123,226.95858625509,-55.13332535463,1.1734239999999998
227.14769362222,-55.01530151512,5887390506244033920,1.1808,-5.592,-4.735,95,,1.3843,1.09,20.640583,22.13385,20.047129,2.086721,,-35.76758445873,227.14773697289,-55.01528047236,1.173015
227.21019670513,-55.04918391624,5887390540571988224,1.1751,-6.276,-3.725,95,,1.3529,1.154,20.113417,21.543736,18.941095,2.60264,,-35.78759199357,227.21024539292,-55.04916736215,1.157622
227.233671909,-55.03842195454,5887390574933188608,1.2189,-8.032,-3.868,95,,1.4021,1.041,20.467587,20.03057,19.062334,0.968235,,-35.77296532603,227.23373420728,-55.03840476496,1.214342
227.25618614202,-55.00517657977,5887390712369355392,1.2298,-6.924,-5.087,95,,1.2894,1.08,20.12778,,,,,-35.73731975561,227.25623979816,-55.00515397049,1.196738
227.20221996783,-54.98321505781,5887391055967009920,1.3284,-7.923,-5.152,95,,1.2844,1.052,19.95939,21.428282,18.793375,2.634907,,-35.72691130556,227.20228133146,-54.98319216075,1.297181
227.0721898407,-55.03349332296,5887391159047625856,1.2734,-8.498,-4.143,95,,1.6004,1.093,20.43983,22.118711,19.281572,2.837139,,-35.7991770377,227.07225574293,-55.03347491002,1.31051
227.11976347685,-54.98462000125,5887391914960579584,1.1848,-6.041,-4.873,95,,1.4487,1.069,20.45924,,,,,-35.74400094003,227.11981027168,-54.98459834442,1.190404
227.39440110934,-55.09660562782,5887392189837131904,1.2323,-7.41,-4.272,95,,1.2779,1.044,20.041195,21.325008,19.146704,2.178305,,-35.79724301452,227.39445866487,-55.0965866429,1.196669
227.40085362271,-55.05234012272,5887392395999271552,1.2743,-8.295,-4.762,95,,1.2845,1.145,20.622654,21.602215,19.385204,2.217011,,-35.75426039346,227.4009179794,-55.05231895912,1.236943
227.44707747506,-55.03766524,5887392735297328128,1.1854,-6.089,-3.79,95,,1.3987,1.06,20.450191,22.162355,19.174068,2.988287,,-35.73163448819,227.44712470329,-55.03764839718,1.179973
227.29625198879,-55.01711792867,5887393564227480320,1.2456,-8.058,-3.798,95,,1.2853,1.093,20.11649,21.504896,18.737278,2.767618,,-35.7409429357,227.29631445768,-55.01710104833,1.211495
