RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,aux,pert_class,BPmag-RPmag,min,max,std,avg,mode,median,Q1,Q3,excl
122.54582101815,-13.04389358676,5727461867021178368,0.0124,0.0092,0.7476,0.018,2.473,-2.407,0.018,-0.57,0.013,31,1.603,,0.961,13.946757,14.181625,13.566117,0.615508,35.3,-32.25796801006,122.54583199777,-13.04389105388,0.7898510000000001,0.3944352409956271,1,0.6155080000000002,0.850023090839386,0.8559193015098572,0.00035205535823479295,0.8557518124580383,0.8399999737739563,0.8558704257011414,0.8556903600692749,0.8559193015098572,0.0
122.51548762122,-13.02251661767,5727462137597815296,0.0592,0.0454,0.6941,0.0886,2.361,-2.334,0.09,-0.356,0.065,31,1.416,,0.965,17.448765,18.14929,16.65508,1.494209,,-32.24476063521,122.5154982666,-13.02251503579,0.722968,0.39026933970425165,1,1.494209999999999,0.8586750030517578,0.858721911907196,3.498341811791761e-06,0.8587215542793274,0.8399999737739563,0.858721911907196,0.858721911907196,0.858721911907196,0.0
122.55648331984,-13.04797904215,5727462176258819968,0.0111,0.0083,0.7291,0.0156,2.452,-2.384,0.016,-0.574,0.011,31,1.647,,1.085,13.041649,13.196657,12.782257,0.4144,,-32.25929158241,122.55649419541,-13.04797649205,0.768569,0.3929086715731583,1,0.41440000000000055,0.8510453701019287,0.8569486737251282,0.00028031395049765706,0.856679379940033,0.8399999737739563,0.8567337989807129,0.856578528881073,0.856846809387207,0.0
122.58487283285,-13.03580408001,5727462313697963136,0.0168,0.012,0.7132,0.024,2.385,-2.316,0.025,-0.569,0.017,31,1.547,,1.048,14.62944,14.972774,14.118208,0.854567,35.73,-32.24051052801,122.58488339715,-13.03580155161,0.75518,0.35669983027699903,1,0.8545660000000002,0.8801465630531311,0.8805269002914429,5.228048030403443e-05,0.8804882168769836,0.8799999952316284,0.8805064558982849,0.8804660439491272,0.8805269002914429,0.0
122.57914986896,-12.99605044817,5727462622935396096,0.0139,0.0102,0.7436,0.0197,2.447,-2.384,0.02,-0.553,0.014,31,1.591,,1.031,14.270184,14.525897,13.860262,0.665635,34.72,-32.20346415676,122.57916074243,-12.996047989,0.785891,0.2989198150975261,1,0.665635,0.9082227349281311,0.914522647857666,0.00023219136346597224,0.9144371151924133,0.8999999761581421,0.914497971534729,0.9144207239151001,0.914522647857666,0.0
122.51459831921,-13.00285382509,5727463344489930496,0.0134,0.0097,0.737,0.0189,2.527,-2.474,0.019,-0.515,0.013,31,1.584,,1.075,14.099355,14.36782,13.669793,0.698027,38.44,-32.22595541268,122.51460960457,-13.00285153552,0.7791089999999999,0.3653302713111758,1,0.6980269999999997,0.851192831993103,0.87505704164505,0.0028680094983428717,0.8740574717521667,0.8600000143051147,0.87505704164505,0.8746269941329956,0.87505704164505,0.0
122.6180395971,-12.97621339033,5727464031684647808,0.0249,0.0199,0.7865,0.0367,2.45,-2.391,0.035,-0.533,0.027,31,1.53,,1.016,15.548455,15.928026,15.003436,0.92459,,-32.17467767226,122.61805050244,-12.97621102295,0.828865,0.24575186306408375,1,0.9245899999999985,0.9401090145111084,0.9413935542106628,8.488749881507829e-05,0.9413427710533142,0.9399999976158142,0.9413750767707825,0.9413214921951294,0.9413935542106628,0.0
122.61826207991,-12.98628298521,5727464031684650112,0.0401,0.033,0.6908,0.059,2.394,-2.328,0.058,-0.555,0.046,31,1.484,,1.021,16.592182,17.087688,15.947074,1.140615,,-32.18436386652,122.61827269975,-12.98628051764,0.722511,0.26188623341086886,1,1.1406139999999994,0.9316094517707825,0.9337146282196045,0.00017627261695452034,0.9335985779762268,0.9200000166893005,0.9336636662483215,0.9335494637489319,0.9337146282196045,0.0
122.59133600634,-12.9852168461,5727464100404137216,0.0193,0.015,0.7709,0.0279,2.352,-2.294,0.028,-0.519,0.021,31,1.528,,1.045,15.08016,15.462471,14.52555,0.936921,,-32.18997743872,122.59134646779,-12.98521453824,0.812952,0.27431125457778294,1,0.9369209999999999,0.9270378947257996,0.9275146722793579,6.0515725635923445e-05,0.9274731278419495,0.9200000166893005,0.927497386932373,0.9274505376815796,0.9275146722793579,0.0
122.59342128176,-12.97870222986,5727464134763873280,0.0491,0.0383,0.8049,0.0733,2.43,-2.359,0.07,-0.583,0.054,31,1.462,,1.035,16.971493,17.514158,16.287893,1.226265,,-32.18316061969,122.59343204056,-12.97869963976,0.8353659999999999,0.2630013024540655,1,1.226264999999998,0.9323157668113708,0.933168351650238,9.672154556028545e-05,0.93312007188797,0.9200000166893005,0.933168351650238,0.9331037998199463,0.933168351650238,0.0
122.60757410444,-12.96021903995,5727464336620897280,0.0123,0.0093,0.785,0.0174,2.384,-2.325,0.017,-0.529,0.012,31,1.672,,0.974,12.423294,12.535899,12.218127,0.317772,,-32.16178772175,122.60758470726,-12.96021669105,0.822948,0.22575391229296055,1,0.3177719999999997,0.9437656402587891,0.950312077999115,0.0004035702149849385,0.9499934315681458,0.9399999976158142,0.950073778629303,0.9498746991157532,0.950312077999115,0.0
122.63819307441,-12.95855480632,5727464439700112128,0.0137,0.0106,0.7669,0.0193,2.333,-2.302,0.02,-0.377,0.015,31,1.697,,0.998,11.962508,12.035335,11.826354,0.208981,25.82,-32.15261941717,122.63820357377,-12.95855312922,0.81859,0.2100705689307691,1,0.20898099999999964,0.952606201171875,0.9568299055099487,0.00027706337277777493,0.9567545056343079,0.9399999976158142,0.9568299055099487,0.9568299055099487,0.9568299055099487,0.0
122.66946133125,-12.95239903898,5727464512720953344,0.0116,0.0087,0.7637,0.0156,2.485,-2.436,0.016,-0.488,0.012,31,1.623,,0.998,13.566444,13.765007,13.236143,0.528864,,-32.13894041316,122.66947244275,-12.9523968692,0.8060200000000001,0.19820832271569663,1,0.5288640000000004,0.9572309255599976,0.9614751935005188,0.00040006841300055385,0.9612722396850586,0.9599999785423279,0.9614751935005188,0.961217999458313,0.9614751935005188,0.0
122.61285677451,-12.94320073007,5727464718879407616,0.0117,0.0093,0.7603,0.0166,2.47,-2.438,0.017,-0.394,0.013,31,1.657,,0.933,12.812003,12.94787,12.57939,0.368481,,-32.1440204251,122.61286789467,-12.94319897857,0.794072,0.19622347834978693,1,0.3684799999999999,0.9359866976737976,0.9622281789779663,0.002630040980875492,0.9613276720046997,0.9599999785423279,0.9622281789779663,0.9615986943244934,0.9622281789779663,0.0
122.64737863212,-12.93415317219,5727464787598864000,0.0545,0.0435,0.8114,0.0805,2.46,-2.394,0.08,-0.562,0.063,31,1.448,,0.97,17.113972,17.685465,16.381584,1.303881,,-32.12674578046,122.64738955133,-12.93415067515,0.841349,0.16781158639018343,1,1.3038810000000005,0.9719632863998413,0.9722321033477783,2.232733640994411e-05,0.9722265005111694,0.9599999785423279,0.9722321033477783,0.9722321033477783,0.9722321033477783,0.0
122.66356181184,-12.92723853304,5727464821958593280,0.0679,0.0563,0.8441,0.1029,2.278,-2.196,0.106,-0.604,0.086,31,1.42,,0.978,17.609743,18.319372,16.79646,1.522913,,-32.11605959066,122.66357182631,-12.92723584784,0.872265,0.1556600692804891,1,1.5229120000000016,0.9755814671516418,0.9760611057281494,1.9325914763612673e-05,0.9760593771934509,0.9599999785423279,0.9760611057281494,0.9760611057281494,0.9760611057281494,0.0
122.65071875752,-12.90886029272,5727464886376708224,0.0137,0.0106,0.7234,0.0194,2.307,-2.261,0.02,-0.46,0.015,31,1.614,,1.098,12.942436,13.156602,12.588158,0.568444,20.31,-32.10145334595,122.65072906634,-12.90885824645,0.755849,0.12532678428443092,1,0.5684439999999995,0.9776344895362854,0.9844158887863159,0.0003837575204670429,0.9842337369918823,0.9800000190734863,0.9844158887863159,0.9841910004615784,0.9844158887863159,0.0
122.57619319996,-12.95823559376,5727464959397595776,0.0139,0.0101,0.7392,0.0195,2.333,-2.292,0.02,-0.434,0.014,31,1.594,,0.936,14.244197,14.495871,13.840669,0.655202,33.92,-32.16760938603,122.57620365352,-12.95823366388,0.7815179999999999,0.24604357519107395,1,0.6552019999999992,0.915588915348053,0.9412585496902466,0.0012492138193920255,0.9411003589630127,0.9399999976158142,0.9412585496902466,0.9412585496902466,0.9412585496902466,0.0
122.55472613049,-12.94500615636,5727465234275507840,0.0577,0.045,0.8351,0.0923,2.399,-2.327,0.087,-0.584,0.064,31,1.394,,1.028,17.309492,18.089973,16.46302,1.626953,,-32.1601015285,122.55473674073,-12.94500356245,0.8645569999999999,0.24976172255989942,1,1.6269530000000003,0.9392042756080627,0.9395249485969543,2.803954339469783e-05,0.9395189881324768,0.9200000166893005,0.9395249485969543,0.9395249485969543,0.9395249485969543,0.0
122.57220515166,-12.90617147815,5727465818391043200,0.0644,0.0506,0.7885,0.0985,2.202,-2.168,0.1,-0.388,0.074,31,1.388,,1.023,17.506416,18.312817,16.627132,1.685684,,-32.11822122736,122.57221503596,-12.90616975473,0.817429,0.18412166373579755,1,1.6856849999999994,0.966630756855011,0.9666674137115479,7.582807484141085e-07,0.9666674137115479,0.9599999785423279,0.9666674137115479,0.9666674137115479,0.9666674137115479,0.0
122.59880917178,-12.8918589087,5727465887110501376,0.0103,0.0077,0.7466,0.0142,2.515,-2.453,0.016,-0.556,0.011,31,1.673,,0.898,12.136682,12.248432,11.93295,0.315482,40.18,-32.09781535354,122.59882035538,-12.89185643949,0.7886880000000001,0.1361940312589588,1,0.3154819999999994,0.9696327447891235,0.9816221594810486,0.0006079997983761132,0.9813771843910217,0.9800000190734863,0.9816221594810486,0.9813507795333862,0.9816221594810486,0.0
122.61966591158,-12.88353118969,5727465921470228480,0.01,0.0075,0.7712,0.0143,2.498,-2.458,0.015,-0.446,0.011,31,1.67,,0.893,12.359535,12.476638,12.150757,0.325881,,-32.08461425981,122.61967711648,-12.88352920779,0.80939,0.10341474863867477,1,0.325880999999999,0.9876540899276733,0.989362359046936,0.00025280535919591784,0.9892020225524902,0.9800000190734863,0.989362359046936,0.9891142845153809,0.989362359046936,0.0
122.59395009753,-12.87932662045,5727465955829976576,0.0243,0.0183,0.7637,0.0329,2.331,-2.282,0.037,-0.478,0.026,31,1.535,,0.986,15.608356,15.981985,15.074075,0.90791,,-32.08688869946,122.59396050018,-12.87932449686,0.8061670000000001,0.12860118159446618,1,0.9079099999999993,0.9830804467201233,0.9835977554321289,5.631843305309303e-05,0.9835624098777771,0.9800000190734863,0.9835977554321289,0.9835415482521057,0.9835977554321289,0.0
122.58769437479,-12.88559335908,5727465955829980800,0.0191,0.0137,0.8014,0.0248,2.275,-2.199,0.029,-0.581,0.02,31,1.688,,1.16,11.293373,11.376403,11.132298,0.244104,28.37,-32.09449396215,122.58770440196,-12.88559077508,0.846477,0.1429831609055726,1,0.24410499999999935,0.978426456451416,0.979763388633728,7.430902041960508e-05,0.9797542691230774,0.9599999785423279,0.979763388633728,0.979763388633728,0.979763388633728,0.0
122.6045630286,-12.87288841236,5727465990189708032,0.0272,0.0206,0.7478,0.0365,2.253,-2.209,0.043,-0.445,0.03,31,1.495,,1.088,15.657413,16.115396,15.029434,1.085962,,-32.07804297579,122.60457309982,-12.8728864335,0.78989,0.10835264157443375,1,1.0859620000000003,0.9852966070175171,0.9883283376693726,0.0002727049868553877,0.9882468581199646,0.9800000190734863,0.9883283376693726,0.9883283376693726,0.9883283376693726,0.0
122.46838302592,-12.97556903549,5727466196348227200,0.0552,0.0401,0.87,0.0839,2.394,-2.314,0.087,-0.616,0.059,31,1.433,,1.007,17.3805,18.015162,16.616787,1.398375,,-32.21092891046,122.46839357767,-12.97556629579,0.899098,0.38802584691508923,1,1.3983750000000015,0.8597373366355896,0.8602226376533508,5.0108141294913366e-05,0.8602088093757629,0.8600000143051147,0.8602226376533508,0.8602226376533508,0.8602226376533508,0.0
122.46284029311,-12.93393535247,5727466883542986496,0.0553,0.0389,0.7801,0.078,2.369,-2.317,0.087,-0.497,0.056,31,1.442,,0.987,17.32659,17.92092,16.567516,1.353403,,-32.17200513777,122.4628508569,-12.93393314495,0.809407,0.35816164220768393,1,1.3534039999999976,0.8794516324996948,0.8796072602272034,1.2765998690156266e-05,0.8796045184135437,0.8600000143051147,0.8796072602272034,0.8796072602272034,0.8796072602272034,0.0
122.35616366026,-12.93885907297,5727467467658584448,0.0627,0.0451,0.8551,0.092,2.248,-2.177,0.098,-0.558,0.064,31,1.412,,1.0,17.65212,18.345842,16.848465,1.497377,,-32.2029611057,122.35617358848,-12.93885659228,0.883053,0.5206011808407528,1,1.4973770000000002,0.7624375820159912,0.7625969648361206,7.476808150386205e-06,0.7625961899757385,0.7599999904632568,0.7625969648361206,0.7625969648361206,0.7625969648361206,0.0
122.42283444316,-12.93231522214,5727467673816985216,0.0645,0.0443,0.7555,0.0907,2.228,-2.168,0.102,-0.516,0.066,95,,1.4275,1.062,17.279911,17.185045,15.659773,1.525272,,-32.1802674027,122.42284432896,-12.9323129285,0.7843929999999999,0.41573043824712397,1,1.5252719999999993,0.8411514759063721,0.8412790894508362,4.958472345606424e-06,0.8412786722183228,0.8399999737739563,0.8412790894508362,0.8412790894508362,0.8412790894508362,0.0
122.52628882875,-12.92215788482,5727468257932490624,0.0103,0.0071,0.7692,0.0141,2.694,-2.642,0.015,-0.523,0.01,31,1.651,,0.922,12.346078,12.491462,12.093021,0.39844,,-32.1449993243,122.52630087829,-12.92215556246,0.805176,0.25958246898554826,1,0.39844100000000005,0.9348370432853699,0.9348370432853699,0.0,0.9348370432853699,0.9200000166893005,0.9348370432853699,0.9348370432853699,0.9348370432853699,0.0
122.51133771842,-12.88613270446,5727468704609085184,0.0123,0.0088,0.7553,0.0177,2.475,-2.37,0.019,-0.71,0.012,31,1.598,,1.056,13.984672,14.227108,13.592886,0.634222,30.84,-32.11382146344,122.5113485256,-12.88612954749,0.797535,0.253651631863785,1,0.6342219999999994,0.9262341260910034,0.9376869201660156,0.0009707488352432847,0.9373829960823059,0.9200000166893005,0.9376869201660156,0.937506914138794,0.9376869201660156,0.0
122.60024430568,-12.86221990868,5727468945127206656,0.0152,0.0113,0.7664,0.0208,2.396,-2.355,0.024,-0.44,0.016,31,1.704,,0.984,11.443319,11.504581,11.321561,0.183021,26.5,-32.06878626529,122.60025504062,-12.8622179527,0.8165089999999999,0.10497541259523019,1,0.18301999999999907,0.9882813096046448,0.9890406727790833,9.612061694497243e-05,0.9890125393867493,0.9800000190734863,0.9890406727790833,0.9890406727790833,0.9890406727790833,0.0
122.57321481477,-12.87096081329,5727468979486960768,0.0194,0.0141,0.762,0.0261,2.388,-2.323,0.031,-0.55,0.02,31,1.557,,0.998,15.058436,15.383506,14.573159,0.810347,,-32.08390545469,122.57322540749,-12.87095837002,0.8043710000000001,0.15091331919628914,1,0.8103470000000002,0.9768089652061462,0.9774825572967529,9.482137102168053e-05,0.9773904085159302,0.9599999785423279,0.9774182438850403,0.9773446917533875,0.9774569869041443,0.0
122.54776525253,-12.87559505701,5727469048206451456,0.0118,0.0084,0.7623,0.0163,2.302,-2.219,0.017,-0.612,0.011,31,1.612,,0.961,13.676517,13.893683,13.318295,0.575388,37.22,-32.09465838338,122.54777537003,-12.87559233565,0.804547,0.19206744384345947,1,0.5753879999999985,0.9608258008956909,0.9637822508811951,0.00019463962235022336,0.9636703133583069,0.9599999785423279,0.9637822508811951,0.9636183381080627,0.9637822508811951,0.0
122.534219131,-12.8726600577,5727469048206455808,0.0116,0.0083,0.7832,0.0158,2.401,-2.334,0.017,-0.562,0.011,31,1.687,,0.936,12.15229,12.23878,11.993214,0.245566,24.32,-32.09515381203,122.53422977221,-12.87265756011,0.826574,0.21120081398517537,1,0.24556600000000017,0.9497861862182617,0.9563744068145752,0.0004325972986407578,0.9560846090316772,0.9399999976158142,0.9562051892280579,0.9559613466262817,0.9563744068145752,0.0
122.55763812011,-12.85810561548,5727469185645395072,0.0407,0.0323,0.78,0.0593,2.408,-2.354,0.059,-0.51,0.046,31,1.472,,0.981,16.79565,17.313463,16.126078,1.187386,,-32.0753047507,122.55764884965,-12.85810334886,0.811052,0.16795904784776283,1,1.187384999999999,0.9718521237373352,0.9721839427947998,4.2272324208170176e-05,0.9721684455871582,0.9599999785423279,0.9721839427947998,0.9721839427947998,0.9721839427947998,0.0
122.57592717418,-12.84823601025,5727469220005119872,0.0335,0.0278,0.8084,0.0496,2.575,-2.48,0.048,-0.695,0.039,31,1.495,,0.945,16.378468,16.844193,15.753741,1.090451,,-32.06125008701,122.57593847871,-12.8482329196,0.840789,0.13546109795302824,1,1.0904520000000009,0.9796040058135986,0.9818176031112671,0.00014992235810495913,0.9817780256271362,0.9800000190734863,0.9818176031112671,0.9818176031112671,0.9818176031112671,0.0
122.56325281369,-12.84475410044,5727469288724601600,0.0092,0.0068,0.7834,0.0127,2.321,-2.271,0.013,-0.477,0.01,31,1.479,,0.882,10.41784,10.92586,9.753912,1.171948,29.12,-32.06100341966,122.56326316797,-12.84475198178,0.809932,0.1550034419428865,1,1.1719480000000004,0.976260244846344,0.976260244846344,1.1102230246251565e-16,0.976260244846344,0.9599999785423279,0.976260244846344,0.976260244846344,0.976260244846344,0.0
122.48576093987,-12.87409104618,5727469426163599360,0.0415,0.0315,0.7956,0.061,2.419,-2.386,0.059,-0.402,0.042,31,1.467,,1.02,16.878763,17.413345,16.199005,1.21434,,-32.10846049009,122.48577181641,-12.87408926047,0.8263739999999999,0.2877370320249818,1,1.21434,0.9203577041625977,0.9205420613288879,1.6262451026705094e-05,0.9205389618873596,0.9200000166893005,0.9205420613288879,0.9205420613288879,0.9205420613288879,0.0
122.49173739108,-12.86587839841,5727469529242809216,0.0227,0.0171,0.7786,0.0327,2.319,-2.267,0.031,-0.488,0.023,31,1.534,,0.994,15.660456,16.03084,15.124482,0.906358,,-32.09904381392,122.49174772691,-12.86587623105,0.8210869999999999,0.27533929506686,1,0.9063580000000009,0.9253901243209839,0.9269906878471375,0.00010148313594982028,0.9269428849220276,0.9200000166893005,0.9269906878471375,0.9269297122955322,0.9269906878471375,0.0
122.50027191017,-12.85340326608,5727469563602808192,0.0431,0.0339,0.8543,0.0626,2.423,-2.335,0.062,-0.645,0.048,31,1.462,,0.982,16.941675,17.492067,16.250076,1.241991,,-32.08487328478,122.50028255524,-12.85340039788,0.884853,0.2583350074350491,1,1.2419909999999987,0.9341647624969482,0.9354411959648132,0.00013305262837093323,0.9353775978088379,0.9200000166893005,0.9354411959648132,0.935365617275238,0.9354411959648132,0.0
122.47961222811,-12.85850664939,5727469731099755008,0.0103,0.0075,0.784,0.014,2.274,-2.23,0.014,-0.447,0.01,31,1.684,,0.886,12.262011,12.353664,12.095734,0.257931,,-32.0948914363,122.47962239435,-12.85850466473,0.8246950000000001,0.2927347125770769,1,0.25793,0.9158059358596802,0.9178754091262817,0.0002212637773482129,0.9177606105804443,0.8999999761581421,0.9178754091262817,0.9176991581916809,0.9178754091262817,0.0
122.49199288472,-12.84280150608,5727469769760971136,0.0112,0.0082,0.7572,0.0153,2.302,-2.198,0.015,-0.685,0.011,31,1.606,,1.057,13.863813,14.088473,13.492175,0.596298,34.34,-32.07665009458,122.4920029035,-12.84279846359,0.799474,0.2701602847994999,1,0.5962980000000009,0.9255097508430481,0.9296132922172546,0.0002226071956101805,0.9295632243156433,0.9200000166893005,0.9296132922172546,0.9296132922172546,0.9296132922172546,0.0
122.49125930136,-12.84406649124,5727469769760971776,0.0135,0.0102,0.7671,0.0189,2.37,-2.277,0.019,-0.659,0.014,31,1.563,,1.037,14.463449,14.771982,13.985135,0.786847,23.49,-32.07805456086,122.49126968128,-12.84406356302,0.809194,0.2714720649898408,1,0.7868469999999999,0.9282398223876953,0.9289530515670776,6.639265484409407e-05,0.928918719291687,0.9200000166893005,0.9289530515670776,0.9289065599441528,0.9289530515670776,0.0
122.49057540525,-12.82009885691,5727470246496500480,0.0676,0.0534,0.8063,0.0962,2.522,-2.44,0.094,-0.635,0.073,31,1.416,,1.086,17.63275,18.338177,16.83344,1.504736,,-32.05502943994,122.49058652909,-12.82009603412,0.8343510000000001,0.2730620910935108,1,1.5047370000000022,0.9278925061225891,0.9281491041183472,1.0970079529215582e-05,0.9281482100486755,0.9200000166893005,0.9281491041183472,0.9281491041183472,0.9281491041183472,0.0
122.51526519072,-12.81078435232,5727470353876505472,0.0103,0.0077,0.7662,0.014,2.323,-2.261,0.015,-0.535,0.01,31,1.667,,0.935,12.556377,12.67531,12.346898,0.328412,,-32.03994499283,122.51527549483,-12.81078197525,0.802643,0.23516397390237917,1,0.32841200000000015,0.942022442817688,0.9461992383003235,0.00033891305793076754,0.9460058212280273,0.9399999976158142,0.9461992383003235,0.9459241032600403,0.9461992383003235,0.0
122.31788465033,-12.93061578461,5727473411893332224,0.0302,0.0222,0.7202,0.0433,2.297,-2.17,0.043,-0.752,0.03,31,1.495,,1.034,16.279053,16.742788,15.656022,1.086766,,-32.20436386563,122.3178945464,-12.93061244371,0.7528379999999999,0.575574751693101,1,1.0867660000000008,0.716380774974823,0.7179995775222778,0.00010017860768130049,0.7179785370826721,0.699999988079071,0.7179995775222778,0.7179995775222778,0.7179995775222778,0.0
122.31845719008,-12.93195920469,5727473411893332480,0.0232,0.0172,0.7845,0.0336,2.216,-2.145,0.034,-0.559,0.023,31,1.524,,1.009,15.819568,16.216742,15.258621,0.95812,,-32.20552391936,122.3184669696,-12.93195672054,0.8269679999999999,0.5753117147438077,1,0.9581210000000002,0.7132693529129028,0.7182169556617737,0.0005370575818233192,0.7178693413734436,0.699999988079071,0.7180790901184082,0.7177470922470093,0.7182169556617737,0.0
122.3903991759,-12.84858507201,5727480180761741440,0.0197,0.0147,0.8067,0.027,2.322,-2.23,0.027,-0.649,0.02,31,1.547,,0.995,15.342477,15.685536,14.833987,0.851549,,-32.10719491746,122.39040934123,-12.8485821886,0.849128,0.43552551150422264,1,0.8515490000000003,0.824684202671051,0.8272217512130737,0.0002702452184166759,0.8270772695541382,0.8199999928474426,0.8271744847297668,0.8270488381385803,0.8272217512130737,0.0
122.45541144578,-12.82738298624,5727481589510981504,0.0212,0.0153,0.7544,0.0287,2.271,-2.17,0.03,-0.67,0.021,31,1.542,,0.991,15.46118,15.8145,14.940557,0.873943,,-32.07071901,122.45542133753,-12.82738001033,0.7968529999999999,0.32940136945919196,1,0.8739430000000006,0.8951513767242432,0.8971741795539856,0.00029894826002418995,0.8970389366149902,0.8799999952316284,0.8971741795539856,0.8970562219619751,0.8971741795539856,0.0
122.41082107551,-12.84249027517,5727481692590218496,0.0094,0.0068,0.7802,0.0123,2.583,-2.561,0.013,-0.34,0.009,31,1.631,,0.978,13.278346,13.459373,12.969495,0.489878,,-32.09628637788,122.41083274917,-12.84248876347,0.822484,0.40191543129354806,1,0.48987799999999915,0.7617494463920593,0.8508358597755432,0.0077917068265378475,0.8497620224952698,0.8399999737739563,0.8508358597755432,0.8508358597755432,0.8508358597755432,0.0
122.42775972292,-12.82646714059,5727481726949945984,0.0145,0.0112,0.7718,0.02,2.307,-2.275,0.02,-0.387,0.015,31,1.578,,1.07,14.5516,14.832049,14.107423,0.724627,27.89,-32.07662215692,122.42777009195,-12.8264654213,0.8141170000000001,0.37436341652037386,1,0.7246259999999989,0.8632416725158691,0.8692296147346497,0.00028371126973070204,0.8692010641098022,0.8600000143051147,0.8692296147346497,0.8692296147346497,0.8692296147346497,0.0
122.5155096147,-12.79097296863,5727482139267049984,0.0257,0.0201,0.79,0.0361,2.349,-2.287,0.037,-0.538,0.028,31,1.524,,0.936,15.848731,16.239351,15.295435,0.943916,,-32.02071394813,122.51552003715,-12.79097057687,0.8325140000000001,0.24242037018669602,1,0.9439159999999998,0.9410736560821533,0.9429258704185486,0.00018091354286298156,0.942780613899231,0.9399999976158142,0.9428406953811646,0.942744791507721,0.9428873062133789,0.0
122.43092779637,-12.76873619545,5727483170058940032,0.0158,0.0119,0.7407,0.0226,2.409,-2.352,0.022,-0.518,0.016,31,1.566,,1.044,14.855166,15.160127,14.389942,0.770185,,-32.0199718309,122.43093851642,-12.76873389385,0.7830630000000001,0.384742928075732,1,0.7701849999999997,0.861619770526886,0.8624077439308167,5.882808181922883e-05,0.862379789352417,0.8600000143051147,0.8624077439308167,0.8623695969581604,0.8624077439308167,0.0
122.29555432437,-12.79456517203,5727484269570056064,0.0217,0.017,0.7535,0.0316,2.297,-2.224,0.032,-0.575,0.023,31,1.53,,1.027,15.677464,16.058376,15.132662,0.925714,,-32.07813701714,122.29556446129,-12.79456261477,0.79596,0.5926864771404146,1,0.9257139999999993,0.7016296982765198,0.7037885785102844,0.00025926416856236756,0.7036057114601135,0.699999988079071,0.7036938667297363,0.7035729885101318,0.7037547826766968,0.0
122.34259183899,-12.77388291279,5727485815758247680,0.0127,0.0096,0.7367,0.0187,2.293,-2.178,0.018,-0.719,0.012,31,1.587,,0.974,14.330629,14.592738,13.912644,0.680094,37.4,-32.0466055126,122.342601763,-12.7738797191,0.779003,0.522309054988441,1,0.6800940000000004,0.7602011561393738,0.7612398862838745,0.0001039410344674252,0.7612191438674927,0.7599999904632568,0.7612398862838745,0.7612398862838745,0.7612398862838745,0.0
122.35367844607,-12.74004318555,5727486228075088384,0.0237,0.0172,0.7017,0.0348,2.386,-2.306,0.035,-0.612,0.023,31,1.534,,1.081,15.579764,15.956346,15.040523,0.915823,,-32.01113494359,122.35368895488,-12.74004046704,0.744151,0.5188202280410897,1,0.9158229999999996,0.7616663575172424,0.764009952545166,0.00016353772662114352,0.7638967633247375,0.7599999904632568,0.7639389634132385,0.7638632655143738,0.763983964920044,0.0
122.40028145933,-12.72539415386,5727486399873744256,0.0094,0.0072,0.734,0.0134,2.396,-2.336,0.013,-0.535,0.009,31,1.646,,0.927,13.043015,13.200501,12.777927,0.422573,,-31.98553825089,122.40029210296,-12.72539177827,0.773559,0.4563262896112849,1,0.4225739999999991,0.8084327578544617,0.8120172619819641,0.00022896959853824228,0.811757504940033,0.800000011920929,0.8118136525154114,0.8116664886474609,0.8119027018547058,0.0
122.41173541961,-12.71369831228,5727486537312685184,0.0213,0.0163,0.7241,0.0306,2.327,-2.261,0.03,-0.55,0.021,31,1.501,,0.937,15.478137,15.923953,14.867076,1.056877,,-31.97140989486,122.41174572076,-12.71369586945,0.7661519999999999,0.4476913474511003,1,1.0568769999999983,0.8169677257537842,0.8183807730674744,0.0001859788317233324,0.8182559609413147,0.800000011920929,0.8183255791664124,0.818209707736969,0.8183807730674744,0.0
122.70542921577,-12.92922242084,5727488049141709824,0.0131,0.0098,0.7306,0.0173,2.459,-2.403,0.019,-0.526,0.014,31,1.602,,0.962,14.037163,14.274371,13.653403,0.620968,33.68,-32.10763007627,122.70544017151,-12.92922008214,0.772912,0.17642306632188703,1,0.6209679999999995,0.966380774974823,0.9693542718887329,0.00041778371087275445,0.9691659212112427,0.9599999785423279,0.9693542718887329,0.9691827893257141,0.9693542718887329,0.0
122.68439817602,-12.9187398361,5727488083501456384,0.0485,0.0399,0.8081,0.0728,2.303,-2.26,0.075,-0.446,0.061,31,1.465,,1.054,16.969875,17.510996,16.278635,1.232361,,-32.10268984353,122.68440848108,-12.91873785541,0.8386060000000001,0.1476020950262316,1,1.2323609999999974,0.9782256484031677,0.9784492254257202,2.2903612261870876e-05,0.9784435033798218,0.9599999785423279,0.9784492254257202,0.9784492254257202,0.9784492254257202,0.0
