RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,cluster
122.60414179968,-14.59847313521,5724855337266777984,0.0088,0.0073,0.7331,0.0132,2.437,-0.406,0.012,-2.403,0.01,31,1.581,,1.002,13.21929,13.493961,12.785995,0.707967,24.38,-33.74653396529,122.60414366442,-14.59846245544,0.774382,3
122.63025365862,-14.59289420422,5724855405982255616,0.282,0.2305,0.8777,0.4691,0.477,-0.424,0.378,0.22,0.301,95,,1.3152,0.933,19.846918,20.699991,19.084164,1.615828,,-33.73462821935,122.63025560439,-14.59289517998,0.860112,3
122.72272361237,-14.59104177635,5724855955744097920,0.3373,0.2807,0.776,0.5666,0.799,-0.461,0.45,-0.652,0.395,95,,1.4108,0.995,19.966719,20.560827,19.384365,1.176462,,-33.70973268893,122.72272573022,-14.59103887768,0.771476,3
122.70426883824,-14.56391311487,5724856295041893760,0.1041,0.0882,0.6812,0.172,2.459,-2.42,0.152,-0.437,0.117,31,1.356,,1.002,18.404556,19.398813,17.510607,1.888206,,-33.68814040472,122.70427995072,-14.5639111723,0.705769,3
122.755298903,-14.54930913195,5724856574215664256,0.4901,0.4171,0.8426,0.9168,2.829,-2.608,0.697,-1.096,0.595,95,,1.5004,1.058,20.343693,21.102087,19.3449,1.757187,,-33.66126792707,122.75531087999,-14.54930426045,0.857541,3
122.87230890775,-14.62817816369,5724857982967424128,0.0218,0.0177,0.6701,0.0338,3.244,-3.243,0.032,-0.055,0.023,31,1.549,,0.986,15.531761,15.877032,15.024385,0.852648,,-33.70810993667,122.87232380553,-14.62817792104,0.712419,3
122.90292872286,-14.53798141259,5724859013755562624,0.4283,0.3703,0.7006,0.6995,1.921,-0.37,0.611,-1.885,0.539,95,,1.5086,1.015,20.157627,20.074108,19.475052,0.599056,,-33.61331319497,122.90293042192,-14.53797303362,0.715033,3
122.81900258079,-14.58349847819,5724859082480198912,0.2495,0.2068,0.8447,0.4241,1.839,-1.608,0.337,-0.894,0.276,95,,1.3718,0.948,19.62482,20.052204,19.067959,0.984245,,-33.67833429314,122.81900996328,-14.58349450441,0.844276,3
122.85452297358,-14.55773624137,5724859249979402240,0.7095,0.5137,0.854,1.3355,0.81,-0.763,1.374,0.272,0.898,95,,1.5709,0.956,20.552423,20.75047,19.982061,0.768408,,-33.64454324336,122.85452647817,-14.55773745125,0.8852909999999999,3
122.84393081086,-14.53884055163,5724859529155273344,0.0588,0.0475,0.7681,0.0958,2.375,-0.621,0.086,-2.292,0.065,31,1.406,,1.005,17.504618,18.236631,16.686762,1.54987,,-33.62895015645,122.84393366335,-14.53883036562,0.79674,3
122.86751544828,-14.53860613008,5724859632234473088,0.0127,0.0103,0.7734,0.0195,4.307,-4.304,0.018,-0.156,0.014,31,1.58,,0.992,14.241406,14.515499,13.806183,0.709316,55.8,-33.62280702247,122.86753521127,-14.5386054353,0.8153,3
122.94664497532,-14.51901186222,5724860486930046976,0.0782,0.0667,0.8489,0.1213,3.687,-3.546,0.115,-1.009,0.089,31,1.381,,0.967,18.04022,18.892483,17.167135,1.725348,,-33.58400917359,122.94666125501,-14.51900737564,0.875092,3
122.92247645567,-14.52037745332,5724860521289781760,0.1063,0.0918,0.7206,0.1693,1.413,-1.412,0.155,-0.008,0.131,31,1.362,,1.02,18.422316,19.33027,17.501755,1.828516,,-33.59140189128,122.92248294055,-14.52037741861,0.744984,3
122.95010687955,-14.45447118216,5724861899977122688,0.0452,0.0365,0.7244,0.0661,2.424,-2.413,0.068,-0.239,0.051,31,1.468,,1.01,16.946455,17.482578,16.26321,1.219368,,-33.52081103345,122.9501179533,-14.45447012163,0.754908,3
122.97998147989,-14.43549283613,5724862071773202944,0.3954,0.3544,0.8449,0.6136,0.743,-0.646,0.532,-0.369,0.502,95,,1.3238,0.98,20.069105,20.936975,19.109058,1.827917,,-33.49497350512,122.97998444338,-14.43549119821,0.82206,3
122.94138587251,-14.4311216439,5724862209212689536,0.6334,0.5582,0.8927,0.9408,2.2,-2.029,0.93,-0.851,0.848,95,,1.4018,1.057,20.583422,21.410902,19.612183,1.798719,,-33.5004522912,122.94139518208,-14.43111786283,0.8900180000000001,3
122.96278454587,-14.41916189397,5724862277935844096,0.4695,0.3399,0.8808,0.6069,1.492,-1.266,0.622,-0.789,0.478,95,,1.4843,0.964,20.173616,21.004463,19.252031,1.752432,,-33.48352534935,122.96279035627,-14.41915838574,0.890857,3
122.96769179233,-14.41240945504,5724862277935944960,0.5458,0.4273,0.7036,0.7778,1.892,-1.886,0.756,-0.149,0.612,95,,1.3595,0.994,20.369389,21.288658,19.394438,1.89422,,-33.47577089801,122.96770044845,-14.41240879294,0.690011,3
122.82398674083,-14.48680686196,5724863029551695104,0.3348,0.2428,0.7314,0.5169,3.955,-3.576,0.453,-1.689,0.317,95,,1.2648,1.039,19.769299,21.045847,18.970118,2.075729,,-33.58369134903,122.82400315481,-14.48679935528,0.709283,3
122.73757465553,-14.47485836799,5724863892841550208,0.0181,0.014,0.6367,0.029,4.33,-4.327,0.028,0.15,0.019,31,1.567,,0.975,14.920625,15.22377,14.45026,0.77351,,-33.59377985375,122.73759451749,-14.47485903597,0.6788590000000001,3
122.77802907889,-14.46938563044,5724864025983190400,0.4023,0.31,0.735,0.5666,2.26,-1.259,0.54,-1.877,0.457,95,,1.4246,1.043,20.03018,20.87878,19.222393,1.656387,,-33.5783725538,122.77803485921,-14.46937729012,0.732549,3
122.79591923386,-14.46428075116,5724864060342938112,0.3625,0.2585,0.7784,0.4712,1.421,-1.341,0.465,-0.47,0.342,95,,1.5277,1.015,19.952597,20.734638,19.259125,1.475513,,-33.56896269071,122.7959253891,-14.46427866401,0.794547,3
122.79931053077,-14.43191365082,5724864270798632064,0.2793,0.207,0.7949,0.4252,0.668,-0.598,0.399,-0.297,0.265,31,1.551,,1.039,19.70572,20.086279,19.216768,0.869511,,-33.53684702461,122.79931327553,-14.43191233041,0.8110050000000001,3
122.78404135385,-14.42302169851,5724864442597328000,0.101,0.0826,0.7082,0.1514,2.555,-2.531,0.145,-0.349,0.115,31,1.325,,1.023,18.270243,19.38803,17.256823,2.131206,,-33.53207901826,122.78405296945,-14.42302014733,0.7343040000000001,3
122.92343298564,-14.42407566264,5724865159854641408,0.0383,0.0294,0.6405,0.0547,3.359,-2.645,0.057,-2.071,0.041,31,1.523,,1.0,16.575487,16.97765,16.01772,0.95993,,-33.49815620942,122.92344512455,-14.42406645963,0.6725559999999999,3
122.86185596272,-14.35923126118,5724866534244296448,0.1414,0.1201,0.6771,0.2196,1.68,-1.544,0.204,-0.662,0.169,31,1.293,,0.991,18.925404,20.374727,17.8163,2.558428,,-33.45097057079,122.8618630457,-14.35922831715,0.6987030000000001,3
122.85764412576,-14.35673253467,5724866538541321216,0.1298,0.1133,0.7049,0.2029,0.85,-0.848,0.183,0.069,0.16,31,1.453,,1.007,18.74661,19.379366,18.053556,1.32581,,-33.44961234825,122.85764801483,-14.3567328398,0.72758,3
122.57186722351,-14.56820994187,5724867363175211008,0.0493,0.0368,0.6779,0.0748,2.216,-2.093,0.071,-0.729,0.051,31,1.479,,1.023,17.156067,17.66123,16.501295,1.159935,,-33.72533907234,122.57187683303,-14.56820670126,0.707974,3
122.58237046153,-14.56809452344,5724867466252765568,0.5004,0.3006,0.8677,0.7477,3.254,-3.113,0.67,0.949,0.453,95,,1.488,0.976,20.296124,20.447853,19.829708,0.618145,,-33.72260981356,122.58238475616,-14.56809873981,0.879746,3
122.55027227577,-14.5333020489,5724867805554299904,0.0731,0.0535,0.8232,0.1113,1.412,-1.278,0.11,-0.6,0.075,31,1.423,,1.004,17.873066,18.51754,17.090725,1.426815,,-33.69698641365,122.55027814187,-14.53329938222,0.850028,3
122.48040483907,-14.58404910822,5724867878573255296,0.0164,0.0116,0.7383,0.0236,2.262,-2.01,0.024,-1.038,0.016,95,,1.5484,1.029,14.908524,15.238518,14.410579,0.827939,,-33.76341342413,122.48041406816,-14.58404449319,0.777625,3
122.4850942714,-14.57934490811,5724867912931630720,0.0478,0.0334,0.8612,0.0722,3.235,-2.503,0.07,-2.05,0.046,31,1.392,,1.028,17.096401,17.896912,16.23694,1.659971,,-33.75770101265,122.48510576484,-14.57933579621,0.8912089999999999,3
122.43714174323,-14.55923207122,5724868217871120128,0.0762,0.0566,0.6817,0.1137,2.218,-2.125,0.118,-0.637,0.076,31,1.378,,0.957,18.034191,18.906792,17.149698,1.757093,,-33.75018004557,122.43715149891,-14.55922923909,0.707965,3
122.44370918233,-14.55598942018,5724868217871125760,0.0921,0.0719,0.7662,0.1492,2.699,-2.587,0.145,-0.77,0.096,31,1.366,,1.0,18.337267,19.19522,17.40547,1.789751,,-33.74541475827,122.44372106093,-14.55598599731,0.791015,3
122.47259682626,-14.5350975852,5724868359607647360,0.014,0.0112,0.8502,0.0211,1.436,-1.336,0.021,-0.526,0.015,31,1.566,,1.068,14.583049,14.888692,14.114921,0.773771,47.43,-33.71804529338,122.4726029614,-14.53509524865,0.8921209999999999,3
122.46598246965,-14.52516724053,5724868393967385856,0.0303,0.0246,0.8284,0.0458,2.489,-1.951,0.044,-1.545,0.033,31,1.457,,1.015,16.397665,16.967243,15.689326,1.277917,,-33.7100914984,122.4659914278,-14.52516037554,0.860257,3
122.54206043935,-14.52972353831,5724868561468549504,0.2316,0.1733,0.8654,0.3697,1.126,-0.773,0.339,-0.819,0.238,95,,1.4334,1.001,19.591978,20.338495,18.812792,1.525703,,-33.69557289336,122.54206398625,-14.52971989783,0.872281,3
122.6215680519,-14.53342388058,5724869012442626176,0.0113,0.0089,0.729,0.0164,3.163,-2.942,0.016,-1.161,0.012,31,1.624,,0.931,12.953697,13.149324,12.629932,0.519392,5.97,-33.67933535734,122.62158156035,-14.53341871889,0.762384,3
122.5908860633,-14.52478423658,5724869248663325696,0.2155,0.1476,0.8345,0.3245,2.387,-2.079,0.306,-1.173,0.212,95,,1.3098,1.031,19.1948,20.254246,18.242743,2.011503,,-33.67863756969,122.59089560939,-14.52477902263,0.848561,3
122.54434407151,-14.49682637523,5724870146310037248,0.086,0.0349,0.6756,0.078,4.062,-3.31,0.153,-2.356,0.07,95,,1.5175,0.937,16.871315,,,,,-33.66321343771,122.54435926498,-14.49681590599,0.699936,3
122.62168166245,-14.41382232254,5724871069729664128,0.0506,0.0384,0.7156,0.0763,2.58,-0.377,0.068,-2.553,0.051,31,1.476,,1.067,17.175442,17.689747,16.511524,1.178223,,-33.56373916074,122.62168339251,-14.41381097687,0.745595,3
122.4305429031,-14.52774130709,5724871275887887104,0.079,0.0611,0.8551,0.1223,3.47,-3.132,0.111,-1.493,0.082,31,1.351,,1.03,18.086184,19.041145,17.136314,1.904831,,-33.72138174032,122.43055728329,-14.527734673,0.881608,3
122.47383287738,-14.48151667959,5724871825643780864,0.2237,0.1795,0.784,0.3709,1.724,-1.624,0.308,-0.578,0.237,95,,1.4314,1.081,19.529398,20.62329,18.555859,2.06743,,-33.66595243021,122.47384033362,-14.481514111,0.791931,3
122.47867203904,-14.46419383518,5724872139180683392,0.4168,0.3275,0.6765,0.7419,1.557,-0.733,0.6,-1.374,0.49,95,,1.4901,0.927,20.3239,20.4592,19.414925,1.044275,,-33.64800727063,122.47867540343,-14.46418772966,0.689242,3
122.451895215,-14.42196257899,5724873062594476544,0.326,0.2601,0.8257,0.5757,1.134,-1.103,0.456,0.261,0.352,95,,1.3352,1.07,19.965588,20.346375,19.095837,1.250538,,-33.61383805679,122.45190027705,-14.42196373909,0.806651,3
122.50655191516,-14.44309526409,5724873685367065088,0.2654,0.2232,0.9099,0.3923,2.038,-1.655,0.355,-1.19,0.288,95,,1.2919,1.004,19.654871,20.832699,18.57018,2.262518,,-33.62068655309,122.50655951049,-14.44308997736,0.8987080000000001,3
122.572932558,-14.41656237585,5724873960240921344,0.2848,0.2265,0.8697,0.4572,2.136,-2.103,0.39,0.372,0.305,95,,1.3129,1.021,19.848438,20.882814,18.784945,2.09787,,-33.57853033647,122.57294220954,-14.41656402745,0.8516980000000001,3
122.44945629021,-14.38757767802,5724874853598177408,0.0209,0.0169,0.777,0.0305,1.256,-1.128,0.028,-0.552,0.022,31,1.522,,1.048,15.416985,15.812268,14.852712,0.959557,,-33.58120649917,122.44946146548,-14.38757522604,0.8189730000000001,3
122.68897948888,-14.4061405604,5724876090548672640,0.0104,0.0084,0.8115,0.0154,4.238,-3.633,0.014,-2.183,0.011,31,1.575,,0.925,13.585272,13.870919,13.140294,0.730625,50.15,-33.5395296434,122.68899615787,-14.40613085646,0.852962,3
122.77351272366,-14.40577038547,5724876296707064832,0.0298,0.0255,0.7339,0.0467,1.979,-0.557,0.042,-1.899,0.034,31,1.483,,1.039,16.190722,16.684837,15.535657,1.14918,,-33.51804751192,122.77351528003,-14.40576194634,0.766546,3
122.73544476849,-14.39856960974,5724876434146031872,0.1416,0.1248,0.8696,0.2067,1.066,-1.018,0.195,0.317,0.172,31,1.432,,1.038,18.83433,19.42327,18.114037,1.309233,,-33.52060893231,122.73544943815,-14.39857101916,0.89178,3
122.64614724338,-14.37098583114,5724877190056222464,0.1873,0.1384,0.815,0.2909,2.102,-0.55,0.274,-2.029,0.185,95,,1.4064,1.043,19.259403,20.151205,18.397411,1.753794,,-33.51624674577,122.64614976737,-14.37097681308,0.8276039999999999,3
122.77297510173,-14.38013218359,5724877842895284096,0.2598,0.2228,0.7844,0.3868,1.822,-0.923,0.362,-1.571,0.279,31,1.436,,1.028,19.752005,20.456644,19.070995,1.385649,,-33.49341336745,122.77297933675,-14.38012520276,0.795369,3
122.7639858371,-14.36461426633,5724878049053714048,0.0087,0.0071,0.6741,0.0132,3.791,-3.787,0.012,-0.158,0.009,31,1.617,,1.002,13.096931,13.304965,12.748673,0.556292,,-33.48066931194,122.76400321367,-14.3646135625,0.715665,3
122.76615489406,-14.34407649159,5724878255213092736,0.3332,0.1761,0.8623,0.366,1.837,-1.256,0.542,1.34,0.296,95,,1.6572,1.083,18.78412,17.828117,17.064528,0.76359,,-33.46028494016,122.76616065632,-14.34408244769,0.875447,3
122.80533889353,-14.30410678999,5724878804963707136,0.2627,0.2251,0.7764,0.4013,1.729,-1.723,0.382,0.144,0.3,31,1.473,,0.972,19.744507,20.268744,19.057251,1.211493,,-33.4118701333,122.80534679504,-14.30410742897,0.788984,3
122.75366993658,-14.33713449647,5724878908047170048,0.1233,0.1018,0.6579,0.1913,3.094,-2.792,0.174,-1.333,0.135,31,1.412,,0.949,18.756304,19.399645,17.988617,1.411028,,-33.45669870913,122.75368274473,-14.33712857018,0.6803950000000001,3
122.79428800951,-14.28275239678,5724879625305432448,0.1887,0.156,0.8154,0.2858,3.329,-2.208,0.268,-2.491,0.197,31,1.326,,1.051,19.272858,20.263847,18.217009,2.046839,,-33.39400342334,122.794298138,-14.28274132754,0.83113,3
122.61438270157,-14.39069460459,5724879968901950464,0.1361,0.1058,0.6731,0.2076,3.363,-3.299,0.19,-0.651,0.139,95,,1.3358,1.058,18.751604,19.334429,17.855564,1.478865,,-33.54320896034,122.6143978409,-14.39069171326,0.698034,3
122.61038076604,-14.37573044212,5724880076277023232,1.7374,1.1126,0.8035,2.2694,2.844,-2.844,2.972,-0.022,1.762,95,,1.4306,1.08,20.858372,21.363176,19.931173,1.432003,,-33.52974523701,122.61039381633,-14.37573034275,0.809346,3
122.59249664239,-14.36955572257,5724880248077042176,0.0257,0.0199,0.6777,0.0402,1.885,-1.836,0.035,-0.428,0.026,31,1.513,,1.037,15.958509,16.375744,15.364115,1.011629,,-33.52823215572,122.59250506641,-14.36955381859,0.7172529999999999,3
122.6163654822,-14.31696327454,5724880866552311680,0.032,0.0249,0.7767,0.0488,0.769,-0.741,0.044,0.207,0.033,31,1.473,,0.982,16.405241,16.920616,15.732435,1.188181,,-33.47146283237,122.61636888211,-14.31696419263,0.808696,3
122.57785261293,-14.34492793599,5724881107070500608,0.2575,0.1942,0.7322,0.4468,2.44,-2.41,0.381,-0.381,0.257,95,,1.5042,0.967,19.751764,20.392117,18.993614,1.398502,,-33.50807656974,122.57786366787,-14.34492624219,0.745297,3
122.71654051959,-14.27262657785,5724882408443585152,0.0999,0.0821,0.7806,0.1427,0.926,-0.652,0.141,-0.657,0.113,31,1.403,,0.999,18.393929,19.148134,17.568144,1.57999,,-33.40364334662,122.7165435091,-14.27262365588,0.804867,3
122.71674518824,-14.23930139641,5724883095638406784,0.1018,0.0788,0.854,0.1468,2.466,-2.025,0.151,-1.408,0.108,31,1.405,,1.031,18.397917,19.105247,17.581022,1.524225,,-33.37139074597,122.71675447388,-14.23929513872,0.878243,3
122.67725060737,-14.23905279275,5724883512252116352,0.0786,0.058,0.6893,0.1141,3.304,-3.277,0.113,-0.423,0.079,31,1.463,,0.952,17.931072,18.499794,17.257734,1.24206,,-33.38100084182,122.67726563275,-14.23905091247,0.716114,3
123.03246815287,-14.37683334862,5724886084935391616,0.2203,0.1792,0.7089,0.2984,2.855,-2.855,0.291,-0.018,0.231,31,1.497,,1.008,19.353477,19.8051,18.730543,1.074556,,-33.42512358611,123.03248125317,-14.37683326902,0.726661,3
123.10939205407,-14.31219534716,5724887910298131328,1.6638,1.0789,0.7624,1.3235,3.528,-3.504,1.937,0.406,1.567,95,,1.7056,0.949,20.80073,20.766788,19.759546,1.007242,,-33.34333477427,123.10940812783,-14.31219715273,0.824357,3
122.95924691924,-14.37169004591,5724888868074209792,0.3051,0.247,0.8793,0.4137,0.983,-0.924,0.405,0.335,0.339,31,1.547,,1.022,19.816961,20.123028,19.46197,0.661058,,-33.43856751948,122.95925115811,-14.37169153604,0.894322,3
123.02669909166,-14.32599185411,5724889452189854592,0.0983,0.0896,0.7828,0.1499,2.788,-2.74,0.136,-0.516,0.128,31,1.465,,0.976,18.300337,18.841873,17.606297,1.235577,,-33.37747820904,123.02671165815,-14.32598955869,0.8077730000000001,3
123.01587995186,-14.32264148311,5724889525206206848,0.0128,0.0109,0.8253,0.0195,3.003,-2.903,0.018,-0.767,0.015,31,1.585,,1.04,14.17926,14.448141,13.752702,0.695439,32.72,-33.37696383527,123.01589326826,-14.32263807237,0.867268,3
122.97522780421,-14.31495327616,5724889692708038272,0.278,0.2562,0.7623,0.4056,2.673,-2.533,0.354,-0.855,0.316,95,,1.266,1.041,19.748245,20.535397,18.945198,1.590199,,-33.37975665276,122.97523942192,-14.31494947835,0.741857,3
122.89464059972,-14.33776052311,5724890143677312640,0.2581,0.2444,0.732,0.426,2.53,-2.386,0.356,-0.841,0.317,95,,1.3673,1.055,19.701,20.579832,18.825573,1.754259,,-33.42201233051,122.89465154587,-14.3377567853,0.728521,3
122.99475025496,-14.29047453367,5724890590353794944,0.3243,0.33,0.7888,0.4771,0.575,-0.569,0.423,-0.082,0.417,31,1.507,,1.091,20.021198,20.46837,19.5818,0.88657,,-33.35120996211,122.99475286623,-14.29047416836,0.800155,3
123.05549261195,-14.2902472804,5724891170176832512,0.1524,0.1465,0.6884,0.2091,1.549,-1.438,0.215,-0.574,0.227,31,1.595,,1.335,18.609324,18.78053,18.095411,0.68512,,-33.33571507531,123.05549920925,-14.29024472898,0.712555,3
123.0455749275,-14.25153614393,5724891479414540544,0.4713,0.5109,0.886,0.7443,2.84,-2.837,0.685,-0.118,0.875,95,,1.3375,1.099,20.240376,20.695475,19.381325,1.31415,,-33.30082649846,123.04558793817,-14.25153561756,0.866862,3
123.12221912848,-14.25329683316,5724891689866396800,0.3348,0.3233,0.7739,0.4586,2.798,-2.781,0.467,0.304,0.455,95,,1.4638,0.928,19.985886,20.56129,19.205862,1.355429,,-33.28323008071,123.12223188248,-14.25329818416,0.778624,3
123.0692448434,-14.2641001963,5724891788652170496,0.0764,0.0746,0.6965,0.1031,0.913,-0.761,0.107,-0.505,0.11,31,1.428,,1.051,17.837463,18.498497,17.076632,1.421866,,-33.30700395318,123.06924833361,-14.26409795317,0.723518,3
123.00646815016,-14.2596276741,5724892170906046464,0.0419,0.0384,0.7436,0.0613,4.209,-3.926,0.059,-1.516,0.053,31,1.459,,0.969,16.82281,17.384249,16.131157,1.253092,,-33.31847349266,123.00648615468,-14.2596209361,0.7743610000000001,3
122.98484881417,-14.24388205105,5724892377064481408,0.1994,0.1773,0.6674,0.2837,1.361,-1.194,0.277,-0.652,0.246,95,,1.3904,1.045,19.328392,20.29969,18.321917,1.977774,,-33.30869763179,122.98485429141,-14.24387915295,0.677605,3
123.23695743696,-14.29109298908,5724893369198731904,0.1692,0.1456,0.7299,0.2422,0.671,-0.581,0.248,-0.336,0.248,95,,1.2694,0.947,19.032387,20.122059,18.042215,2.079843,,-33.29076474308,123.23696010098,-14.29109149756,0.754972,3
123.19338522037,-14.29589843973,5724893442216786688,0.0861,0.0748,0.6753,0.1188,3.292,-3.275,0.127,-0.328,0.117,31,1.488,,0.998,17.963287,18.42852,17.337757,1.090763,,-33.30641154713,123.19340024332,-14.29589698089,0.702202,3
123.26550809002,-14.23616535255,5724894129409045632,0.3986,0.3337,0.9052,0.6456,1.834,-1.686,0.58,-0.722,0.577,95,,1.2731,1.082,20.058437,20.56469,19.064838,1.499851,,-33.23052108622,123.26551582204,-14.23616214454,0.870247,3
123.38200985028,-14.18285110924,5724896053556813952,0.0429,0.0399,0.8002,0.0621,4.591,-3.946,0.059,-2.347,0.062,31,1.452,,1.07,16.631443,17.216345,15.900317,1.316028,,-33.14956562739,123.38202793832,-14.1828406764,0.831435,3
123.28975211599,-14.18030746062,5724896599014227328,0.0885,0.0837,0.7394,0.1265,3.511,-3.51,0.124,-0.093,0.131,31,1.405,,0.963,18.177479,18.945158,17.347279,1.597879,,-33.17046652824,123.28976820643,-14.18030704826,0.764724,3
123.33409234372,-14.14294041471,5724897148770057984,0.5455,0.4447,0.6685,0.7616,1.286,-0.332,0.867,-1.243,0.827,31,1.456,,1.088,20.430992,20.809984,19.85805,0.951935,,-33.12317632858,123.33409386349,-14.14293489046,0.67666,3
123.33004181254,-14.1272005998,5724897256147180544,0.0475,0.0423,0.7493,0.0616,1.767,-1.736,0.061,-0.327,0.062,31,1.511,,1.08,16.31055,16.580017,15.501164,1.078853,,-33.1090069635,123.33004976969,-14.12719914465,0.781928,3
123.12201182899,-14.21368948546,5724897874622547584,0.0347,0.0347,0.8256,0.0475,1.454,-0.516,0.05,1.36,0.049,31,1.478,,1.035,16.36415,16.872864,15.709501,1.163363,,-33.2450365596,123.12201419382,-14.21369552903,0.857771,3
123.12871844051,-14.18926962433,5724898042124670080,0.0874,0.0858,0.7854,0.1288,1.532,-1.5,0.132,0.314,0.148,31,1.401,,0.993,18.220324,18.929262,17.432884,1.496378,,-33.21976609314,123.12872531534,-14.18927101856,0.810523,3
123.18876358106,-14.19787634377,5724898110844131712,0.1159,0.1094,0.6952,0.1665,1.868,-1.294,0.17,-1.348,0.181,31,1.388,,1.017,18.608633,19.355898,17.715862,1.640036,,-33.21293802058,123.18876951412,-14.19787035465,0.718392,3
123.17440991411,-14.17476332879,5724898213923385088,0.113,0.109,0.6791,0.1662,3.441,-3.441,0.171,-0.034,0.179,31,1.551,,1.022,18.667253,19.030436,18.23033,0.800106,,-33.19424168114,123.17442568689,-14.17476317989,0.702655,3
123.18026192572,-14.14075915603,5724898626240299008,0.1767,0.1621,0.7926,0.275,1.003,-0.987,0.293,0.178,0.248,31,1.525,,1.014,19.30533,19.737059,18.83164,0.905418,,-33.15993190393,123.18026645088,-14.14075994874,0.811352,3
123.07812914397,-14.15829186327,5724899141636893696,0.4623,0.4452,0.8213,0.7009,3.29,-2.667,0.713,-1.926,0.735,95,,1.411,1.048,20.376842,21.148184,19.35786,1.790323,,-33.2025870114,123.07814136714,-14.15828330271,0.8191280000000001,3
123.21263644519,-14.14480289071,5724899828831133824,0.3215,0.3174,0.7424,0.5393,1.449,-1.443,0.497,0.127,0.526,95,,1.5111,1.06,20.036255,20.541515,19.382105,1.15941,,-33.1556695149,123.21264305968,-14.14480345449,0.7558889999999999,3
123.28574270013,-14.10222827355,5724900447304951168,0.241,0.21,0.9111,0.376,2.478,-1.344,0.38,-2.082,0.348,95,,1.2832,1.012,19.644371,20.376087,18.807995,1.568092,,-33.09610112274,123.28574885861,-14.10221901828,0.899618,3
122.8854535674,-14.2739520277,5724902203949712640,0.0199,0.0165,0.8245,0.0309,0.664,-0.387,0.028,-0.54,0.023,31,1.529,,1.048,15.386697,15.768353,14.835295,0.933059,,-33.36267932572,122.88545534075,-14.27394962694,0.866565,3
122.84018304989,-14.2912572116,5724902302732067712,0.6212,0.5484,0.7339,1.0691,1.17,-1.116,1.032,-0.35,1.377,95,,1.4241,0.917,20.60181,21.0775,20.110247,0.967253,,-33.39073608408,122.84018816872,-14.29125565569,0.736215,3
122.92733729407,-14.26964919821,5724902547547073152,0.0403,0.0374,0.7199,0.0654,2.719,-2.709,0.061,-0.237,0.051,31,1.467,,1.016,16.842697,17.370693,16.160036,1.210657,,-33.34802142032,122.92734971557,-14.26964814675,0.7506849999999999,3
122.8133931292,-14.24840642977,5724903372180840960,0.012,0.0101,0.7409,0.0183,0.818,-0.81,0.017,-0.113,0.013,31,1.581,,1.026,14.366469,14.63885,13.934429,0.704421,-3.96,-33.35604256836,122.81339684252,-14.24840592596,0.782932,3
122.828335374,-14.22358521195,5724903578339257856,0.0868,0.0765,0.7135,0.1332,2.966,-2.955,0.125,-0.264,0.103,31,1.405,,0.988,18.196474,18.922565,17.375267,1.547298,,-33.32832433253,122.82834892049,-14.22358403811,0.738737,3
122.86566816083,-14.18131000038,5724904128095040000,0.0111,0.0091,0.7345,0.017,3.209,-3.201,0.016,-0.229,0.012,31,1.569,,0.943,13.941491,14.241177,13.479354,0.761823,41.68,-33.27813922596,122.86568283537,-14.18130898367,0.7761480000000001,3
123.02651755608,-14.16901051717,5724904884004873984,0.283,0.5159,0.7118,0.4362,2.728,-2.625,0.379,-0.744,0.588,95,,1.4407,1.063,19.064749,,,,,-33.22591577716,123.02652958948,-14.16900721144,0.728839,3
122.99607037002,-14.17121210353,5724905021443849984,0.2806,0.2319,0.7833,0.3783,1.454,-1.34,0.435,-0.565,0.37,95,,1.3023,1.047,19.65194,20.155725,18.968782,1.186943,,-33.23569036963,122.99607651307,-14.17120959457,0.773736,3
122.90195725722,-14.16229527518,5724905571204028928,0.0325,0.0285,0.7143,0.0458,1.837,-1.454,0.043,-1.123,0.037,31,1.484,,0.965,16.280884,16.767067,15.642331,1.124736,,-33.2506818957,122.90196392161,-14.16229028394,0.746745,3
122.98349225086,-14.11429746558,5724906052240312960,0.0283,0.0243,0.7176,0.0398,2.407,-2.397,0.041,-0.223,0.035,31,1.523,,0.931,15.941771,16.33266,15.373491,0.959169,,-33.18387311872,122.98350323565,-14.11429647328,0.758059,3
122.93210618138,-14.12096064898,5724906185382774528,0.1981,0.1737,0.6601,0.2687,3.864,-3.055,0.278,-2.366,0.239,95,,1.4605,1.075,19.231674,20.264025,18.272564,1.991461,,-33.20319650555,122.93212018241,-14.12095013519,0.674642,3
122.82737185096,-14.18275212521,5724907014313083136,0.0135,0.0107,0.8277,0.0197,2.165,-2.165,0.019,0.019,0.014,31,1.573,,0.99,14.428804,14.720555,13.976484,0.744071,22.3,-33.28911499667,122.82738177435,-14.18275220988,0.869685,3
122.86059232789,-14.17731617858,5724907083032541312,0.1059,0.0921,0.708,0.1612,2.845,-2.823,0.151,-0.347,0.126,31,1.353,,0.995,18.492247,19.38784,17.584633,1.803207,,-33.27555137083,122.8606052709,-14.17731463492,0.7320669999999999,3
