RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,cluster
120.89839441779,-11.83110695655,3037684889328716672,0.1635,0.1306,0.5994,0.2512,1.267,-1.251,0.241,-0.197,0.187,31,1.464,,1.001,19.250105,19.779266,18.648645,1.130621,,-31.47874121679,120.89840009936,-11.83110608198,0.617461,2
120.91144344712,-11.83359141083,3037684893628934144,0.0598,0.0473,0.6298,0.0916,0.796,-0.793,0.092,-0.066,0.07,31,1.457,,1.012,17.769794,18.339508,17.08195,1.257559,,-31.47809374547,120.91144704731,-11.83359111796,0.6573720000000001,2
120.96016167691,-11.81039028892,3037685370365080832,0.3877,0.3109,0.6367,0.6813,1.242,-0.709,0.619,1.019,0.481,95,,1.5685,0.976,20.357811,20.886362,19.67867,1.207691,,-31.44413769465,120.96016489823,-11.81039481953,0.663938,2
121.11170996769,-11.86692355092,3037686744754548864,0.0435,0.034,0.6178,0.069,3.109,-2.771,0.067,1.409,0.053,31,1.53,,1.113,16.867239,17.226217,16.290857,0.93536,,-31.4633542397,121.1117225525,-11.86692981462,0.649317,2
121.09318255568,-11.85359731376,3037686813474039296,0.2105,0.1749,0.6436,0.3357,1.333,-1.263,0.309,0.427,0.27,31,1.483,,1.016,19.584044,20.112873,19.023441,1.089432,,-31.45478815123,121.0931882893,-11.85359921305,0.65821,2
121.08596182596,-11.8328055098,3037687088351970176,0.2572,0.203,0.616,0.4015,1.891,-1.873,0.406,-0.263,0.326,95,,1.3571,1.0,19.748737,20.535658,18.940876,1.594782,,-31.43630943056,121.08597033041,-11.83280434064,0.610073,2
121.13407974879,-11.81433831792,3037687195734040192,1.1727,0.9552,0.6464,1.1805,2.18,-2.179,1.486,-0.073,1.298,95,,1.5365,0.998,20.594793,20.740704,20.322691,0.418013,,-31.40704282764,121.13408964226,-11.81433799345,0.6705139999999999,2
121.05673953823,-11.77216377222,3037688325302643584,0.272,0.2205,0.6919,0.3926,0.846,-0.838,0.398,0.117,0.33,95,,1.3119,0.966,19.915213,20.61972,19.08221,1.53751,,-31.38432892464,121.05674334295,-11.77216429414,0.671661,2
121.07229899689,-11.77129352139,3037688359662383360,0.5356,0.4386,0.609,0.7562,1.227,-1.192,0.963,0.293,0.677,31,1.499,,0.976,20.481707,20.847937,20.106133,0.741804,,-31.37982199366,121.07230440621,-11.77129482418,0.619594,2
121.10300969795,-11.77988247412,3037688462741584384,0.4573,0.3707,0.6247,0.7694,2.266,-2.164,0.651,0.671,0.559,31,1.483,,1.013,20.449354,20.797142,19.849756,0.947386,,-31.38092573505,121.10301952381,-11.77988545478,0.6343770000000001,2
121.1715097439,-11.7673531566,3037689218655847808,0.1725,0.1423,0.6081,0.2514,3.559,-3.556,0.266,-0.145,0.222,95,,1.4749,1.003,19.262032,19.96356,18.500267,1.463293,,-31.3526114069,121.17152588754,-11.76735251374,0.622489,2
121.19233083244,-11.70384919834,3037690666064838784,0.0326,0.0266,0.6476,0.052,3.194,-2.935,0.05,1.262,0.04,31,1.493,,0.97,16.60129,17.074427,15.979663,1.094764,,-31.28606585296,121.19234415275,-11.70385480527,0.6794389999999999,2
121.22639706779,-11.68451388084,3037690730484469760,0.1148,0.0949,0.6142,0.1881,2.369,-2.361,0.184,-0.2,0.148,31,1.493,,1.036,18.676228,19.131247,18.072859,1.058388,,-31.25925652582,121.2264077819,-11.68451299382,0.637124,2
121.00741266324,-11.75136264005,3037691520758346368,0.2283,0.185,0.6479,0.338,1.571,-1.517,0.334,-0.408,0.269,31,1.459,,1.064,19.641733,20.103449,19.03711,1.066339,,-31.37573599271,121.00741954986,-11.75136082702,0.6610480000000001,2
121.07202986881,-11.74256988315,3037691692557052672,0.1764,0.1406,0.5848,0.271,0.829,-0.806,0.251,-0.191,0.201,31,1.538,,0.975,19.328411,19.702347,18.969042,0.733305,,-31.35200432137,121.0720335292,-11.74256903509,0.603277,2
120.98337902647,-11.74916297307,3037692246612893824,0.0262,0.0212,0.5938,0.0392,2.387,-2.076,0.039,1.178,0.032,31,1.556,,1.014,15.969831,16.29259,15.479997,0.812593,,-31.37924617158,120.98338844952,-11.74916821062,0.633511,2
121.04274213372,-11.69293808413,3037692929507711616,0.1773,0.1367,0.6107,0.2663,1.58,-1.269,0.287,0.941,0.207,31,1.553,,0.994,19.293621,19.632494,18.860817,0.771677,,-31.31071575315,121.04274789398,-11.6929422644,0.6297200000000001,2
121.02510574289,-11.67492272404,3037693208685530240,0.0658,0.0391,0.5983,0.1074,1.741,-1.126,0.15,1.327,0.084,95,,1.4724,1.011,17.240389,16.653713,15.603537,1.050177,,-31.29737223753,121.02511085365,-11.67492862254,0.6240910000000001,2
121.14618231568,-11.67530695374,3037693513623291648,0.1141,0.0899,0.5834,0.184,2.725,-2.334,0.182,1.406,0.141,31,1.472,,0.98,18.69742,19.198942,18.093004,1.105938,,-31.26925009817,121.14619290853,-11.67531320233,0.606106,2
121.16527921861,-11.64628880701,3037694102038672512,0.0398,0.0308,0.5696,0.0652,2.577,-2.577,0.063,-0.006,0.046,31,1.506,,0.993,16.90769,17.343367,16.319233,1.024134,,-31.23658299902,121.16529091122,-11.64628878134,0.600768,2
121.16060969199,-11.62770185733,3037694308197101440,0.0748,0.0581,0.6139,0.1214,0.911,-0.622,0.115,0.666,0.087,31,1.356,,1.001,17.968725,18.918163,17.06689,1.851273,,-31.21964351927,121.16061251567,-11.62770481588,0.6409590000000001,2
121.07698400538,-11.6416352086,3037694651794513920,0.0192,0.0147,0.5786,0.0303,0.595,-0.455,0.03,0.383,0.022,31,1.562,,0.996,15.471886,15.784946,14.992867,0.792079,,-31.25286121273,121.07698606825,-11.64163691154,0.621385,2
121.11705462306,-11.63629059655,3037694991092112640,0.2548,0.1924,0.67,0.4041,2.292,-2.224,0.399,0.555,0.304,95,,1.4148,0.945,19.774801,20.606676,18.841364,1.765312,,-31.23824211537,121.11706471456,-11.63629306406,0.671141,2
121.10803814921,-11.61845260347,3037695098473667200,0.1803,0.1347,0.6515,0.2793,2.636,-2.559,0.282,0.633,0.212,95,,1.469,0.975,19.272804,19.9172,18.559874,1.357327,,-31.22304996164,121.10804975945,-11.6184554151,0.6655789999999999,2
121.04828499703,-11.6113897849,3037706673403200896,0.4135,0.3167,0.674,0.6507,2.173,-1.751,0.702,1.287,0.504,95,,1.3142,1.019,20.297058,21.113165,19.394743,1.718422,,-31.23024812149,121.04829293963,-11.61139550525,0.6510140000000001,2
121.36075732992,-11.6492693331,3037713820228711936,0.3639,0.2783,0.6261,0.6138,2.36,-1.959,0.573,1.316,0.433,95,,1.4528,1.091,20.134665,20.882341,19.408361,1.47398,,-31.19326297863,121.36076621895,-11.64927518316,0.630216,2
121.34094477009,-11.62660814972,3037714129466400640,0.3063,0.2505,0.6537,0.4173,1.071,-0.817,0.453,-0.693,0.375,95,,1.3874,1.037,19.750328,20.56035,18.898952,1.661398,,-31.1759691748,121.34094847796,-11.62660507059,0.6518539999999999,2
121.2510869072,-11.62354329083,3037714679223125120,0.1502,0.1273,0.6607,0.2276,1.029,-0.85,0.223,0.581,0.188,31,1.426,,0.965,18.973001,19.645164,18.254568,1.390596,,-31.19425328498,121.25109076357,-11.62354587137,0.681765,2
121.35558972199,-11.60005205948,3037715710014411264,0.4211,0.3377,0.6129,0.7453,1.821,-1.412,0.669,1.149,0.519,95,,1.4864,1.013,20.444036,21.150179,19.671751,1.478428,,-31.14673220162,121.35559612895,-11.60005716676,0.626143,2
121.44622782265,-11.57993040778,3037716023547790464,0.1177,0.0937,0.6009,0.1745,1.668,-1.658,0.174,0.184,0.134,31,1.506,,1.049,18.702066,19.150167,18.135944,1.014223,,-31.10571248273,121.44623534588,-11.57993122358,0.6237199999999999,2
121.44154498144,-11.56983637677,3037716023552526720,0.2249,0.1555,0.5874,0.399,3.668,-3.416,0.348,1.336,0.236,95,,1.5717,0.991,19.657879,20.273186,18.933897,1.339289,,-31.09703110968,121.441560477,-11.56984231581,0.607924,2
121.43808463615,-11.5501056553,3037716328489798016,0.2429,0.1769,0.5875,0.4228,1.028,-1.015,0.402,0.162,0.27,31,1.537,,1.008,19.845915,20.203962,19.418474,0.785488,,-31.07870959229,121.43808923933,-11.55010637434,0.601489,2
121.34151014507,-11.53757306491,3037716951260878848,0.2925,0.2258,0.6281,0.4978,2.259,-2.177,0.465,0.605,0.33,95,,1.4806,1.004,19.981722,20.699638,19.229286,1.470352,,-31.0894402462,121.34152001907,-11.53757575569,0.635912,2
121.20491790757,-11.60387336671,3037717741539573376,0.2991,0.2369,0.6285,0.4593,1.201,-1.012,0.529,0.646,0.377,31,1.472,,1.008,19.930325,20.214367,19.36785,0.846518,,-31.18606565612,121.20492249839,-11.60387623846,0.6387039999999999,2
121.26570168597,-11.54596149749,3037720004981811712,0.2017,0.1524,0.6341,0.3506,1.743,-1.498,0.334,0.891,0.244,31,1.439,,1.039,19.428654,19.98242,18.7514,1.23102,,-31.11550875098,121.26570848166,-11.54596545791,0.649376,2
121.33093459951,-11.52254247912,3037720284161816192,0.383,0.2805,0.618,0.6706,2.416,-2.331,0.645,-0.635,0.42,95,,1.4672,1.231,19.945845,20.38181,19.12815,1.253658,,-31.07735771678,121.33094517296,-11.52253965485,0.62397,2
121.35148619073,-11.485426439,3037720524678272896,0.0275,0.0209,0.5649,0.0426,3.632,-3.447,0.043,1.146,0.03,31,1.564,,1.344,15.560393,15.863427,15.077177,0.78625,,-31.03647658752,121.35150182179,-11.4854315333,0.6077849999999999,2
121.31463054257,-11.48489617987,3037720662112612608,0.172,0.1271,0.5932,0.2863,0.554,-0.521,0.266,0.187,0.192,95,,1.4852,1.054,19.120033,18.780815,17.971409,0.809406,,-31.04468152603,121.31463290589,-11.48489701,0.6090559999999999,2
121.26787875043,-11.48873910397,3037721074434129920,0.0478,0.0369,0.591,0.0786,3.875,-3.869,0.072,-0.203,0.054,31,1.499,,0.949,17.221355,17.682154,16.620218,1.061935,,-31.05945983587,121.26789629936,-11.48873820372,0.621273,2
121.30047465633,-11.47883036136,3037721413731214592,0.0799,0.0619,0.6393,0.1276,3.672,-3.447,0.119,1.268,0.09,31,1.489,,1.032,18.118689,18.584778,17.456232,1.128546,,-31.04214164139,121.30049028678,-11.47883599769,0.665271,2
121.2635056587,-11.45616303221,3037721727267097216,1.8265,1.3707,0.6229,2.2501,0.773,-0.576,2.902,-0.516,2.119,95,,1.3747,0.995,20.866806,21.017284,20.106249,0.911036,,-31.02887633216,121.26350826956,-11.45616074021,0.617828,2
121.47126291394,-11.49044924824,3037722826780680576,0.0354,0.0259,0.6432,0.056,2.619,-2.618,0.06,0.084,0.039,31,1.469,,0.994,16.691284,17.216578,16.018173,1.198404,,-31.01295417724,121.47127478546,-11.49044962119,0.674581,2
121.5520222739,-11.43830799835,3037724544767541376,0.0289,0.0207,0.6225,0.0471,0.751,-0.706,0.049,-0.258,0.03,31,1.491,,1.039,16.327244,16.800642,15.69318,1.107462,,-30.94317616657,121.55202547303,-11.43830685258,0.655077,2
121.53674334912,-11.41144858709,3037725403760999168,0.0705,0.0516,0.5847,0.1161,2.232,-1.916,0.124,1.145,0.076,31,1.449,,1.032,18.053768,18.632914,17.32441,1.308504,,-30.92075245536,121.53675203723,-11.41145367642,0.610689,2
121.51136423457,-11.41611008614,3037725433820724224,0.161,0.1165,0.604,0.2951,1.824,-1.675,0.288,0.723,0.178,31,1.547,,1.046,19.187677,19.555958,18.74023,0.815727,,-30.93130632785,121.51137182888,-11.41611329988,0.623704,2
121.5267320134,-11.41513851462,3037725438120742912,0.0254,0.0184,0.6262,0.0426,0.579,-0.377,0.043,-0.44,0.027,31,1.502,,1.147,15.817944,16.257965,15.200388,1.057577,,-30.92671195039,121.52673372422,-11.4151365602,0.66864,2
121.51657287313,-11.39793589091,3037725674338926848,0.2038,0.1405,0.6068,0.4,2.497,-2.442,0.381,0.52,0.214,31,1.444,,1.04,19.544489,20.090464,18.886667,1.203796,,-30.91243653594,121.51658394596,-11.39793820245,0.620672,2
121.54559166937,-11.35850282825,3037726262754448896,0.0106,0.0075,0.563,0.0166,1.8,-1.741,0.018,-0.459,0.011,31,1.629,,1.015,13.812089,13.997485,13.500804,0.496681,20.17,-30.86728349251,121.54559956106,-11.35850078918,0.6057279999999999,2
121.54369503902,-11.36181055689,3037726262754449664,0.0598,0.0434,0.6508,0.1004,1.979,-1.938,0.107,-0.4,0.064,31,1.439,,1.02,17.792496,18.403814,17.061354,1.342461,,-30.87094335721,121.54370382577,-11.36180877714,0.678114,2
121.38527698438,-11.44122064122,3037726778150621824,0.0132,0.0102,0.6359,0.0209,1.945,-1.929,0.02,0.247,0.014,31,1.58,,0.979,14.51422,14.790231,14.081155,0.709076,42.72,-30.98557958211,121.38528573179,-11.44122173775,0.678393,2
121.42454156496,-11.42743750337,3037726984304170112,0.2308,0.1568,0.6809,0.4129,1.195,-1.174,0.396,-0.219,0.247,95,,1.5192,0.99,19.682095,20.39186,19.05496,1.336899,,-30.96290150996,121.42454689042,-11.42743652922,0.69578,2
121.32686596444,-11.44256906229,3037727430985835008,0.2035,0.1526,0.6123,0.388,1.557,-0.95,0.331,1.234,0.22,95,,1.4216,1.219,19.190432,18.797127,17.758692,1.038435,,-31.00071165776,121.32687027124,-11.44257454502,0.626664,2
121.39536838088,-11.37588505963,3037728182598903168,0.0078,0.0059,0.5994,0.0118,3.351,-3.277,0.012,0.7,0.008,31,1.632,,0.873,12.583635,12.76368,12.279044,0.484635,,-30.91978955388,121.39538323686,-11.37588817171,0.6322220000000001,2
121.35329930035,-11.38253866574,3037728255619369600,0.0346,0.0257,0.6011,0.0548,1.913,-1.863,0.051,-0.434,0.037,31,1.513,,0.991,16.691914,17.111063,16.116467,0.994596,,-30.93620303289,121.35330774823,-11.38253673565,0.6329199999999999,2
121.48105740394,-11.39146815112,3037728560556960896,0.3423,0.2481,0.6442,0.6956,2.376,-2.097,0.626,1.118,0.403,31,1.481,,1.059,20.19705,20.60544,19.656412,0.949028,,-30.91459523536,121.48106691054,-11.39147312087,0.653904,2
121.48506025978,-11.35810983692,3037728977175539584,0.2099,0.1442,0.6006,0.3817,3.807,-3.777,0.374,0.475,0.23,95,,1.4048,1.006,19.535053,20.324709,18.701675,1.623034,,-30.88127920907,121.48507738192,-11.35811194961,0.606346,2
121.52929353736,-11.35618970318,3037729213392054272,0.1183,0.0834,0.653,0.2139,3.155,-2.873,0.211,1.306,0.127,31,1.477,,1.02,18.921522,19.423552,18.289803,1.133749,,-30.8689125695,121.52930655964,-11.35619550653,0.674439,2
121.41156357348,-11.35803732226,3037729694428388352,0.0612,0.0446,0.6217,0.1018,2.329,-2.322,0.097,-0.179,0.066,31,1.473,,1.002,17.775358,18.283346,17.127634,1.155712,,-30.89863482608,121.41157409857,-11.35803652554,0.649406,2
121.48725441497,-11.28601147507,3037730415982999168,0.142,0.0937,0.6206,0.2421,2.631,-2.625,0.251,-0.171,0.14,95,,1.3733,1.015,19.003422,19.842825,18.22896,1.613865,,-30.81080299699,121.4872663121,-11.28601071471,0.640464,2
121.20460163472,-11.47060588489,3037732962903629696,0.0173,0.0138,0.583,0.0271,2.402,-2.263,0.026,-0.806,0.02,31,1.539,,1.269,14.542128,14.89852,13.997409,0.901112,27.55,-31.05679208184,121.2046118981,-11.47060230302,0.6250359999999999,2
121.21610490172,-11.46579443553,3037733061682548096,0.0918,0.0705,0.6045,0.1463,1.6,-1.369,0.135,0.828,0.104,31,1.443,,0.99,18.325275,18.935812,17.636032,1.29978,,-31.04940952713,121.21611110946,-11.46579811695,0.629017,2
121.18525364196,-11.45412816852,3037733237781540608,0.0589,0.0457,0.6237,0.0936,1.269,-0.936,0.084,-0.858,0.065,31,1.448,,0.971,17.474192,18.06798,16.757174,1.310806,,-31.04535814386,121.18525788484,-11.45412435715,0.652703,2
121.25812985881,-11.39504795923,3037733920676139136,0.3725,0.2538,0.6574,0.6367,3.477,-3.194,0.565,1.375,0.397,95,,1.3587,1.058,20.033424,20.699566,19.319044,1.380522,,-30.97082876218,121.25814433895,-11.39505406891,0.643259,2
121.31223985578,-11.34799688774,3037740345947845120,0.4017,0.2821,0.6886,0.6669,0.896,-0.769,0.582,-0.46,0.427,95,,1.3786,1.085,20.153435,20.837967,19.24898,1.588987,,-30.91238669416,121.31224334229,-11.34799484292,0.679245,2
121.32162920019,-11.32938961838,3037740449026540032,0.3594,0.2318,0.5964,0.7139,1.55,-1.55,0.569,-0.049,0.361,95,,1.5327,1.034,20.176104,20.928345,19.332571,1.595774,,-30.89210939534,121.32163622458,-11.32938940158,0.6149830000000001,2
121.40336068523,-11.26529534891,3037742579330875136,0.1817,0.1209,0.6018,0.2981,3.914,-3.872,0.273,0.573,0.193,95,,1.253,1.001,19.288187,20.197884,18.330513,1.867371,,-30.81057933609,121.40337823325,-11.2652978947,0.611212,2
121.65401191888,-11.39012273989,3037818720510414080,0.1985,0.1357,0.5871,0.3595,3.12,-3.103,0.357,0.326,0.202,31,1.406,,1.018,19.50053,20.170555,18.721607,1.448948,,-30.87214655788,121.65402598725,-11.39012419082,0.600528,2
121.67878777972,-11.37445569254,3037818857949369472,0.3066,0.2102,0.6817,0.5214,0.36,-0.359,0.543,0.019,0.308,95,,1.4086,0.982,20.057081,20.611315,19.389484,1.22183,,-30.8510415606,121.67878940779,-11.3744557778,0.677254,2
121.62743168743,-11.3570717618,3037819167186109696,0.1657,0.1155,0.6725,0.3116,1.758,-1.713,0.306,-0.395,0.17,31,1.48,,1.045,19.286882,19.781752,18.710104,1.071648,,-30.84642127489,121.62743945237,-11.35707000702,0.69029,2
121.70329364606,-11.36022874866,3037819270269708032,0.2783,0.1844,0.6223,0.4919,1.581,-1.544,0.481,0.339,0.276,95,,1.335,1.021,19.916826,20.616678,19.046343,1.570335,,-30.83139507593,121.70330064529,-11.36023025596,0.606661,2
121.68237872353,-11.32605151357,3037819648223361536,0.1058,0.0798,0.6657,0.1927,0.425,-0.385,0.203,-0.18,0.116,31,1.409,,1.013,18.623188,19.279926,17.83882,1.441107,,-30.80323508447,121.68238047035,-11.32605071541,0.6885199999999999,2
121.60284764157,-11.34685540361,3037819888740617088,0.3644,0.2227,0.6025,0.7172,2.645,-2.318,0.642,1.276,0.359,95,,1.4469,0.977,20.003447,20.602331,19.318445,1.283886,,-30.84236472451,121.60285814714,-11.3468610731,0.604363,2
121.61969312914,-11.34509779465,3037819923100355584,0.0491,0.035,0.6346,0.083,1.653,-1.245,0.086,1.088,0.05,31,1.483,,1.037,17.349134,17.842224,16.723854,1.11837,,-30.83664905966,121.61969877052,-11.34510263062,0.66435,2
121.66859100288,-11.24846779834,3037822470021541248,0.0425,0.0302,0.5927,0.0714,3.685,-3.418,0.071,1.377,0.044,31,1.524,,1.045,17.055365,17.450645,16.504309,0.946337,,-30.73126542647,121.668606493,-11.24847391847,0.623704,2
121.51822419124,-11.30592651225,3037823427793678976,0.1933,0.1298,0.5969,0.3592,0.644,-0.545,0.339,-0.344,0.197,31,1.566,,0.971,19.53156,19.86425,19.086843,0.777407,,-30.82277566741,121.51822666091,-11.30592498384,0.614346,2
121.60364751085,-11.27935955622,3037823672609868544,0.4546,0.2942,0.6843,0.8668,2.33,-2.241,0.761,0.637,0.441,95,,1.3341,0.972,20.460323,21.11652,19.675886,1.440634,,-30.77669655201,121.60365766735,-11.2793623879,0.667218,2
121.58743727582,-11.23342086084,3037824149348211200,0.0553,0.0394,0.6232,0.0947,1.978,-1.825,0.095,-0.763,0.056,31,1.498,,1.023,17.659784,18.105433,17.060774,1.044659,,-30.73598477463,121.58744554344,-11.23341746812,0.651829,2
121.5145127965,-11.27051696372,3037824286787149952,0.1767,0.1177,0.6629,0.3305,2.154,-2.154,0.308,0.046,0.178,31,1.538,,0.976,19.386547,19.719614,18.930954,0.78866,,-30.7893005628,121.51452255758,-11.27051716728,0.680786,2
121.56357452789,-11.21833468987,3037824939622199168,0.2694,0.1898,0.6801,0.5213,1.965,-1.822,0.485,0.736,0.281,31,1.453,,0.977,19.87013,20.323503,19.263102,1.060402,,-30.72701980613,121.5635827846,-11.21833795913,0.6901470000000001,2
121.63136838408,-11.22790492991,3037825592458147072,0.1461,0.0994,0.6684,0.2627,2.411,-2.396,0.264,0.267,0.149,31,1.521,,1.007,19.081545,19.449926,18.588259,0.861668,,-30.72018265114,121.63137924126,-11.22790611582,0.688746,2
121.6507435402,-11.20825418089,3037825729897113216,0.4566,0.2689,0.7012,0.8402,1.353,-0.346,0.666,1.308,0.422,95,,1.356,0.985,20.217358,20.726448,19.60776,1.118689,,-30.6965068562,121.65074510803,-11.20825999546,0.687813,2
121.57157836822,-11.17695770418,3037826760688355328,0.1751,0.1233,0.5857,0.3036,4.346,-4.289,0.275,0.702,0.181,31,1.426,,1.031,19.289898,19.923323,18.59306,1.330263,,-30.68497312245,121.57159779711,-11.17696082467,0.602542,2
121.86677992917,-11.19836548429,3037828139378258176,0.0503,0.0365,0.6154,0.0825,4.26,-4.259,0.08,-0.061,0.053,31,1.492,,0.987,17.248888,17.713686,16.62138,1.092306,,-30.63533297128,121.86679922737,-11.19836521516,0.645536,2
121.87064329455,-11.16443734815,3037828478676219520,0.0957,0.0722,0.6478,0.1599,1.638,-0.902,0.157,1.366,0.106,31,1.521,,1.036,18.344618,18.769909,17.802202,0.967707,,-30.6015057314,121.87064738282,-11.16444342104,0.6727000000000001,2
121.78985980435,-11.20311416008,3037828620411754752,0.5416,0.4105,0.6472,0.8483,3.048,-2.799,0.856,1.206,0.541,95,,1.4542,1.041,20.562233,21.16123,19.73068,1.43055,,-30.6583369328,121.78987248801,-11.20311952195,0.655838,2
