RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,cluster
121.35002733358,-11.65786039834,3037713824526639616,0.4181,0.3453,0.7481,0.6378,2.906,-2.901,0.666,0.175,0.52,95,,1.2926,1.033,20.26429,21.102318,19.27295,1.829369,,-31.20414162671,121.35004049926,-11.65786117445,0.719556,4
121.2510869072,-11.62354329083,3037714679223125120,0.1502,0.1273,0.6607,0.2276,1.029,-0.85,0.223,0.581,0.188,31,1.426,,0.965,18.973001,19.645164,18.254568,1.390596,,-31.19425328498,121.25109076357,-11.62354587137,0.681765,4
121.35558972199,-11.60005205948,3037715710014411264,0.4211,0.3377,0.6129,0.7453,1.821,-1.412,0.669,1.149,0.519,95,,1.4864,1.013,20.444036,21.150179,19.671751,1.478428,,-31.14673220162,121.35559612895,-11.60005716676,0.626143,4
121.44622782265,-11.57993040778,3037716023547790464,0.1177,0.0937,0.6009,0.1745,1.668,-1.658,0.174,0.184,0.134,31,1.506,,1.049,18.702066,19.150167,18.135944,1.014223,,-31.10571248273,121.44623534588,-11.57993122358,0.6237199999999999,4
121.44154498144,-11.56983637677,3037716023552526720,0.2249,0.1555,0.5874,0.399,3.668,-3.416,0.348,1.336,0.236,95,,1.5717,0.991,19.657879,20.273186,18.933897,1.339289,,-31.09703110968,121.441560477,-11.56984231581,0.607924,4
121.43808463615,-11.5501056553,3037716328489798016,0.2429,0.1769,0.5875,0.4228,1.028,-1.015,0.402,0.162,0.27,31,1.537,,1.008,19.845915,20.203962,19.418474,0.785488,,-31.07870959229,121.43808923933,-11.55010637434,0.601489,4
121.37202101524,-11.56898928725,3037716607668115072,0.2054,0.1532,0.7294,0.3783,2.676,-2.675,0.344,0.068,0.235,31,1.447,,0.987,19.62504,20.217619,19.02544,1.192179,,-31.11269853538,121.37203314922,-11.56898958893,0.74234,4
121.34247474674,-11.54913641655,3037716882546157440,0.0922,0.0715,0.6702,0.1518,0.784,-0.784,0.147,-0.015,0.109,31,1.37,,1.037,18.200167,19.036098,17.31797,1.718128,,-31.1004326355,121.34247830137,-11.54913635013,0.695589,4
121.34151014507,-11.53757306491,3037716951260878848,0.2925,0.2258,0.6281,0.4978,2.259,-2.177,0.465,0.605,0.33,95,,1.4806,1.004,19.981722,20.699638,19.229286,1.470352,,-31.0894402462,121.34152001907,-11.53757575569,0.635912,4
121.20491790757,-11.60387336671,3037717741539573376,0.2991,0.2369,0.6285,0.4593,1.201,-1.012,0.529,0.646,0.377,31,1.472,,1.008,19.930325,20.214367,19.36785,0.846518,,-31.18606565612,121.20492249839,-11.60387623846,0.6387039999999999,4
121.2676190653,-11.55603231035,3037718325650584320,0.9823,0.7875,0.7076,0.9736,0.854,-0.842,1.291,-0.145,1.026,95,,1.3691,1.065,20.563202,20.92704,19.854952,1.072088,,-31.12482928948,121.26762288512,-11.55603166659,0.699035,4
121.18673657461,-11.53318343546,3037719489585764992,0.1376,0.1084,0.7266,0.22,1.197,-1.168,0.22,-0.263,0.169,31,1.504,,0.995,18.913128,19.358898,18.364254,0.994644,,-31.1217433736,121.18674187216,-11.53318226865,0.748222,4
121.26570168597,-11.54596149749,3037720004981811712,0.2017,0.1524,0.6341,0.3506,1.743,-1.498,0.334,0.891,0.244,31,1.439,,1.039,19.428654,19.98242,18.7514,1.23102,,-31.11550875098,121.26570848166,-11.54596545791,0.649376,4
121.35148619073,-11.485426439,3037720524678272896,0.0275,0.0209,0.5649,0.0426,3.632,-3.447,0.043,1.146,0.03,31,1.564,,1.344,15.560393,15.863427,15.077177,0.78625,,-31.03647658752,121.35150182179,-11.4854315333,0.6077849999999999,4
121.31463054257,-11.48489617987,3037720662112612608,0.172,0.1271,0.5932,0.2863,0.554,-0.521,0.266,0.187,0.192,95,,1.4852,1.054,19.120033,18.780815,17.971409,0.809406,,-31.04468152603,121.31463290589,-11.48489701,0.6090559999999999,4
121.30047465633,-11.47883036136,3037721413731214592,0.0799,0.0619,0.6393,0.1276,3.672,-3.447,0.119,1.268,0.09,31,1.489,,1.032,18.118689,18.584778,17.456232,1.128546,,-31.04214164139,121.30049028678,-11.47883599769,0.665271,4
121.31126089208,-11.46570982716,3037721516810456192,0.2101,0.1588,0.687,0.3516,1.382,-1.258,0.317,0.571,0.236,31,1.512,,0.975,19.477818,19.820114,18.977697,0.842417,,-31.02685870605,121.31126659889,-11.46571236679,0.7034860000000001,4
121.47126291394,-11.49044924824,3037722826780680576,0.0354,0.0259,0.6432,0.056,2.619,-2.618,0.06,0.084,0.039,31,1.469,,0.994,16.691284,17.216578,16.018173,1.198404,,-31.01295417724,121.47127478546,-11.49044962119,0.674581,4
121.5520222739,-11.43830799835,3037724544767541376,0.0289,0.0207,0.6225,0.0471,0.751,-0.706,0.049,-0.258,0.03,31,1.491,,1.039,16.327244,16.800642,15.69318,1.107462,,-30.94317616657,121.55202547303,-11.43830685258,0.655077,4
121.55789449779,-11.42977869824,3037724574827237376,0.4148,0.275,0.6963,0.6876,1.65,-1.587,0.758,0.449,0.433,95,,1.4885,1.031,20.428337,20.832684,19.679575,1.153109,,-30.93350500082,121.557901696,-11.42978069278,0.709755,4
121.58544143813,-11.4330805331,3037724750925962240,0.1044,0.0971,0.6886,0.1146,0.861,-0.513,0.216,0.692,0.318,95,,1.5122,1.028,17.256422,16.426498,15.746535,0.679963,,-30.93015253637,121.5854437621,-11.43308360652,0.711605,4
121.62655886529,-11.4094668381,3037724854000137728,0.2109,0.1476,0.6859,0.4099,1.396,-1.295,0.388,0.522,0.216,31,1.463,,1.004,19.665504,20.159239,19.016024,1.143215,,-30.89745353715,121.62656473575,-11.40946915939,0.698858,4
121.49753431552,-11.43594599184,3037725300681807360,0.2164,0.145,0.7029,0.394,2.611,-2.498,0.381,0.761,0.227,95,,1.4371,1.049,19.635042,20.288845,18.77874,1.510105,,-30.95383620648,121.49754564252,-11.43594937298,0.709515,4
121.53674334912,-11.41144858709,3037725403760999168,0.0705,0.0516,0.5847,0.1161,2.232,-1.916,0.124,1.145,0.076,31,1.449,,1.032,18.053768,18.632914,17.32441,1.308504,,-30.92075245536,121.53675203723,-11.41145367642,0.610689,4
121.51136423457,-11.41611008614,3037725433820724224,0.161,0.1165,0.604,0.2951,1.824,-1.675,0.288,0.723,0.178,31,1.547,,1.046,19.187677,19.555958,18.74023,0.815727,,-30.93130632785,121.51137182888,-11.41611329988,0.623704,4
121.5267320134,-11.41513851462,3037725438120742912,0.0254,0.0184,0.6262,0.0426,0.579,-0.377,0.043,-0.44,0.027,31,1.502,,1.147,15.817944,16.257965,15.200388,1.057577,,-30.92671195039,121.52673372422,-11.4151365602,0.66864,4
121.51877357488,-11.41781100863,3037725438120745344,0.0484,0.0347,0.6634,0.0804,2.819,-2.792,0.086,0.392,0.052,31,1.488,,0.996,17.421207,17.913649,16.791542,1.122107,,-30.93119603556,121.51878623384,-11.41781275299,0.693013,4
121.51657287313,-11.39793589091,3037725674338926848,0.2038,0.1405,0.6068,0.4,2.497,-2.442,0.381,0.52,0.214,31,1.444,,1.04,19.544489,20.090464,18.886667,1.203796,,-30.91243653594,121.51658394596,-11.39793820245,0.620672,4
121.56171245191,-11.39161321986,3037725816077851136,0.0095,0.0069,0.6901,0.0148,3.679,-3.677,0.016,-0.123,0.01,31,1.591,,0.934,12.995784,13.251242,12.585386,0.665855,28.79,-30.89557211994,121.56172912397,-11.39161267422,0.7249540000000001,4
121.54369503902,-11.36181055689,3037726262754449664,0.0598,0.0434,0.6508,0.1004,1.979,-1.938,0.107,-0.4,0.064,31,1.439,,1.02,17.792496,18.403814,17.061354,1.342461,,-30.87094335721,121.54370382577,-11.36180877714,0.678114,4
121.37082090695,-11.47756183384,3037726395893280000,0.2931,0.2124,0.7493,0.5296,0.617,-0.582,0.525,0.205,0.321,95,,1.3433,0.938,20.037302,20.809526,19.360558,1.448969,,-31.02426737411,121.37082354828,-11.47756274426,0.7320439999999999,4
121.36385364895,-11.47015604401,3037726395893300224,0.2409,0.1698,0.6975,0.4438,1.453,-1.403,0.413,0.378,0.269,31,1.515,,0.999,19.744404,20.113613,19.326082,0.787531,,-31.01873069709,121.36386001033,-11.47015772539,0.711506,4
121.398682265,-11.47161419698,3037726468912980736,0.0862,0.0673,0.6879,0.144,1.775,-1.757,0.144,0.253,0.1,31,1.355,,1.005,18.262419,19.168974,17.338312,1.830662,,-31.01189606034,121.39869023193,-11.4716153211,0.7131639999999999,4
121.38527698438,-11.44122064122,3037726778150621824,0.0132,0.0102,0.6359,0.0209,1.945,-1.929,0.02,0.247,0.014,31,1.58,,0.979,14.51422,14.790231,14.081155,0.709076,42.72,-30.98557958211,121.38528573179,-11.44122173775,0.678393,4
121.42454156496,-11.42743750337,3037726984304170112,0.2308,0.1568,0.6809,0.4129,1.195,-1.174,0.396,-0.219,0.247,95,,1.5192,0.99,19.682095,20.39186,19.05496,1.336899,,-30.96290150996,121.42454689042,-11.42743652922,0.69578,4
121.32686596444,-11.44256906229,3037727430985835008,0.2035,0.1526,0.6123,0.388,1.557,-0.95,0.331,1.234,0.22,95,,1.4216,1.219,19.190432,18.797127,17.758692,1.038435,,-31.00071165776,121.32687027124,-11.44257454502,0.626664,4
121.39536838088,-11.37588505963,3037728182598903168,0.0078,0.0059,0.5994,0.0118,3.351,-3.277,0.012,0.7,0.008,31,1.632,,0.873,12.583635,12.76368,12.279044,0.484635,,-30.91978955388,121.39538323686,-11.37588817171,0.6322220000000001,4
121.38958891268,-11.37523957858,3037728182599868672,0.1088,0.082,0.7141,0.1771,2.23,-2.223,0.169,-0.177,0.121,31,1.389,,1.013,18.677864,19.389132,17.851767,1.537365,,-30.92053165169,121.38959899095,-11.37523879188,0.7366429999999999,4
121.37961041159,-11.36277756109,3037728393053449600,0.4365,0.3249,0.7056,0.8085,0.84,-0.833,0.683,0.104,0.471,95,,1.4319,1.023,20.475128,21.015059,19.515537,1.499521,,-30.91080050742,121.37961418942,-11.3627780219,0.709217,4
121.48105740394,-11.39146815112,3037728560556960896,0.3423,0.2481,0.6442,0.6956,2.376,-2.097,0.626,1.118,0.403,31,1.481,,1.059,20.19705,20.60544,19.656412,0.949028,,-30.91459523536,121.48106691054,-11.39147312087,0.653904,4
121.48506025978,-11.35810983692,3037728977175539584,0.2099,0.1442,0.6006,0.3817,3.807,-3.777,0.374,0.475,0.23,95,,1.4048,1.006,19.535053,20.324709,18.701675,1.623034,,-30.88127920907,121.48507738192,-11.35811194961,0.606346,4
121.52929353736,-11.35618970318,3037729213392054272,0.1183,0.0834,0.653,0.2139,3.155,-2.873,0.211,1.306,0.127,31,1.477,,1.02,18.921522,19.423552,18.289803,1.133749,,-30.8689125695,121.52930655964,-11.35619550653,0.674439,4
121.41156357348,-11.35803732226,3037729694428388352,0.0612,0.0446,0.6217,0.1018,2.329,-2.322,0.097,-0.179,0.066,31,1.473,,1.002,17.775358,18.283346,17.127634,1.155712,,-30.89863482608,121.41157409857,-11.35803652554,0.649406,4
121.40633791424,-11.33100621807,3037730007961057792,0.1914,0.1277,0.6816,0.3384,2.442,-2.267,0.298,0.908,0.2,95,,1.4783,1.035,19.40564,20.044546,18.661394,1.383152,,-30.87364179705,121.40634819078,-11.33101025367,0.694642,4
121.21610490172,-11.46579443553,3037733061682548096,0.0918,0.0705,0.6045,0.1463,1.6,-1.369,0.135,0.828,0.104,31,1.443,,0.99,18.325275,18.935812,17.636032,1.29978,,-31.04940952713,121.21611110946,-11.46579811695,0.629017,4
121.20657745166,-11.44125358531,3037733336560500224,0.191,0.1374,0.6942,0.3273,0.655,-0.555,0.287,-0.349,0.213,31,1.587,,1.008,19.30349,19.546726,18.994179,0.552547,,-31.02783580025,121.20657996777,-11.44125203532,0.7136790000000001,4
121.23406579966,-11.43679045055,3037733547016422144,0.5581,0.4243,0.7038,1.0669,3.892,-3.892,0.946,0.01,0.693,95,,1.3539,1.081,20.54502,20.926758,19.572588,1.35417,,-31.01702162807,121.23408344701,-11.43679049341,0.691707,4
121.25812985881,-11.39504795923,3037733920676139136,0.3725,0.2538,0.6574,0.6367,3.477,-3.194,0.565,1.375,0.397,95,,1.3587,1.058,20.033424,20.699566,19.319044,1.380522,,-30.97082876218,121.25814433895,-11.39505406891,0.643259,4
121.31223985578,-11.34799688774,3037740345947845120,0.4017,0.2821,0.6886,0.6669,0.896,-0.769,0.582,-0.46,0.427,95,,1.3786,1.085,20.153435,20.837967,19.24898,1.588987,,-30.91238669416,121.31224334229,-11.34799484292,0.679245,4
121.41154823241,-11.30242035514,3037741892135591680,0.062,0.043,0.6649,0.1053,2.053,-2.034,0.099,0.281,0.067,31,1.409,,1.0,17.750563,18.4657,16.94256,1.52314,,-30.84466819608,121.41155745156,-11.30242160304,0.692389,4
121.40336068523,-11.26529534891,3037742579330875136,0.1817,0.1209,0.6018,0.2981,3.914,-3.872,0.273,0.573,0.193,95,,1.253,1.001,19.288187,20.197884,18.330513,1.867371,,-30.81057933609,121.40337823325,-11.2652978947,0.611212,4
121.65401191888,-11.39012273989,3037818720510414080,0.1985,0.1357,0.5871,0.3595,3.12,-3.103,0.357,0.326,0.202,31,1.406,,1.018,19.50053,20.170555,18.721607,1.448948,,-30.87214655788,121.65402598725,-11.39012419082,0.600528,4
121.67878777972,-11.37445569254,3037818857949369472,0.3066,0.2102,0.6817,0.5214,0.36,-0.359,0.543,0.019,0.308,95,,1.4086,0.982,20.057081,20.611315,19.389484,1.22183,,-30.8510415606,121.67878940779,-11.3744557778,0.677254,4
121.62743168743,-11.3570717618,3037819167186109696,0.1657,0.1155,0.6725,0.3116,1.758,-1.713,0.306,-0.395,0.17,31,1.48,,1.045,19.286882,19.781752,18.710104,1.071648,,-30.84642127489,121.62743945237,-11.35707000702,0.69029,4
121.70329364606,-11.36022874866,3037819270269708032,0.2783,0.1844,0.6223,0.4919,1.581,-1.544,0.481,0.339,0.276,95,,1.335,1.021,19.916826,20.616678,19.046343,1.570335,,-30.83139507593,121.70330064529,-11.36023025596,0.606661,4
121.68237872353,-11.32605151357,3037819648223361536,0.1058,0.0798,0.6657,0.1927,0.425,-0.385,0.203,-0.18,0.116,31,1.409,,1.013,18.623188,19.279926,17.83882,1.441107,,-30.80323508447,121.68238047035,-11.32605071541,0.6885199999999999,4
121.60284764157,-11.34685540361,3037819888740617088,0.3644,0.2227,0.6025,0.7172,2.645,-2.318,0.642,1.276,0.359,95,,1.4469,0.977,20.003447,20.602331,19.318445,1.283886,,-30.84236472451,121.60285814714,-11.3468610731,0.604363,4
