GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Cluster,Pmemb,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx_x,e_Plx,RPlx,PM,pmRA_x,e_pmRA,pmDE_x,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag_x,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag_x,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
5726693308387279744,122.75665326212,-13.24285817446,0.8294,-2.503,-0.446,18.750063,19.757326,17.771343,NGC_2539,0.61,Gaia DR3 5726693308387279744,122.75665326212,-13.24285817446,0.0,0.0,134.0,1636148068921376768,5726693308387279744,516897848,0.1426,0.1404,0.8294,0.1975,4.1998,2.543,-2.503,0.183,-0.446,0.188,-0.4076,-0.1012,-0.1143,0.2529,0.0287,0.1908,-0.2708,0.2809,-0.1198,-0.2002,409,0,407,2,1.4348,463.31,0.473,1.0702,31,false,1.333,,,,,,,,47,21,0.291642,51,0.006692,123.3,0,0,1.05,0,425,595.55443,1.34988,441.19,18.750063,0.003694,43,170.799,7.57298,22.5538,19.757326,0.048221,44,617.477,7.67217,80.4827,17.771343,0.01401,1.324,0,0,0,2,0,1.985983,1.007263,0.97872,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999991,3476.8,3459.2,3499.8,4.6121,4.601,4.6346,-1.1008,-1.1569,-1.0332,561.8159,532.1822,604.9487,0.0816,0.0353,0.1313,0.0563,0.0242,0.0907,0.0313,0.0135,0.0502,PHOENIX,122.75666469095,-13.24285619147,2.951216,3.055343,-0.2179,0.0
5727492996944022400,122.65616969385,-12.81017222809,0.7771,-2.419,-0.351,12.344398,12.45992,12.135547,NGC_2539,1.0,Gaia DR3 5727492996944022400,122.65616969385,-12.81017222809,0.0,0.0,107.0,1636148068921376768,5727492996944022400,117130285,0.0094,0.0076,0.7771,0.0131,59.5205,2.444,-2.419,0.013,-0.351,0.011,-0.1465,-0.1681,-0.2161,0.0662,0.0332,0.0706,0.0498,0.1923,-0.2749,-0.0225,463,463,461,2,-3.1923,810.46,0.067,6.6481,31,false,1.67,,,,,,,,52,21,0.018804,55,0.008255,162.1,0,0,0.895,0,439,217363.98867,49.1913,4418.75,12.344398,0.002766,46,141726.0,97.673,1451.02,12.45992,0.002889,47,110902.0,56.1901,1973.69,12.135547,0.003819,1.162,0,0,0,0,0,0.324373,0.115522,0.208851,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999822,9418.1,9398.9,9448.0,4.1934,4.1909,4.201,0.6927,0.6467,0.7623,1327.3789,1307.9517,1339.1624,0.6595,0.6544,0.6674,0.6181,0.6131,0.6257,0.3288,0.3262,0.3328,A,122.65618071816,-12.81017066828,0.216339,0.173425,-0.0286,0.0
5727492962584286464,122.65404849102,-12.81539584898,0.7398,-2.473,-0.548,15.74103,16.121748,15.198294,NGC_2539,1.0,Gaia DR3 5727492962584286464,122.65404849102,-12.81539584898,0.0,0.0,116.0,1636148068921376768,5727492962584286464,1793261167,0.0242,0.0204,0.7398,0.0357,20.7212,2.533,-2.473,0.035,-0.548,0.03,-0.2209,-0.2231,-0.1723,0.1088,0.0909,0.1019,-0.0244,0.2342,-0.2313,-0.0749,457,0,456,1,0.1643,475.45,0.0,0.0,31,false,1.532,,,,,,,,51,21,0.05017,53,0.006605,118.3,0,0,1.005,0,453,9517.75997,3.35914,2833.39,15.74103,0.002782,49,4860.91,11.9095,408.154,16.121748,0.003855,49,6604.51,11.2977,584.588,15.198294,0.004211,1.205,0,0,0,2,0,0.923454,0.380718,0.542736,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999937,5441.0,5410.0,5471.7,4.4891,4.4661,4.5098,-0.3131,-0.348,-0.2842,1219.7266,1176.6271,1276.1318,0.0382,0.0209,0.0541,0.0313,0.0171,0.0444,0.0167,0.0091,0.0237,PHOENIX,122.65405976182,-12.8153934139,0.569393,0.486909,-0.0834,0.0
5727462412475734272,122.58268801423,-13.01478750292,0.7802,-2.607,-0.709,18.43858,19.378788,17.48292,NGC_2539,0.53,Gaia DR3 5727462412475734272,122.58268801423,-13.01478750292,0.0,0.0,109.0,1636148068921376768,5727462412475734272,1507292775,0.1211,0.0953,0.7802,0.1891,4.1254,2.702,-2.607,0.189,-0.709,0.134,-0.194,-0.0298,-0.1126,0.0236,0.0836,0.1475,0.1423,0.278,-0.1869,0.1631,436,0,434,2,1.5715,496.84,0.354,0.86513,31,false,1.36,,,,,,,,50,21,0.267593,54,0.01832,76.58,0,0,1.053,0,443,793.44193,1.07242,739.862,18.43858,0.003122,48,242.048,6.99693,34.5934,19.378788,0.031509,52,805.361,7.65529,105.203,17.48292,0.010991,1.32,0,1,0,1,0,1.895868,0.940208,0.95566,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999943,3529.5,3520.3,3539.4,4.6208,4.6053,4.6518,-1.0921,-1.1563,-1.0267,547.2778,517.8406,575.7708,0.012,0.0034,0.0321,0.0084,0.0024,0.0223,0.0046,0.0013,0.0123,PHOENIX,122.58269990743,-13.01478435313,3.034467,2.136644,0.1553,0.0
5727462622935396096,122.57914986896,-12.99605044817,0.7436,-2.384,-0.553,14.2701845,14.525897,13.860262,NGC_2539,1.0,Gaia DR3 5727462622935396096,122.57914986896,-12.99605044817,0.0,0.0,101.0,1636148068921376768,5727462622935396096,1529700078,0.0139,0.0102,0.7436,0.0197,37.7012,2.447,-2.384,0.02,-0.553,0.014,-0.1294,-0.0845,-0.1582,-0.0032,0.0283,0.0927,0.1939,0.276,-0.1871,0.1367,464,0,463,1,0.9657,498.83,0.0,0.0,31,false,1.591,,,,,,,,53,22,0.027819,58,0.02208,84.54,0,0,1.031,0,479,36886.98255,8.72937,4225.62,14.270185,0.002767,55,21137.7,19.8453,1065.13,14.525897,0.002971,55,22649.2,14.2371,1590.86,13.860262,0.003841,1.187,0,15,0,2,0,0.665635,0.255713,0.409923,34.72,7.34,2,32,9,16,7.0175,,,925.46,,6250.0,4.0,-0.25,111,,,,13.603367,0.081741,25,,NOT_AVAILABLE,0.0,0.0,0.999781,6302.5,6279.7,6322.4,4.2714,4.252,4.2892,-0.1497,-0.1651,-0.1359,1223.6627,1200.8717,1246.5989,0.0857,0.0745,0.0962,0.074,0.0643,0.0832,0.0399,0.0346,0.0448,MARCS,122.57916074243,-12.996047989,0.316901,0.2176,0.1323,0.0
5727462657295145216,122.55933848289,-13.00249753948,0.812,-2.253,-0.069,11.383879,11.473941,11.206338,NGC_2539,0.96,Gaia DR3 5727462657295145216,122.55933848289,-13.00249753948,0.0,0.0,101.0,1636148068921376768,5727462657295145216,1033179821,0.0203,0.0151,0.812,0.0303,26.8175,2.254,-2.253,0.03,-0.069,0.02,-0.1159,-0.0183,-0.0636,-0.064,0.076,0.099,0.3711,0.2915,-0.1335,0.1815,463,463,444,19,7.1875,3194.2,0.216,73.806,31,false,1.683,,,,,,,,53,19,0.041958,64,0.02979,75.98,0,0,1.251,0,461,526496.0447,235.209,2238.41,11.383879,0.002798,55,351431.0,249.032,1411.19,11.473941,0.002894,54,260989.0,114.184,2285.7,11.206338,0.003809,1.163,0,0,0,0,0,0.267603,0.090062,0.177541,14.09,4.37,1,36,8,15,51.102,0.77745,0.12856,925.46,105.17,7750.0,4.0,0.0,555,166.3167,64.3332,24,11.105871,0.011439,24,52.65676,NOT_AVAILABLE,0.0,0.0,0.999408,,,,,,,,,,,,,,,,,,,,,,,122.55934876147,-13.00249723082,0.474474,0.31052,0.1817,0.0
5727463237109503616,122.48175559199,-12.98685611332,0.7254,-2.306,-0.592,17.97872,18.769377,17.114077,NGC_2539,0.98,Gaia DR3 5727463237109503616,122.48175559199,-12.98685611332,0.0,0.0,104.0,1636148068921376768,5727463237109503616,349005677,0.0788,0.0599,0.7254,0.1239,5.8552,2.381,-2.306,0.126,-0.592,0.091,-0.1446,0.0476,0.0427,-0.0464,-0.0624,0.0035,0.2552,0.2399,-0.2112,0.0654,535,0,532,3,-0.1112,546.23,0.0,0.0,31,false,1.387,,,,,,,,61,21,0.176101,64,0.01871,77.89,0,0,0.996,0,545,1211.8785,1.22562,988.79,17.97872,0.002966,53,424.293,5.83232,72.7486,18.769377,0.015183,50,1131.17,5.87015,192.699,17.114077,0.006785,1.284,0,2,0,1,0,1.6553,0.790657,0.864643,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999972,3968.5,3950.0,3996.7,4.8036,4.7781,4.8375,-0.6432,-0.7517,-0.5296,812.9137,755.8869,863.4892,0.0233,0.005,0.0617,0.017,0.0036,0.045,0.0091,0.0019,0.0241,PHOENIX,122.48176610946,-12.98685348434,2.015044,1.449532,0.0675,0.0
5727463344489930496,122.51459831921,-13.00285382509,0.737,-2.474,-0.515,14.099355,14.36782,13.669793,NGC_2539,1.0,Gaia DR3 5727463344489930496,122.51459831921,-13.00285382509,0.0,0.0,102.0,1636148068921376768,5727463344489930496,1349826634,0.0134,0.0097,0.737,0.0189,39.0296,2.527,-2.474,0.019,-0.515,0.013,-0.1431,-0.0573,-0.1157,-0.0339,-0.0501,0.0391,0.2434,0.2368,-0.245,0.0966,465,0,462,3,2.252,536.03,0.026,0.40772,31,false,1.584,,,,,,,,53,21,0.026522,55,0.01918,66.38,1,0,1.075,1,474,43172.2609,8.72296,4949.27,14.099355,0.002764,52,24450.6,18.55,1318.09,14.36782,0.002909,51,26992.4,17.5973,1533.89,13.669793,0.003845,1.192,0,30,0,27,0,0.698027,0.268465,0.429562,38.44,5.02,2,33,7,17,8.1809,,,925.46,,6000.0,3.5,-0.25,111,,,,13.410603,0.045541,27,,NOT_AVAILABLE,0.0,0.0,0.999853,6341.6,6325.0,6361.8,4.153,4.1358,4.1711,-0.2536,-0.2661,-0.2407,1251.5044,1228.9171,1274.3774,0.186,0.1777,0.1959,0.1605,0.1533,0.1691,0.0867,0.0828,0.0913,MARCS,122.51460960457,-13.00285153552,0.304413,0.207822,0.0964,0.0
5727463511987435904,122.5478174272,-12.97200156335,0.6307,-2.296,-0.4,18.121515,18.958378,17.246717,NGC_2539,0.71,Gaia DR3 5727463511987435904,122.5478174272,-12.97200156335,0.0,0.0,108.0,1636148068921376768,5727463511987435904,616387859,0.0968,0.0712,0.6307,0.1485,4.2476,2.331,-2.296,0.147,-0.4,0.102,-0.2289,-0.0563,-0.1516,-0.0133,0.0237,0.0964,0.1571,0.3148,-0.2119,0.1022,469,0,468,1,0.6078,502.36,0.106,0.122,31,false,1.377,,,,,,,,53,20,0.208393,58,0.02009,78.12,0,0,1.019,0,484,1062.52805,1.16961,908.449,18.121515,0.003003,48,356.505,6.62213,53.8354,18.958378,0.02036,50,1001.09,6.80706,147.066,17.246717,0.008294,1.278,0,2,0,2,0,1.71166,0.836863,0.874798,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999993,4294.4,4277.7,4306.2,4.6802,4.669,4.6843,-0.0016,-0.029,0.0219,1182.6746,1168.442,1196.1503,0.4264,0.3959,0.4544,0.3121,0.2897,0.3329,0.1671,0.1552,0.178,PHOENIX,122.5478279007,-12.97199978689,2.373614,1.622587,0.098,0.0
5727463516288604032,122.53927488282,-12.96982333992,0.9889,-2.178,-0.545,18.401846,19.278233,17.484495,NGC_2539,0.53,Gaia DR3 5727463516288604032,122.53927488282,-12.96982333992,0.0,0.0,115.0,1636148068921376768,5727463516288604032,419948312,0.1109,0.0875,0.9889,0.179,5.5232,2.245,-2.178,0.163,-0.545,0.122,-0.2834,-0.063,-0.0395,-0.0039,0.0764,0.0833,0.1605,0.289,-0.1926,0.0673,482,0,482,0,-0.7882,472.2,0.0,0.0,31,false,1.367,,,,,,,,55,20,0.230451,61,0.01018,70.34,0,0,0.974,0,486,820.74534,1.06983,767.174,18.401846,0.003098,50,265.536,7.49575,35.4249,19.278233,0.030776,48,804.193,7.27936,110.476,17.484495,0.010529,1.303,0,2,0,2,0,1.793737,0.876387,0.917351,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999962,3704.4,3692.5,3717.1,4.6243,4.5692,4.6736,-1.5407,-1.617,-1.4768,573.8118,552.2528,601.7001,0.0091,0.0028,0.0211,0.0064,0.0019,0.015,0.0035,0.001,0.0082,MARCS,122.53928481431,-12.96982091789,2.622003,1.94639,0.0634,0.0
5727463585009628800,122.51371357344,-12.98488469795,1.1165,-2.224,-0.531,18.85229,19.821348,17.87876,NGC_2539,0.3,Gaia DR3 5727463585009628800,122.51371357344,-12.98488469795,0.0,0.0,103.0,1636148068921376768,5727463585009628800,759791054,0.1563,0.1117,1.1165,0.2354,4.7427,2.287,-2.224,0.257,-0.531,0.171,-0.1636,-0.0981,0.0448,-0.0284,-0.0713,0.0455,0.3083,0.1776,-0.3278,0.155,510,0,507,3,-0.9091,492.53,0.0,0.0,95,false,,1.4261,0.0351,-0.11,-0.171,0.077,0.047,0.14,58,19,0.359995,61,0.02407,93.04,0,0,0.971,0,505,542.03934,0.914641,592.625,18.85229,0.003309,52,161.019,9.03012,17.8314,19.821348,0.060953,52,559.313,7.0246,79.622,17.87876,0.01415,1.329,0,3,0,1,0,1.942589,0.969059,0.97353,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99994,3510.7,3495.8,3532.4,4.6338,4.6074,4.7051,-1.1799,-1.2424,-1.0731,575.3104,544.8537,616.0141,0.042,0.0117,0.0858,0.0292,0.0081,0.0595,0.016,0.0044,0.0329,PHOENIX,122.51372371925,-12.98488233613,4.11386,2.703696,0.156,0.0
5727463928605442688,122.60152303978,-12.99039594863,0.8263,-2.501,-0.011,15.529183,15.873437,15.017203,NGC_2539,0.38,Gaia DR3 5727463928605442688,122.60152303978,-12.99039594863,0.0,0.0,110.0,1636148068921376768,5727463928605442688,1060885382,0.0243,0.019,0.8263,0.0351,23.5089,2.501,-2.501,0.034,-0.011,0.026,-0.2067,-0.0673,-0.0712,5.0E-4,0.0877,0.0838,0.1771,0.2523,-0.1438,0.0585,402,0,402,0,0.3808,425.47,0.0,0.0,31,false,1.547,,,,,,,,46,21,0.047998,51,0.01795,78.0,0,0,1.013,0,414,11568.39853,3.37173,3430.99,15.529183,0.002773,47,6110.01,13.2371,461.583,15.873437,0.003649,45,7803.27,8.13601,959.103,15.017203,0.003945,1.203,0,2,0,0,0,0.856234,0.344254,0.51198,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999962,,,,,,,,,,,,,,,,,,,,,,,122.60153444675,-12.99039590154,0.549852,0.406645,0.0543,0.0
5727463997324899584,122.63814543822,-12.97790867555,0.6832,-2.495,-0.559,17.86085,18.542446,16.94292,NGC_2539,0.88,Gaia DR3 5727463997324899584,122.63814543822,-12.97790867555,0.0,0.0,114.0,1636148068921376768,5727463997324899584,669881735,0.0846,0.071,0.6832,0.1219,5.607,2.557,-2.495,0.123,-0.559,0.102,-0.2002,-0.036,-0.0924,0.1962,-0.0436,0.1493,-0.1322,0.2813,-0.1458,0.0474,403,0,402,1,1.2496,459.94,0.245,0.82026,95,false,,1.3764,0.0249,-0.166,-0.016,0.015,0.137,-0.001,47,22,0.173477,49,0.01363,91.16,0,0,1.044,0,411,1350.85025,1.45511,928.347,17.86085,0.002993,45,522.924,15.3751,34.0111,18.542446,0.032045,45,1324.31,17.6075,75.213,16.94292,0.014922,1.367,0,26,0,27,0,1.599525,0.681597,0.917929,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999961,4064.7,4043.3,4165.9,4.7781,4.7486,4.8006,-0.5573,-0.6563,-0.4584,865.749,821.4773,934.3094,0.0394,0.0084,0.1803,0.029,0.0062,0.1333,0.0155,0.0033,0.0711,PHOENIX,122.63815681857,-12.97790619068,1.984318,1.644636,0.0318,0.0
5727464031684647808,122.6180395971,-12.97621339033,0.7865,-2.391,-0.533,15.548455,15.928026,15.003436,NGC_2539,1.0,Gaia DR3 5727464031684647808,122.6180395971,-12.97621339033,0.0,0.0,115.0,1636148068921376768,5727464031684647808,687226957,0.0249,0.0199,0.7865,0.0367,21.4114,2.45,-2.391,0.035,-0.533,0.027,-0.2649,-0.1806,-0.1607,0.1522,0.077,0.1689,-0.0346,0.3266,-0.2114,0.0254,389,0,389,0,0.4787,414.18,0.0,0.0,31,false,1.53,,,,,,,,45,20,0.049399,50,0.01647,75.74,0,0,1.016,0,400,11364.87221,12.1921,932.15,15.548455,0.002991,50,5810.41,25.8816,224.5,15.928026,0.005583,48,7902.85,21.4252,368.857,15.003436,0.00479,1.207,0,1,0,2,0,0.92459,0.379571,0.545019,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999967,5469.8,5420.5,5504.8,4.4485,4.4169,4.4765,-0.4279,-0.4831,-0.3896,1161.9698,1110.4874,1222.0778,0.1291,0.0969,0.1522,0.1067,0.08,0.1259,0.0574,0.043,0.0677,MARCS,122.61805050244,-12.97621102295,0.560092,0.426824,0.01,0.0
5727464031684650112,122.61826207991,-12.98628298521,0.6908,-2.328,-0.555,16.592182,17.087688,15.947074,NGC_2539,1.0,Gaia DR3 5727464031684650112,122.61826207991,-12.98628298521,0.0,0.0,115.0,1636148068921376768,5727464031684650112,1226675478,0.0401,0.033,0.6908,0.059,11.7142,2.394,-2.328,0.058,-0.555,0.046,-0.2419,-0.0556,-0.0794,0.1547,-0.0023,0.1379,-0.0748,0.2847,-0.1268,0.0767,404,0,402,2,0.6256,432.53,0.0,0.0,31,false,1.484,,,,,,,,47,21,0.081243,51,0.01026,90.37,0,0,1.021,0,413,4345.84021,3.05191,1423.97,16.592182,0.002859,48,1996.83,8.58958,232.471,17.087688,0.00544,49,3313.82,7.09472,467.082,15.947074,0.004437,1.222,0,2,0,0,0,1.140615,0.495506,0.645108,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999924,4884.9,4858.5,4923.5,4.5375,4.5199,4.5496,-0.211,-0.2441,-0.1721,1244.1199,1218.7023,1287.377,0.0366,0.0164,0.0658,0.0288,0.0129,0.052,0.0152,0.0068,0.0275,PHOENIX,122.61827269975,-12.98628051764,0.926016,0.744968,0.0629,0.0
5727464096102954112,122.58561229527,-12.99148666581,0.5403,-2.402,-0.389,18.63455,19.738401,17.585947,NGC_2539,0.32,Gaia DR3 5727464096102954112,122.58561229527,-12.99148666581,0.0,0.0,113.0,1636148068921376768,5727464096102954112,1553100491,0.1361,0.1077,0.5403,0.2052,2.6328,2.433,-2.402,0.218,-0.389,0.156,-0.2461,-0.0715,-0.1005,0.0366,0.0718,0.1294,0.1152,0.2696,-0.1683,0.122,429,0,429,0,-0.4361,429.49,0.0,0.0,31,false,1.318,,,,,,,,49,22,0.306973,53,0.009389,80.47,0,0,0.984,0,436,662.41005,1.08124,612.638,18.63455,0.003276,47,173.803,9.37226,18.5444,19.738401,0.058615,48,732.453,5.94719,123.16,17.585947,0.009592,1.368,0,1,0,1,0,2.152454,1.103851,1.048603,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999923,3471.4,3457.8,3494.5,4.497,4.4541,4.6054,-1.1607,-1.1837,-1.1129,553.0434,515.5471,581.9146,0.2228,0.1835,0.2805,0.1513,0.1246,0.1908,0.0886,0.073,0.1116,MARCS,122.58562324928,-12.99148493854,3.504107,2.48706,0.1145,0.0
5727464100404137216,122.59133600634,-12.9852168461,0.7709,-2.294,-0.519,15.08016,15.462471,14.52555,NGC_2539,1.0,Gaia DR3 5727464100404137216,122.59133600634,-12.9852168461,0.0,0.0,109.0,1636148068921376768,5727464100404137216,1185593318,0.0193,0.015,0.7709,0.0279,27.599,2.352,-2.294,0.028,-0.519,0.021,-0.2067,-0.1086,-0.0744,-0.0494,0.079,0.0469,0.2566,0.2479,-0.123,0.0638,447,0,447,0,1.3462,501.93,0.0,0.0,31,false,1.528,,,,,,,,51,22,0.039144,56,0.01953,79.95,0,0,1.045,0,453,17493.73989,6.46361,2706.5,15.08016,0.002784,52,8921.3,17.5161,509.322,15.462471,0.003511,53,12272.6,14.9275,822.151,14.52555,0.004003,1.212,0,2,0,3,0,0.936921,0.382311,0.55461,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999893,5568.4,5549.1,5582.9,4.4051,4.3877,4.4206,-0.0786,-0.1014,-0.0594,994.2856,970.088,1021.3652,0.1946,0.1823,0.2042,0.1608,0.1505,0.1689,0.0859,0.0804,0.0902,MARCS,122.59134646779,-12.98521453824,0.448937,0.325955,0.0638,0.0
5727464134763873280,122.59342128176,-12.97870222986,0.8049,-2.359,-0.583,16.971493,17.514158,16.287893,NGC_2539,1.0,Gaia DR3 5727464134763873280,122.59342128176,-12.97870222986,0.0,0.0,109.0,1636148068921376768,5727464134763873280,590463368,0.0491,0.0383,0.8049,0.0733,10.9771,2.43,-2.359,0.07,-0.583,0.054,-0.201,-0.0902,-0.0145,0.0987,0.0197,0.1054,0.0574,0.2725,-0.1171,0.0922,430,0,429,1,1.0373,474.4,0.0,0.0,31,false,1.462,,,,,,,,49,21,0.09925,52,0.01545,90.69,0,0,1.035,0,435,3064.42968,1.95902,1564.27,16.971493,0.002841,51,1348.2,10.995,122.62,17.514158,0.009284,50,2421.03,6.89233,351.265,16.287893,0.004882,1.23,0,2,0,1,0,1.226265,0.542665,0.683599,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999967,4648.7,4618.5,4675.3,4.6898,4.6787,4.7027,-0.3394,-0.4303,-0.2752,1041.0917,1005.3757,1072.6523,0.0089,0.0022,0.0235,0.0069,0.0017,0.0183,0.0036,9.0E-4,0.0097,PHOENIX,122.59343204056,-12.97869963976,1.129317,0.862888,0.0829,0.0
5727464336620897280,122.60757410444,-12.96021903995,0.785,-2.325,-0.529,12.423294,12.535899,12.218127,NGC_2539,1.0,Gaia DR3 5727464336620897280,122.60757410444,-12.96021903995,0.0,0.0,109.0,1636148068921376768,5727464336620897280,82541386,0.0123,0.0093,0.785,0.0174,45.1987,2.384,-2.325,0.017,-0.529,0.012,-0.2245,-0.149,-0.2167,0.0553,0.0921,0.1358,0.0591,0.315,-0.1815,0.0563,390,381,389,1,-0.6894,796.16,0.095,12.267,31,true,1.672,,,,,,,,45,20,0.024153,50,0.01515,86.77,0,0,0.974,0,394,202129.2754,53.7339,3761.67,12.423294,0.00277,49,132147.0,106.298,1243.18,12.535899,0.002924,47,102780.0,59.7511,1720.13,12.218127,0.003832,1.162,0,0,0,0,0,0.317772,0.112605,0.205167,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99955,8092.5,8069.4,8121.8,4.0892,4.076,4.101,-0.3418,-0.3813,-0.2668,1189.9425,1173.1237,1208.0999,0.2465,0.2377,0.2574,0.2274,0.2192,0.2375,0.1213,0.1169,0.1266,A,122.60758470726,-12.96021669105,0.274623,0.196686,0.0465,0.0
5727464684519658368,122.6331900981,-12.94450237922,1.0826,-1.975,-0.494,20.074448,21.47926,18.984837,NGC_2539,0.08,Gaia DR3 5727464684519658368,122.6331900981,-12.94450237922,0.0,0.0,120.0,1636148068921376768,5727464684519658368,1218703353,0.3973,0.3244,1.0826,0.6708,1.6139,2.036,-1.975,0.59,-0.494,0.51,-0.3452,0.0346,0.0044,0.1977,-0.0585,0.1256,-0.1186,0.397,-0.3313,-0.0268,391,0,391,0,0.8393,430.43,0.0,0.0,95,false,,1.3732,0.1123,-0.233,-0.016,-0.074,0.05,0.081,45,20,0.852673,48,0.0263,15.7,0,0,1.03,0,388,175.86025,0.793723,221.564,20.074448,0.005622,34,34.9714,4.50945,7.75514,21.47926,0.14003,42,201.94,4.89184,41.2811,18.984837,0.026571,1.347,0,0,0,1,0,2.494423,1.404812,1.089611,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,122.63319910691,-12.94450018202,9.453849,8.203377,-0.0405,0.0
5727464439700112128,122.63819307441,-12.95855480632,0.7669,-2.302,-0.377,11.962508,12.035335,11.826354,NGC_2539,1.0,Gaia DR3 5727464439700112128,122.63819307441,-12.95855480632,0.0,0.0,104.0,1636148068921376768,5727464439700112128,686714199,0.0137,0.0106,0.7669,0.0193,39.7582,2.333,-2.302,0.02,-0.377,0.015,-0.1447,-0.0333,-0.1067,5.0E-4,-0.0208,0.0446,0.1269,0.2584,-0.1863,0.0556,423,423,417,6,-0.0438,1307.0,0.133,24.972,31,true,1.697,,,,,,,,49,22,0.028664,51,0.007665,68.28,0,0,0.998,0,428,308989.21393,77.3961,3992.31,11.962508,0.002769,50,209548.0,98.9305,2118.13,12.035335,0.002837,48,147440.0,48.2222,3057.52,11.826354,0.003796,1.155,0,0,0,0,0,0.208981,0.072826,0.136154,25.82,4.03,1,32,8,20,28.647,-0.76436,0.599193,925.46,70.75,7750.0,4.0,0.0,555,22.5915,38.6054,11,11.749863,0.018977,23,,NOT_AVAILABLE,0.0,0.0,0.99984,8888.4,8863.1,8915.0,4.0137,4.0038,4.0242,0.0272,-0.0027,0.0592,1359.3389,1341.4998,1376.7383,0.3023,0.2958,0.3094,0.2846,0.2785,0.2914,0.1513,0.148,0.1549,A,122.63820357377,-12.95855312922,0.329504,0.233291,0.0532,0.0
